t_ms,asset_id,size_bytes
3500,a184,65536
3501,a72,65536
3502,a215,65536
3503,a140,65536
3505,a295,65536
3508,a104,65536
3509,a63,65536
3512,a42,262144
3513,a72,65536
3515,a112,65536
3538,a282,131072
3541,a102,262144
3544,a105,131072
3546,a164,262144
3547,a146,65536
3549,a33,262144
3550,a142,65536
3552,a29,65536
3554,a79,131072
3555,a164,131072
3558,a196,65536
3560,a33,65536
3561,a102,65536
3562,a282,65536
3564,a126,65536
3565,a196,65536
3567,a21,262144
3570,a142,65536
3573,a164,65536
3574,a96,65536
3575,a147,262144
3576,a29,65536
3577,a122,131072
3578,a134,65536
3580,a21,65536
3583,a282,262144
3586,a29,65536
3587,a65,65536
3588,a129,262144
3591,a177,262144
3594,a161,262144
3595,a164,131072
3596,a142,65536
3599,a161,65536
3601,a172,262144
3602,a241,262144
3603,a161,262144
3606,a161,65536
3609,a122,262144
3611,a29,262144
3613,a164,262144
3616,a177,65536
3618,a126,65536
3619,a52,262144
3621,a196,262144
3623,a232,131072
3624,a6,262144
3625,a21,131072
3626,a177,131072
3627,a134,65536
3629,a164,65536
3631,a21,131072
3632,a257,65536
3634,a222,262144
3635,a102,65536
3636,a164,262144
3639,a143,131072
3641,a251,65536
3643,a222,65536
3646,a161,65536
3647,a33,65536
3672,a44,65536
3673,a78,65536
3675,a171,262144
3676,a44,65536
3678,a53,65536
3680,a53,262144
3683,a11,262144
3686,a171,262144
3689,a199,65536
3692,a8,65536
3693,a53,131072
3694,a55,131072
3695,a251,262144
3697,a125,262144
3698,a232,131072
3699,a287,262144
3702,a4,262144
3704,a222,262144
3726,a171,65536
3729,a188,262144
3731,a287,131072
3732,a28,65536
3733,a244,262144
3734,a199,131072
3736,a54,262144
3737,a67,262144
3740,a125,131072
3743,a125,65536
3746,a232,131072
3747,a44,65536
3749,a287,262144
3751,a251,65536
3754,a222,65536
3755,a232,65536
3756,a200,262144
3759,a139,262144
3760,a4,131072
3763,a251,65536
3766,a83,262144
3768,a222,65536
3770,a95,65536
3771,a135,262144
3774,a199,262144
3775,a83,65536
3776,a209,65536
3777,a199,65536
3779,a88,65536
3782,a287,131072
3785,a125,262144
3788,a171,262144
3790,a171,262144
3793,a78,65536
3795,a251,65536
3797,a67,262144
3798,a67,65536
3800,a74,262144
3802,a67,131072
3803,a106,65536
3804,a88,262144
3807,a48,65536
3809,a44,65536
3810,a251,262144
3812,a44,262144
3815,a83,131072
3818,a276,262144
3820,a182,262144
3821,a200,65536
3824,a125,65536
3826,a188,65536
3829,a251,65536
3832,a188,65536
3834,a171,65536
3836,a88,65536
3837,a199,262144
3840,a172,262144
3841,a270,65536
3843,a200,131072
3846,a287,65536
3849,a53,65536
3850,a298,65536
3852,a44,65536
3854,a251,65536
3856,a44,131072
3857,a175,65536
3860,a150,131072
3862,a8,131072
3864,a214,65536
3866,a4,131072
3868,a195,131072
3869,a215,65536
3872,a199,65536
3875,a78,131072
3878,a209,131072
3881,a125,131072
3884,a78,131072
3886,a205,65536
3888,a188,131072
3890,a78,131072
3891,a78,262144
3893,a188,65536
3895,a182,65536
3896,a199,131072
3897,a171,65536
3900,a88,65536
3902,a44,65536
3904,a4,262144
3906,a78,65536
3908,a200,131072
3910,a188,262144
3912,a222,65536
3914,a116,131072
3915,a222,65536
3918,a88,131072
3921,a229,65536
3922,a171,65536
3923,a182,262144
3926,a44,65536
3927,a171,65536
3929,a200,65536
3932,a182,131072
3934,a222,131072
3935,a102,131072
3937,a171,262144
3938,a78,131072
3941,a90,65536
3942,a287,262144
3944,a209,262144
3947,a182,65536
3950,a222,262144
3952,a8,65536
3953,a53,65536
3955,a200,131072
3958,a89,131072
3960,a67,65536
3961,a8,65536
3963,a209,65536
3965,a98,262144
3968,a88,262144
3970,a196,262144
3972,a53,131072
3974,a98,65536
3975,a199,262144
3978,a232,65536
3980,a232,131072
3983,a251,65536
3986,a232,65536
3988,a67,65536
3989,a251,131072
3991,a83,262144
3992,a125,65536
3994,a251,65536
3996,a171,65536
3997,a78,262144
4000,a200,65536
4003,a287,131072
4006,a88,65536
4007,a125,65536
4009,a110,262144
4010,a271,262144
4011,a83,131072
4014,a4,65536
4017,a98,262144
4019,a287,262144
4020,a199,262144
4023,a225,131072
4026,a83,262144
4028,a179,65536
4030,a232,131072
4033,a222,65536
4035,a222,65536
4037,a222,262144
4039,a88,65536
4042,a188,262144
4043,a125,65536
4045,a171,262144
4048,a53,131072
4049,a275,131072
4050,a199,262144
4053,a9,131072
4056,a287,131072
4059,a188,65536
4062,a209,65536
4065,a37,262144
4068,a8,262144
4071,a251,65536
4072,a134,131072
4075,a209,65536
4077,a226,262144
4080,a287,65536
4082,a8,65536
4084,a209,262144
4085,a88,131072
4087,a83,262144
4090,a8,65536
4092,a88,65536
4093,a53,262144
4096,a232,65536
4099,a253,65536
4101,a125,65536
4103,a88,65536
4104,a109,65536
4107,a44,262144
4110,a125,65536
4111,a8,131072
4114,a52,65536
4116,a108,262144
4118,a188,131072
4119,a67,262144
4121,a287,65536
4123,a125,65536
4125,a4,65536
4128,a8,262144
4130,a171,131072
4133,a209,65536
4134,a88,131072
4137,a193,262144
4139,a266,262144
4140,a287,262144
4143,a78,131072
4146,a8,131072
4148,a200,262144
4151,a88,65536
4154,a27,65536
4156,a78,65536
4159,a98,65536
4161,a125,262144
4162,a212,262144
4163,a83,65536
4166,a188,131072
4167,a251,65536
4168,a125,65536
4170,a88,65536
4172,a88,65536
4175,a171,65536
4178,a251,131072
4179,a8,262144
4182,a44,131072
4183,a44,65536
4185,a78,65536
4187,a83,131072
4188,a171,65536
4191,a125,65536
4193,a182,65536
4194,a88,262144
4195,a98,262144
4220,a187,65536
4222,a174,131072
4223,a48,65536
4226,a174,131072
4248,a252,65536
4251,a248,131072
4254,a157,65536
4256,a152,262144
4258,a248,262144
4260,a181,65536
4262,a277,131072
4265,a152,65536
4266,a66,262144
4267,a298,65536
4270,a202,65536
4273,a169,65536
4276,a33,131072
4277,a252,65536
4280,a215,131072
4282,a157,65536
4283,a59,65536
4286,a36,131072
4287,a152,65536
4289,a277,65536
4290,a244,131072
4293,a298,65536
4294,a83,65536
4295,a66,131072
4296,a103,65536
4297,a8,65536
4299,a169,65536
4301,a181,262144
4304,a103,65536
4306,a36,65536
4308,a169,262144
4310,a252,262144
4311,a216,65536
4314,a8,65536
4315,a252,131072
4316,a277,131072
4319,a92,262144
4320,a83,65536
4322,a8,131072
4325,a83,65536
4327,a277,131072
4329,a152,131072
4330,a202,65536
4333,a216,131072
4335,a240,131072
4337,a25,65536
4340,a126,131072
4341,a222,131072
4344,a66,131072
4345,a181,262144
4348,a222,65536
4351,a25,131072
4352,a103,65536
4354,a252,65536
4355,a157,262144
4357,a169,262144
4358,a123,65536
4359,a298,65536
4362,a20,262144
4365,a66,65536
4368,a185,262144
4370,a83,65536
4371,a169,262144
4374,a185,262144
4377,a152,65536
4380,a216,65536
4381,a25,131072
4383,a25,65536
4386,a36,262144
4389,a272,131072
4392,a298,65536
4394,a36,65536
4396,a252,262144
4397,a262,131072
4398,a123,131072
4401,a8,65536
4402,a152,65536
4403,a181,65536
4404,a66,131072
4407,a298,131072
4408,a195,262144
4410,a272,65536
4412,a181,65536
4413,a254,65536
4415,a252,131072
4418,a123,65536
4420,a181,65536
4421,a181,65536
4422,a216,65536
4425,a295,262144
4428,a8,131072
4430,a298,131072
4431,a25,262144
4434,a169,262144
4437,a157,65536
4438,a83,262144
4441,a66,131072
4442,a36,65536
4444,a185,131072
4445,a252,65536
4446,a185,65536
4449,a277,262144
4451,a36,65536
4452,a124,65536
4453,a36,131072
4455,a272,65536
4457,a202,65536
4459,a30,262144
4462,a222,65536
4463,a8,131072
4464,a262,65536
4465,a83,262144
4466,a181,262144
4469,a42,131072
4470,a25,131072
4473,a36,65536
4475,a202,65536
4478,a252,131072
4480,a181,65536
4500,a209,65536
4501,a4,262144
4502,a232,262144
4505,a222,65536
4508,a4,65536
4511,a53,131072
4512,a83,65536
4514,a88,65536
4515,a277,131072
4516,a4,131072
4518,a232,65536
4521,a209,262144
4524,a182,262144
4526,a125,65536
4527,a171,131072
4528,a288,131072
4529,a125,65536
4531,a67,262144
4534,a4,65536
4536,a287,131072
4539,a130,131072
4541,a251,65536
4542,a129,65536
4544,a142,262144
4546,a225,65536
4549,a117,65536
4552,a88,65536
4553,a125,131072
4555,a287,131072
4558,a287,262144
4559,a4,65536
4561,a83,65536
4563,a200,131072
4565,a4,131072
4566,a199,65536
4567,a4,65536
4570,a188,65536
4572,a270,131072
4574,a222,65536
4575,a222,65536
4577,a171,65536
4579,a188,131072
4582,a209,131072
4584,a182,131072
4599,a162,262144
4602,a240,65536
4603,a18,131072
4604,a141,65536
4605,a119,131072
4607,a119,65536
4609,a157,131072
4610,a194,65536
4611,a260,65536
4614,a240,131072
4616,a18,65536
4617,a240,65536
4619,a232,131072
4620,a68,65536
4621,a37,262144
4624,a37,65536
4626,a240,65536
4629,a208,262144
4631,a64,65536
4632,a208,65536
4635,a240,65536
4637,a11,262144
4638,a64,262144
4639,a157,262144
4641,a10,65536
4644,a141,131072
4646,a162,262144
4649,a34,262144
4652,a11,131072
4653,a71,131072
4654,a13,131072
4655,a92,65536
4656,a160,131072
4659,a188,65536
4661,a64,262144
4663,a11,65536
4664,a16,65536
4666,a11,131072
4668,a119,65536
4669,a157,65536
4670,a22,262144
4672,a125,262144
4674,a71,65536
4675,a265,262144
4677,a162,262144
4679,a64,65536
4680,a59,262144
4682,a38,65536
4685,a260,65536
4688,a68,65536
4689,a68,65536
4691,a37,65536
4693,a15,262144
4696,a271,65536
4699,a141,65536
4701,a160,131072
4702,a68,131072
4704,a165,65536
4707,a119,65536
4708,a260,65536
4709,a71,65536
4712,a96,262144
4715,a141,65536
4717,a141,65536
4719,a162,262144
4720,a18,65536
4722,a160,65536
4723,a15,65536
4724,a232,262144
4727,a165,65536
4729,a18,131072
4732,a63,65536
4735,a232,262144
4736,a92,262144
4737,a203,65536
4738,a72,65536
4739,a241,65536
4740,a18,131072
4743,a165,65536
4746,a160,262144
4749,a162,65536
4750,a243,262144
4753,a68,65536
4756,a71,262144
4758,a18,65536
4759,a160,262144
4761,a208,65536
4764,a162,262144
4766,a188,131072
4769,a157,131072
4770,a188,65536
4771,a96,65536
4774,a71,65536
4775,a92,262144
4778,a92,65536
4781,a260,65536
4782,a208,262144
4783,a260,65536
4786,a71,131072
4789,a260,262144
4791,a160,262144
4794,a37,131072
4797,a232,65536
4800,a162,131072
4801,a7,262144
4804,a155,262144
4807,a180,262144
4808,a208,131072
4811,a141,65536
4812,a8,262144
4814,a232,65536
4817,a11,131072
4819,a157,65536
4820,a92,131072
4821,a57,65536
4824,a157,262144
4825,a18,65536
4827,a240,65536
4830,a68,131072
4832,a240,65536
4833,a232,262144
4836,a119,65536
4838,a15,65536
4841,a232,65536
4843,a260,65536
4844,a3,65536
4847,a260,65536
4849,a240,262144
4852,a188,65536
4855,a162,65536
4856,a260,262144
4858,a188,131072
4859,a120,65536
4861,a232,262144
4862,a11,262144
4865,a165,262144
4867,a165,65536
4868,a232,131072
4870,a68,65536
4871,a160,131072
4872,a157,262144
4873,a141,65536
4876,a79,262144
4879,a208,262144
4881,a37,131072
4884,a208,65536
4885,a3,131072
4887,a34,262144
4890,a18,65536
4892,a18,65536
4895,a187,65536
4898,a64,262144
4901,a119,131072
4904,a232,262144
4916,a28,65536
4918,a39,131072
4919,a78,131072
4921,a55,65536
4922,a28,262144
4924,a224,131072
4926,a192,65536
4927,a202,131072
4928,a175,65536
4931,a70,262144
4934,a25,131072
4935,a164,262144
4938,a55,262144
4940,a29,262144
4943,a12,65536
4946,a39,262144
4947,a49,262144
4948,a277,262144
4950,a25,65536
4952,a192,65536
4954,a267,65536
4957,a49,65536
4959,a43,65536
4961,a211,262144
4962,a267,262144
4965,a267,65536
4966,a187,65536
4988,a73,65536
4989,a57,65536
4992,a279,131072
4993,a179,262144
4994,a199,65536
4997,a268,131072
4998,a214,262144
4999,a189,65536
5000,a110,65536
5001,a106,262144
5003,a160,65536
5004,a152,65536
5005,a250,65536
5007,a211,65536
5010,a51,262144
5013,a73,262144
5016,a53,131072
5019,a138,65536
5022,a298,65536
5023,a234,65536
5025,a49,65536
5027,a54,65536
5028,a49,65536
5031,a226,65536
5034,a298,65536
5037,a298,131072
5038,a138,262144
5039,a234,65536
5040,a57,65536
5042,a138,131072
5064,a115,131072
5065,a51,65536
5066,a152,65536
5069,a57,65536
5071,a189,131072
5074,a51,65536
5077,a234,65536
5080,a110,131072
5081,a247,131072
5084,a57,65536
5086,a268,131072
5087,a154,65536
5090,a298,65536
5093,a268,65536
5094,a154,262144
5096,a53,262144
5097,a298,262144
5098,a154,131072
5100,a73,262144
5102,a57,65536
5105,a106,65536
5106,a76,262144
5109,a167,65536
5112,a53,262144
5114,a119,65536
5115,a194,131072
5118,a49,262144
5121,a110,262144
5123,a57,65536
5126,a148,65536
5127,a279,65536
5130,a57,65536
5133,a270,65536
5136,a115,65536
5137,a46,65536
5139,a154,131072
5140,a110,262144
5142,a51,262144
5160,a235,262144
5162,a87,131072
5163,a195,131072
5166,a139,262144
5167,a298,65536
5169,a174,262144
5171,a235,262144
5172,a172,65536
5175,a146,131072
5177,a219,262144
5178,a132,131072
5181,a250,131072
5182,a238,262144
5185,a177,131072
5209,a202,65536
5211,a143,131072
5214,a266,131072
5217,a277,262144
5219,a28,262144
5221,a28,131072
5222,a267,65536
5224,a143,131072
5226,a7,65536
5227,a39,131072
5228,a267,131072
5230,a277,65536
5232,a43,65536
5233,a70,131072
5235,a25,262144
5237,a277,65536
5239,a49,65536
5242,a175,65536
5245,a143,262144
5246,a12,131072
5249,a96,131072
5250,a43,131072
5252,a25,65536
5254,a49,65536
5257,a227,262144
5260,a143,65536
5262,a30,131072
5265,a202,131072
5267,a266,65536
5270,a252,65536
5272,a49,131072
5274,a55,65536
5275,a39,65536
5276,a211,131072
5279,a267,65536
5281,a163,131072
5304,a161,65536
5307,a196,262144
5309,a18,262144
5311,a251,262144
5312,a12,131072
5313,a196,65536
5315,a154,65536
5338,a39,262144
5341,a0,65536
5343,a149,65536
5346,a195,65536
5347,a120,131072
5350,a248,65536
5352,a76,65536
5353,a149,131072
5356,a285,65536
5358,a285,65536
5359,a170,131072
5361,a39,262144
5362,a39,65536
5363,a32,65536
5366,a176,65536
5369,a176,65536
5372,a213,65536
5374,a142,65536
5377,a39,262144
5380,a263,131072
5381,a246,65536
5384,a213,262144
5386,a141,65536
5389,a146,65536
5392,a112,262144
5395,a246,65536
5396,a195,262144
5399,a39,131072
5400,a39,65536
5403,a272,65536
5404,a246,131072
5406,a146,262144
5407,a76,262144
5408,a101,131072
5409,a195,65536
5412,a8,65536
5413,a192,65536
5414,a213,262144
5416,a146,131072
5418,a170,262144
5420,a272,65536
5421,a254,262144
5422,a170,65536
5425,a254,65536
5426,a192,65536
5427,a292,65536
5430,a146,262144
5431,a263,131072
5432,a76,65536
5435,a176,262144
5438,a7,262144
5441,a176,262144
5444,a8,65536
5445,a272,65536
5447,a254,65536
5449,a192,65536
5452,a146,131072
5454,a176,65536
5457,a263,65536
5460,a275,65536
5462,a19,65536
5464,a272,262144
5467,a246,262144
5468,a297,65536
5470,a0,262144
5473,a176,65536
5475,a195,131072
5477,a226,65536
5479,a0,131072
5482,a263,65536
5485,a275,65536
5487,a113,65536
5490,a295,262144
5491,a275,65536
5494,a0,65536
5495,a26,65536
5498,a227,131072
5501,a272,262144
5504,a130,65536
5507,a102,65536
5509,a213,65536
5512,a39,131072
5514,a76,65536
5515,a8,65536
5517,a141,131072
5518,a292,131072
5519,a39,65536
5520,a115,262144
5523,a8,65536
5526,a246,65536
5527,a189,65536
5530,a192,262144
5533,a275,262144
5536,a254,65536
5538,a8,65536
5540,a275,262144
5543,a263,65536
5545,a195,262144
5548,a58,65536
5549,a254,262144
5551,a292,65536
5552,a182,262144
5576,a41,65536
5577,a167,65536
5578,a76,65536
5579,a13,65536
5582,a32,65536
5584,a280,65536
5586,a84,262144
5588,a167,262144
5589,a236,65536
5592,a104,131072
5595,a239,262144
5598,a45,65536
5599,a32,65536
5602,a220,65536
5604,a256,65536
5607,a241,131072
5610,a57,65536
5612,a197,65536
5613,a57,131072
5615,a279,65536
5617,a225,65536
5618,a225,65536
5621,a57,65536
5622,a57,65536
5625,a256,262144
5627,a47,262144
5629,a83,65536
5631,a26,65536
5632,a41,262144
5633,a279,262144
5636,a127,65536
5638,a241,65536
5639,a99,65536
5642,a32,131072
5645,a235,65536
5646,a104,65536
5648,a7,65536
5651,a268,131072
5653,a227,65536
5654,a292,65536
5655,a268,262144
5656,a144,262144
5657,a128,65536
5660,a167,262144
5661,a222,65536
5663,a15,65536
5664,a14,65536
5666,a167,65536
5669,a268,131072
5672,a279,65536
5675,a279,65536
5676,a244,262144
5689,a22,65536
5691,a68,262144
5693,a78,262144
5694,a66,65536
5697,a163,262144
5698,a40,131072
5701,a74,65536
5702,a273,65536
5704,a225,262144
5705,a132,65536
5707,a195,262144
5708,a163,65536
5711,a204,65536
5713,a268,131072
5714,a204,131072
5716,a78,262144
5718,a78,262144
5719,a20,262144
5722,a204,65536
5723,a22,131072
5725,a267,65536
5726,a68,262144
5727,a163,65536
5728,a244,65536
5750,a157,65536
5751,a185,65536
5752,a272,131072
5753,a222,65536
5756,a66,131072
5757,a277,262144
5758,a222,262144
5759,a292,262144
5762,a222,65536
5763,a66,131072
5765,a152,262144
5767,a169,65536
5769,a253,65536
5770,a222,65536
5772,a141,65536
5773,a152,65536
5775,a152,65536
5778,a123,65536
5781,a247,65536
5783,a169,131072
5784,a272,262144
5785,a202,262144
5796,a144,65536
5798,a13,65536
5801,a32,65536
5804,a1,131072
5807,a167,65536
5808,a104,65536
5811,a162,65536
5812,a76,65536
5815,a83,65536
5817,a201,262144
5820,a236,262144
5821,a279,131072
5824,a26,65536
5826,a41,262144
5828,a102,131072
5829,a268,65536
5830,a103,262144
5831,a13,131072
5834,a84,65536
5836,a26,131072
5837,a256,65536
5839,a8,131072
5841,a65,65536
5844,a41,65536
5846,a279,65536
5849,a76,65536
5850,a241,65536
5851,a57,131072
5852,a256,65536
5853,a255,65536
5854,a32,65536
5855,a236,65536
5857,a237,131072
5860,a144,65536
5862,a268,262144
5864,a41,65536
5865,a236,65536
5867,a167,262144
5870,a76,65536
5872,a158,131072
5875,a128,262144
5878,a84,262144
5881,a236,65536
5883,a41,65536
5885,a144,262144
5888,a99,131072
5891,a26,131072
5893,a83,65536
5895,a80,65536
5896,a279,131072
5897,a99,262144
5899,a75,65536
5902,a104,65536
5904,a128,131072
5906,a26,131072
5909,a241,65536
5910,a104,131072
5913,a84,262144
5916,a41,65536
5919,a279,65536
5920,a167,262144
5923,a167,65536
5926,a104,131072
5928,a104,131072
5929,a241,131072
5932,a8,262144
5935,a41,131072
5936,a256,131072
5939,a83,65536
5942,a6,65536
5944,a99,262144
5946,a99,65536
5949,a83,262144
5951,a8,65536
5952,a184,262144
5954,a84,262144
5956,a287,131072
5959,a256,65536
5962,a99,262144
5963,a76,65536
5966,a84,131072
5967,a99,65536
5970,a127,65536
5971,a167,65536
5974,a13,262144
5976,a83,65536
5979,a213,65536
5980,a167,65536
5982,a236,131072
5983,a228,65536
5984,a113,65536
5987,a268,262144
5989,a32,65536
5992,a225,262144
5993,a268,65536
5995,a144,65536
5998,a199,65536
6001,a99,65536
6004,a84,65536
6005,a241,262144
6006,a236,131072
6007,a41,65536
6008,a32,262144
6010,a236,262144
6012,a57,131072
6014,a57,262144
6017,a57,65536
6020,a99,262144
6023,a13,65536
6026,a104,65536
6027,a225,131072
6029,a241,65536
6030,a144,65536
6031,a253,65536
6033,a86,262144
6034,a59,131072
6035,a241,65536
6038,a104,65536
6039,a41,131072
6040,a279,131072
6043,a8,65536
6046,a241,65536
6048,a13,262144
6050,a116,131072
6053,a76,131072
6056,a256,131072
6057,a268,262144
6060,a1,65536
6061,a225,131072
6062,a83,262144
6065,a119,262144
6081,a43,262144
6083,a143,262144
6086,a211,262144
6088,a267,65536
6089,a12,262144
6092,a70,131072
6093,a277,65536
6094,a28,262144
6095,a132,131072
6096,a252,262144
6098,a226,65536
6099,a25,65536
6100,a49,65536
6102,a25,131072
6105,a43,131072
6108,a85,131072
6110,a55,65536
6112,a192,131072
6114,a211,65536
6116,a266,131072
6118,a70,131072
6119,a78,131072
6121,a267,131072
6124,a277,65536
6125,a55,65536
6127,a277,65536
6129,a267,131072
6131,a70,65536
6132,a143,262144
6134,a145,131072
6137,a145,65536
6140,a12,65536
6141,a12,65536
6143,a70,65536
6144,a252,131072
6147,a11,262144
6148,a228,65536
6151,a145,262144
6152,a211,65536
6155,a192,65536
6156,a296,131072
6158,a175,262144
6160,a28,131072
6163,a252,131072
6165,a11,131072
6166,a12,65536
6168,a55,262144
6169,a266,65536
6171,a175,262144
6172,a43,262144
6174,a226,65536
6177,a267,262144
6178,a145,65536
6181,a297,65536
6182,a143,262144
6184,a277,65536
6186,a266,131072
6189,a211,262144
6192,a186,131072
6195,a285,65536
6198,a17,262144
6199,a192,262144
6201,a12,65536
6203,a12,131072
6204,a175,131072
6205,a55,262144
6207,a28,131072
6208,a226,65536
6209,a143,65536
6211,a29,131072
6212,a267,65536
6213,a41,262144
6216,a192,65536
6217,a175,65536
6219,a252,65536
6222,a252,131072
6225,a49,262144
6226,a49,65536
6228,a211,65536
6230,a267,65536
6231,a70,131072
6233,a55,65536
6234,a39,131072
6237,a219,131072
6239,a226,262144
6241,a192,65536
6243,a204,131072
6246,a265,65536
6248,a25,131072
6251,a55,131072
6254,a25,131072
6256,a175,65536
6259,a65,131072
6283,a133,262144
6286,a287,131072
6289,a64,131072
6292,a280,65536
6294,a64,262144
6295,a13,131072
6296,a278,65536
6298,a178,65536
6299,a289,65536
6300,a289,65536
6302,a128,262144
6304,a287,65536
6305,a289,65536
6307,a90,262144
6308,a286,65536
6311,a116,262144
6312,a261,131072
6313,a202,131072
6316,a126,65536
6317,a133,65536
6319,a278,262144
6321,a289,65536
6322,a291,262144
6325,a262,131072
6327,a126,262144
6330,a178,65536
6332,a278,262144
6333,a289,262144
6336,a34,65536
6339,a17,65536
6341,a295,65536
6343,a110,65536
6345,a287,65536
6348,a116,65536
6351,a291,262144
6354,a276,131072
6355,a283,65536
6358,a261,262144
6360,a126,65536
6361,a255,262144
6363,a133,65536
6364,a239,262144
6365,a283,262144
6367,a283,262144
6368,a262,262144
6370,a126,262144
6372,a178,65536
6373,a17,262144
6375,a16,65536
6377,a261,131072
6380,a128,262144
6383,a291,65536
6384,a289,65536
6387,a261,65536
6390,a128,65536
6391,a287,65536
6392,a287,65536
6393,a276,65536
6395,a17,65536
6396,a116,65536
6398,a64,65536
6401,a64,262144
6402,a298,262144
6405,a126,65536
6406,a202,262144
6408,a268,65536
6411,a283,65536
6413,a261,131072
6425,a228,65536
6426,a298,262144
6428,a234,131072
6437,a209,262144
6438,a182,65536
6441,a209,65536
6442,a199,262144
6445,a209,131072
6447,a200,262144
6448,a4,65536
6451,a222,65536
6454,a125,65536
6457,a53,65536
6460,a195,131072
6463,a171,65536
6466,a205,65536
6467,a125,65536
6470,a67,65536
6472,a251,131072
6473,a234,65536
6474,a251,131072
6475,a232,65536
6478,a67,131072
6479,a200,262144
6482,a53,65536
6483,a83,262144
6485,a188,262144
6487,a67,65536
6489,a209,65536
6491,a232,65536
6494,a199,262144
6497,a209,65536
6500,a98,65536
6502,a215,65536
6503,a8,65536
6506,a8,65536
6509,a267,65536
6510,a125,131072
6511,a53,262144
6514,a83,65536
6516,a209,262144
6518,a88,262144
6520,a171,65536
6521,a287,131072
6523,a75,262144
6525,a18,262144
6528,a188,131072
6529,a200,65536
6532,a123,131072
6533,a67,131072
6535,a8,65536
6536,a98,262144
6538,a78,65536
6539,a182,131072
6542,a83,262144
6543,a171,262144
6546,a287,65536
6547,a80,262144
6549,a78,65536
6552,a171,65536
6554,a232,131072
6556,a96,65536
6558,a78,65536
6560,a125,131072
6563,a200,65536
6565,a83,131072
6567,a209,262144
6568,a171,131072
6570,a53,65536
6571,a78,65536
6574,a171,131072
6576,a188,65536
6579,a78,131072
6580,a88,65536
6583,a119,65536
6584,a188,65536
6587,a112,131072
6588,a83,65536
6591,a200,65536
6594,a223,65536
6595,a209,65536
6598,a125,262144
6601,a251,131072
6602,a232,65536
6605,a8,262144
6606,a53,131072
6607,a78,65536
6610,a232,65536
6613,a53,65536
6615,a171,262144
6617,a188,65536
6618,a232,65536
6619,a125,65536
6621,a199,65536
6624,a166,131072
6626,a107,65536
6628,a182,65536
6630,a4,65536
6631,a251,65536
6634,a182,262144
6637,a78,65536
6640,a88,65536
6641,a30,65536
6643,a171,65536
6645,a285,262144
6646,a17,131072
6649,a188,65536
6651,a47,262144
6652,a199,65536
6654,a0,65536
6656,a8,131072
6658,a222,65536
6661,a8,262144
6662,a209,262144
6665,a287,65536
6666,a287,262144
6669,a67,65536
6671,a4,131072
6673,a88,131072
6674,a78,65536
6677,a78,65536
6679,a78,65536
6680,a77,262144
6682,a53,262144
6684,a182,131072
6685,a51,65536
6686,a60,131072
6687,a251,262144
6690,a4,131072
6692,a188,131072
6693,a44,65536
6695,a287,65536
6698,a125,262144
6701,a182,65536
6703,a67,65536
6706,a120,65536
6708,a125,131072
6711,a88,65536
6714,a44,262144
6715,a195,262144
6717,a83,262144
6719,a270,131072
6721,a88,131072
6722,a140,262144
6724,a287,65536
6727,a182,262144
6730,a235,65536
6733,a199,262144
6735,a53,65536
6737,a200,65536
6739,a251,131072
6740,a8,131072
6742,a125,65536
6744,a264,65536
6745,a182,65536
6746,a188,65536
6749,a98,65536
6752,a165,131072
6754,a66,131072
6755,a125,65536
6757,a125,65536
6758,a171,65536
6761,a287,65536
6763,a171,262144
6765,a154,65536
6766,a171,262144
6773,a224,65536
6775,a192,65536
6776,a70,262144
6778,a70,65536
6780,a83,262144
6782,a285,65536
6783,a83,262144
6784,a57,65536
6786,a285,65536
6787,a198,65536
6788,a20,65536
6791,a25,262144
6793,a25,131072
6794,a220,65536
6795,a58,65536
6796,a84,131072
6798,a20,262144
6799,a218,131072
6800,a81,65536
6802,a84,262144
6805,a192,65536
6808,a25,131072
6811,a25,262144
6812,a218,65536
6815,a294,262144
6818,a192,262144
6821,a69,65536
6824,a20,65536
6825,a190,65536
6827,a86,131072
6829,a224,65536
6832,a192,262144
6835,a86,262144
6836,a218,65536
6838,a218,262144
6840,a221,262144
6842,a278,262144
6844,a86,262144
6845,a246,131072
6848,a286,65536
6851,a83,65536
6853,a69,65536
6854,a285,131072
6856,a46,262144
6857,a84,65536
6859,a221,65536
6862,a58,65536
6865,a93,262144
6867,a84,65536
6870,a74,262144
6872,a46,65536
6875,a84,65536
6878,a244,131072
6880,a292,131072
6883,a58,65536
6884,a74,131072
6886,a285,65536
6889,a15,262144
6892,a20,131072
6894,a86,65536
6897,a291,65536
6899,a192,131072
6902,a69,262144
6905,a188,65536
6907,a291,65536
6910,a25,131072
6911,a70,65536
6912,a171,65536
6915,a57,262144
6918,a20,65536
6919,a215,262144
6922,a58,65536
6923,a189,65536
6926,a220,262144
6927,a46,65536
6928,a224,131072
6931,a46,262144
6933,a57,262144
6935,a221,131072
6937,a272,262144
6939,a57,65536
6941,a224,65536
6944,a33,131072
6946,a20,262144
6947,a69,131072
6949,a84,65536
6951,a287,65536
6953,a219,65536
6955,a84,131072
6958,a46,262144
6961,a57,131072
6963,a114,131072
6966,a191,262144
6968,a57,65536
6969,a66,262144
6971,a74,262144
6974,a265,262144
6984,a21,131072
6986,a177,65536
6988,a177,65536
6991,a29,262144
6993,a282,131072
6994,a164,262144
6996,a177,262144
6997,a126,65536
6998,a172,262144
