t_ms,asset_id,size_bytes
5800,a65942,65536
5802,a81736,65536
5805,a13809,65536
5806,a9927,65536
5808,a1619,65536
5809,a60087,65536
5811,a71954,65536
5814,a13522,262144
5815,a64746,65536
5817,a74229,262144
5819,a81156,65536
5820,a52105,131072
5822,a5623,262144
5824,a61646,65536
5827,a81466,262144
5828,a70214,131072
5829,a62372,65536
5830,a77003,131072
5832,a89530,65536
5834,a18676,262144
5837,a88510,262144
5840,a64299,131072
5842,a22398,131072
5845,a57816,262144
5846,a51954,131072
5848,a75854,262144
5849,a65571,65536
5852,a50648,262144
5853,a78489,65536
5855,a47877,131072
5856,a48184,65536
5857,a28861,65536
5860,a9328,65536
5863,a42773,131072
5864,a99459,262144
5867,a53151,65536
5870,a13726,262144
5872,a10462,65536
5873,a16278,131072
5875,a70719,131072
5878,a26276,65536
5880,a1413,131072
5882,a31228,65536
5883,a71965,65536
5884,a49342,65536
5886,a5036,131072
5887,a82336,65536
5890,a21291,131072
5893,a72510,262144
5895,a9703,262144
5898,a46079,131072
5900,a30391,262144
5901,a92863,262144
5902,a35714,65536
5904,a24069,65536
5907,a47982,131072
5910,a47831,131072
5913,a87061,65536
5914,a37870,262144
5917,a26608,131072
5920,a5082,65536
5922,a21531,65536
5923,a27399,262144
5924,a92342,65536
5927,a51954,65536
5928,a41593,262144
5930,a57639,65536
5931,a59992,262144
5934,a56613,262144
5935,a71607,65536
5938,a21766,131072
5940,a14941,65536
5942,a49194,262144
5945,a33336,131072
5948,a37947,131072
5949,a36800,131072
5952,a30392,65536
5954,a35206,65536
5957,a52726,65536
5960,a12489,262144
5963,a46938,65536
5964,a61558,262144
5965,a37395,65536
5966,a33458,131072
5968,a31840,262144
5969,a63090,131072
5970,a7625,262144
5984,a49891,131072
5987,a69723,65536
5989,a8978,65536
5997,a28071,65536
6000,a46361,262144
6003,a27404,262144
6006,a55234,262144
6009,a15869,262144
6012,a86064,131072
6015,a66714,65536
6016,a19680,65536
6017,a38972,131072
6020,a60712,65536
6023,a16113,262144
6026,a14162,262144
6028,a5120,65536
6030,a16354,65536
6033,a87560,131072
6036,a99444,262144
6038,a90503,65536
6040,a1601,65536
6043,a16189,262144
6044,a96437,262144
6046,a82386,65536
6049,a60100,131072
6052,a22338,131072
6055,a74957,65536
6058,a1632,65536
6060,a8630,65536
6063,a81929,262144
6064,a15295,262144
6067,a36909,65536
6070,a88187,262144
6072,a74058,131072
6074,a62841,65536
6077,a3925,262144
6078,a25021,262144
6079,a10609,131072
6080,a89970,65536
6082,a16159,65536
6085,a69498,131072
6088,a35257,65536
6091,a56675,65536
6092,a5569,131072
6093,a29692,131072
6094,a3269,131072
6097,a93102,65536
6100,a67052,65536
6102,a94353,131072
6104,a11149,131072
6107,a89970,262144
6108,a82028,65536
6110,a48658,65536
6111,a30035,262144
6114,a19185,131072
6116,a67267,65536
6117,a52953,131072
6119,a63177,131072
6121,a88742,262144
6122,a98470,131072
6123,a50197,65536
6126,a19667,65536
6127,a65843,65536
6130,a25533,262144
6131,a3318,262144
6133,a47507,65536
6135,a59543,65536
6138,a45776,65536
6139,a43645,65536
6140,a5703,65536
6143,a42945,131072
6145,a38936,65536
6148,a79648,131072
6149,a37489,65536
6152,a82624,65536
6155,a57622,262144
6157,a22767,65536
6158,a38324,131072
6161,a20193,65536
6162,a67846,65536
6165,a11359,65536
6166,a3662,131072
6167,a4127,65536
6169,a45698,131072
6171,a94750,131072
6174,a48513,65536
6175,a51228,131072
6176,a21582,131072
6179,a52417,65536
6182,a10232,262144
6185,a41195,131072
6188,a29862,65536
6189,a9894,65536
6190,a87191,131072
6193,a36138,131072
6202,a99821,65536
6204,a52112,65536
6206,a30835,65536
6207,a79056,65536
6208,a15236,131072
6211,a87646,131072
6213,a32424,131072
6215,a506,65536
6218,a36477,65536
6220,a66764,65536
6223,a47506,131072
6225,a86678,131072
6228,a23510,262144
6230,a36799,262144
6233,a90104,131072
6236,a75968,262144
6238,a81579,131072
6239,a3748,131072
6240,a10273,131072
6243,a22846,262144
6244,a87902,65536
6247,a17818,65536
6248,a96131,65536
6249,a89668,65536
6250,a36167,262144
6251,a63428,65536
6253,a85136,65536
6256,a81174,262144
6277,a17630,131072
6297,a8876,65536
6298,a12045,65536
6301,a91877,131072
6303,a26772,131072
6305,a69463,262144
6307,a56213,131072
6309,a85020,65536
6311,a15084,65536
6312,a46412,65536
6314,a19490,131072
6316,a43875,262144
6317,a57538,131072
6318,a82365,65536
6321,a67981,65536
6323,a4069,65536
6325,a12725,65536
6326,a48076,65536
6328,a33070,262144
6329,a77007,65536
6332,a34654,131072
6333,a4306,65536
6335,a85444,65536
6336,a2567,65536
6339,a76200,131072
6342,a40326,65536
6344,a12146,65536
6345,a18993,65536
6348,a61673,131072
6350,a43333,65536
6353,a97617,65536
6356,a93468,65536
6359,a74138,65536
6360,a93767,131072
6363,a37104,65536
6365,a65085,131072
6366,a20264,262144
6367,a64593,131072
6370,a50554,65536
6371,a98326,65536
6374,a71271,65536
6375,a5397,262144
6377,a38529,131072
6378,a72008,65536
6380,a75640,65536
6383,a56546,65536
6385,a95480,65536
6387,a23741,65536
6388,a97234,65536
6391,a67081,262144
6394,a66179,131072
6395,a47722,131072
6397,a92897,65536
6399,a40287,65536
6400,a11777,131072
6403,a71288,262144
6405,a531,65536
6408,a72102,65536
6411,a11959,65536
6412,a91473,262144
6414,a59091,65536
6416,a95364,65536
6419,a91854,131072
6422,a90142,65536
6425,a57989,131072
6428,a96124,65536
6431,a1374,131072
6434,a25089,65536
6435,a89603,65536
6437,a89772,262144
6453,a9926,65536
6454,a11546,65536
6456,a88474,65536
6457,a26010,65536
6459,a86896,65536
6461,a37273,65536
6463,a67310,262144
6464,a52423,65536
6467,a7293,65536
6468,a28509,131072
6469,a93303,65536
6470,a75686,65536
6471,a50821,262144
6472,a82646,131072
6474,a44869,65536
6477,a66076,262144
6478,a733,65536
6479,a42551,65536
6480,a80247,65536
6481,a67102,65536
6482,a28201,65536
6485,a64598,131072
6488,a4500,65536
6489,a90057,65536
6492,a29384,131072
6493,a23698,65536
6495,a5093,262144
6497,a82799,65536
6498,a81984,65536
6500,a62225,65536
6501,a26739,262144
6502,a27410,65536
6504,a49360,65536
6505,a10634,131072
6508,a50985,262144
6518,a80043,131072
6519,a54915,131072
6522,a64093,65536
6525,a82548,262144
6527,a80119,65536
6530,a11178,65536
6533,a83402,65536
6536,a56878,131072
6537,a72402,65536
6550,a96585,262144
6552,a39370,65536
6553,a58870,262144
6555,a60063,65536
6556,a27765,131072
6558,a67408,131072
6560,a98012,131072
6562,a59901,131072
6565,a58613,65536
6566,a42241,65536
6569,a6199,65536
6572,a9724,131072
6575,a3892,65536
6578,a62638,262144
6580,a12924,65536
6582,a765,65536
6583,a43952,262144
6585,a95633,262144
6587,a24663,65536
6590,a41842,65536
6593,a33178,65536
6594,a70202,131072
6596,a79988,262144
6597,a27515,262144
6599,a99830,65536
6602,a21247,131072
6604,a31324,65536
6607,a1238,131072
6608,a45131,131072
6611,a10107,131072
6612,a8202,65536
6615,a84096,131072
6617,a20619,65536
6618,a66466,65536
6619,a18725,65536
6632,a9272,65536
6634,a24532,131072
6636,a82648,131072
6639,a83967,262144
6642,a40529,131072
6645,a19057,65536
6647,a79687,262144
6650,a4515,262144
6651,a47804,65536
6652,a62020,65536
6653,a63221,65536
6656,a34391,131072
6657,a64618,131072
6659,a51939,65536
6662,a5611,65536
6664,a13762,65536
6666,a83096,65536
6669,a12453,65536
6671,a55775,131072
6674,a58610,262144
6676,a28617,131072
6677,a12702,262144
6680,a74241,131072
6681,a92920,131072
6684,a24462,65536
6687,a46645,262144
6690,a20116,65536
6691,a21180,262144
6693,a88753,131072
6696,a41130,65536
6698,a16149,131072
6700,a6718,262144
6701,a3092,65536
6702,a76815,65536
6703,a63154,131072
6706,a72281,131072
6707,a48130,65536
6708,a78676,65536
6710,a80311,262144
6712,a19144,262144
6713,a91286,65536
6716,a72775,262144
6718,a43832,65536
6719,a81064,65536
6720,a74756,262144
6721,a73879,131072
6723,a258,65536
6724,a70261,131072
6725,a74601,65536
6727,a18194,65536
6729,a94799,65536
6732,a43326,65536
6735,a10161,65536
6736,a82666,65536
6738,a51245,131072
6739,a441,65536
6741,a79165,131072
6742,a97160,262144
6743,a81194,131072
6745,a36319,65536
6748,a77759,65536
6751,a99843,131072
6754,a29070,262144
6755,a30762,131072
6756,a72150,65536
6759,a79681,65536
6760,a65384,65536
6762,a7644,65536
6763,a53887,65536
6764,a4609,65536
6766,a48306,65536
6767,a13503,65536
6770,a37682,65536
6773,a26742,262144
6774,a5865,65536
6775,a44430,131072
6777,a36052,65536
6779,a87725,131072
6780,a47290,65536
6783,a19841,65536
6786,a39526,65536
6787,a36702,262144
6790,a43199,65536
6791,a75442,131072
6793,a33203,65536
6796,a22643,262144
6799,a57873,65536
6801,a5518,131072
6804,a28060,65536
6806,a33336,131072
6809,a9468,131072
6812,a27348,65536
6814,a63624,65536
6815,a23521,65536
6817,a92891,65536
6819,a62658,65536
6820,a30442,262144
6823,a79948,65536
6825,a81587,65536
6826,a67322,131072
6829,a38893,65536
6830,a39802,131072
6831,a19254,65536
6833,a96946,65536
6835,a30957,131072
6837,a83054,65536
6838,a11560,65536
6840,a24486,65536
6842,a4715,65536
6843,a32645,262144
6844,a24765,131072
6845,a11815,65536
6847,a83376,65536
6850,a37563,65536
6855,a83590,262144
6858,a65798,65536
6861,a88763,131072
6864,a20883,65536
6866,a37915,65536
6869,a48845,131072
6870,a63839,131072
6871,a14112,131072
6873,a19090,131072
6875,a13822,131072
6878,a81453,131072
6879,a92585,65536
6881,a41492,65536
6882,a33384,65536
6885,a45508,65536
6888,a89727,65536
6889,a65964,262144
6890,a33851,65536
6891,a54081,65536
6894,a37991,262144
6896,a12347,262144
6897,a80794,65536
6898,a66204,65536
6901,a32123,262144
6904,a82793,65536
6907,a95351,131072
6910,a31128,131072
6911,a6126,131072
6914,a20161,262144
6915,a29976,65536
6918,a44362,262144
6919,a48464,65536
6920,a87919,131072
6921,a6213,65536
6924,a98965,262144
6927,a15375,65536
6929,a26870,65536
6931,a45563,131072
6933,a13756,65536
6934,a52939,65536
6936,a22822,131072
6938,a84549,131072
6941,a13530,65536
6942,a89940,65536
6943,a24041,262144
6945,a8200,262144
6947,a14513,65536
6950,a46574,262144
6952,a83263,131072
6953,a2036,65536
6955,a29233,131072
6957,a54996,65536
6958,a83364,65536
6960,a81455,262144
6961,a80402,65536
6964,a16893,65536
6967,a6114,65536
6969,a31972,131072
6970,a71489,65536
6973,a74807,131072
6975,a61747,131072
6977,a59314,262144
6980,a82633,65536
6981,a89494,65536
6982,a55313,65536
6985,a38370,65536
6986,a33596,65536
6987,a50057,65536
6990,a91366,65536
6993,a88972,262144
6995,a24179,131072
6996,a58723,131072
6999,a8879,65536
7001,a65595,131072
7004,a31842,131072
7005,a33628,262144
7006,a97576,65536
7009,a97502,65536
7011,a38126,65536
7014,a31489,131072
7017,a12887,262144
7018,a40774,262144
7021,a33320,262144
7024,a28473,65536
7027,a67996,65536
7028,a58234,131072
7030,a45702,65536
7032,a51554,262144
7033,a63536,65536
7035,a10564,131072
7036,a79308,262144
7055,a59914,262144
7056,a27350,65536
7058,a63129,65536
7059,a83376,65536
7080,a32029,65536
7081,a43809,65536
7084,a64712,65536
7085,a93571,131072
7087,a11572,131072
7089,a86067,131072
7092,a35254,65536
7095,a75458,262144
7096,a48183,262144
7099,a66030,65536
7102,a69092,262144
7105,a20576,65536
7107,a72221,65536
7110,a83987,131072
7112,a27737,131072
7113,a70176,65536
7116,a99099,65536
7119,a81870,131072
7120,a76474,131072
7122,a83368,131072
7124,a7244,65536
7126,a69051,131072
7128,a29667,65536
7130,a32969,65536
7131,a41409,65536
7133,a92816,65536
7134,a10998,262144
7135,a40537,131072
7136,a99927,65536
7138,a51905,262144
7140,a37188,65536
7143,a82308,262144
7144,a98813,131072
7145,a81197,131072
7147,a37303,262144
7150,a87071,65536
7151,a92979,65536
7154,a35690,131072
7155,a13629,65536
7156,a43109,65536
7159,a43914,131072
7160,a55598,131072
7162,a47887,131072
7163,a53639,65536
7164,a76049,262144
7167,a42456,262144
7169,a4586,65536
7170,a17150,131072
7173,a57432,262144
7176,a42041,65536
7177,a63513,65536
7180,a27322,262144
7182,a31462,65536
7185,a83466,65536
7188,a72258,131072
7189,a15992,65536
7191,a40707,65536
7194,a94708,262144
7197,a95410,131072
7200,a19307,262144
7202,a42947,131072
7204,a44625,65536
7205,a6752,65536
7206,a40203,65536
7208,a82977,65536
7209,a46719,131072
7212,a54897,65536
7214,a55145,65536
7216,a86735,131072
7217,a83710,131072
7220,a80247,65536
7223,a40492,262144
7226,a92832,131072
7229,a19346,262144
7230,a43561,262144
7232,a73903,262144
7235,a10591,131072
7236,a57593,262144
7237,a15859,262144
7238,a59638,131072
7241,a92602,65536
7242,a88342,131072
7252,a82406,65536
7255,a52952,65536
7257,a409,65536
7260,a22324,262144
7262,a76348,65536
7265,a29293,65536
7267,a96260,262144
7268,a53635,65536
7269,a63715,65536
7272,a19263,131072
7274,a2015,65536
7276,a58568,65536
7279,a23583,262144
7280,a88523,131072
7282,a11101,65536
7285,a44770,65536
7287,a77679,262144
7290,a11111,65536
7291,a61331,65536
7293,a82677,65536
7294,a88154,65536
7297,a82692,65536
7300,a12720,262144
7303,a26465,65536
7306,a68378,65536
7308,a11649,131072
7310,a2608,65536
7311,a44655,65536
7313,a70222,65536
7314,a37224,65536
7315,a27321,65536
7316,a88696,262144
7318,a78228,65536
7320,a49080,131072
7322,a95973,131072
7325,a23205,65536
7328,a75038,262144
7329,a13777,131072
7331,a43313,262144
7334,a76749,65536
7337,a52588,131072
7339,a49656,131072
7340,a60466,131072
7343,a2104,131072
7344,a56235,131072
7345,a95177,65536
7348,a14085,131072
7350,a77499,131072
7352,a90352,65536
7354,a10409,131072
7355,a63873,262144
7357,a22792,262144
7358,a88120,131072
7360,a67214,65536
7362,a84453,65536
7364,a94251,65536
7365,a44667,65536
7366,a78758,65536
7369,a49636,131072
7371,a55733,65536
7374,a58358,262144
7375,a11703,65536
7377,a61935,131072
7379,a26652,131072
7380,a43779,131072
7382,a30254,131072
7384,a28939,131072
7385,a81115,65536
7386,a82547,262144
7389,a26908,65536
7396,a40697,262144
7398,a9381,65536
7401,a95991,131072
7404,a8139,262144
7407,a85331,131072
7410,a23857,65536
7412,a65752,65536
7413,a49721,65536
7416,a34237,65536
7419,a35453,262144
7422,a14943,65536
7424,a20708,262144
7426,a51825,65536
7427,a80079,65536
7430,a82494,65536
7431,a31375,131072
7433,a95366,65536
7434,a35488,65536
7436,a41138,65536
7438,a54736,131072
7440,a39427,131072
7443,a20137,65536
7446,a29166,65536
7449,a64464,65536
7450,a84098,131072
7452,a37573,65536
7455,a67364,65536
7457,a63527,65536
7458,a27675,65536
7461,a97426,262144
7464,a93074,65536
7466,a49393,65536
7469,a32931,65536
7470,a85977,262144
7473,a55307,65536
7476,a58288,262144
7478,a39032,65536
7479,a87187,262144
7482,a92540,262144
7484,a66780,262144
7485,a16774,262144
7486,a90227,65536
7487,a10433,65536
7490,a27605,131072
7492,a19864,65536
7493,a80653,65536
7494,a37699,65536
7496,a21545,65536
7498,a55111,131072
7501,a7507,131072
7502,a18685,65536
7503,a1647,65536
7505,a27262,262144
7507,a86600,131072
7508,a39427,65536
7509,a32003,65536
7512,a61006,262144
7514,a53317,262144
7515,a89789,65536
7518,a81299,65536
7519,a11794,262144
7521,a21800,262144
7522,a59187,65536
7523,a25731,262144
7526,a96386,131072
7529,a88769,262144
7532,a16133,131072
7535,a73993,65536
7536,a76219,65536
7537,a766,131072
7538,a40623,131072
7541,a39740,131072
7544,a36646,65536
7545,a27748,65536
7547,a22004,65536
7548,a77702,262144
7551,a55135,65536
7552,a59642,131072
7554,a11483,65536
7555,a51539,65536
7558,a69558,65536
7561,a82337,131072
7563,a72444,65536
7566,a560,65536
7567,a79135,131072
7569,a37456,65536
7572,a82811,262144
7574,a99475,65536
7575,a247,262144
7577,a99054,131072
7578,a40202,65536
7580,a14160,65536
7581,a73409,65536
7583,a56416,131072
7585,a80940,65536
7586,a27973,65536
7589,a68826,262144
7590,a67055,262144
7592,a29892,65536
7594,a37902,262144
7596,a33795,262144
7598,a77381,131072
7600,a18981,65536
7601,a70148,65536
7604,a96067,65536
7607,a31274,65536
7609,a30663,65536
7612,a3175,65536
7614,a56664,262144
7615,a89017,65536
7617,a81485,65536
7619,a8424,65536
7620,a12510,131072
7628,a65739,65536
7630,a76615,131072
7631,a42217,65536
7634,a80416,262144
7637,a28219,262144
7639,a85376,65536
7640,a41847,65536
7642,a89045,65536
7644,a26764,65536
7646,a73836,65536
7648,a94878,65536
7649,a60615,131072
7652,a51959,131072
7659,a55858,262144
7660,a19753,65536
7661,a30940,262144
7662,a36319,65536
7665,a23551,262144
7667,a75669,65536
7668,a54852,262144
7671,a89462,65536
7672,a31380,65536
7675,a82775,131072
7677,a61186,65536
7679,a80523,65536
7681,a83953,65536
7684,a17893,65536
7686,a40456,65536
7689,a78488,65536
7691,a47754,262144
7692,a38297,65536
7693,a42632,131072
7696,a54014,65536
7698,a12422,65536
7699,a2506,65536
7700,a72863,131072
7703,a77388,262144
7726,a88461,65536
7729,a34429,131072
7732,a58972,262144
7733,a73463,131072
7735,a42158,65536
7737,a77695,65536
7738,a4332,262144
7763,a52436,65536
7765,a19928,65536
7768,a93679,131072
7769,a20686,65536
7771,a68634,131072
7772,a95103,65536
7775,a45770,65536
7778,a74158,262144
7781,a56453,262144
7784,a16849,65536
7785,a30767,65536
7788,a34650,65536
7790,a44897,131072
7792,a65683,262144
7793,a6770,262144
7795,a40031,65536
7796,a73518,131072
7799,a6360,65536
7800,a95558,262144
7803,a90267,65536
7806,a30217,65536
7807,a88939,131072
7808,a29685,262144
7809,a18925,65536
7812,a42292,65536
7815,a19977,131072
7817,a52224,65536
7818,a36436,131072
7819,a60729,65536
7821,a8237,262144
7823,a22043,65536
7824,a73065,262144
7826,a23850,65536
7828,a95983,131072
7830,a62952,65536
7831,a12540,262144
7832,a21217,131072
7835,a73662,262144
7836,a32313,65536
7837,a86542,65536
7840,a46758,262144
7843,a92006,65536
7846,a73731,65536
7848,a13541,131072
7850,a36138,131072
7853,a95752,65536
7856,a38000,262144
7857,a91843,131072
7858,a53576,131072
7860,a48746,65536
7863,a43714,131072
7866,a72573,65536
7869,a7656,65536
7871,a13376,131072
7874,a56681,65536
7875,a45320,65536
7877,a65154,65536
7879,a45103,65536
7880,a36075,65536
7881,a17977,131072
7883,a88939,131072
7885,a34946,131072
7888,a56829,262144
7889,a33105,262144
7891,a55006,131072
7894,a71555,65536
7896,a10965,65536
7898,a4384,65536
7899,a38878,65536
7900,a37535,65536
7902,a73130,131072
7903,a20816,131072
7904,a96227,262144
7907,a92116,262144
7908,a22319,262144
7909,a50581,65536
7910,a95943,262144
7912,a47022,65536
7914,a34629,131072
7917,a19101,262144
7919,a59078,131072
7920,a55759,131072
7923,a79283,131072
7926,a76746,65536
7927,a34617,65536
7929,a3500,131072
7932,a45366,262144
7933,a40930,131072
7936,a24571,65536
7938,a92347,65536
7941,a24385,262144
7944,a36107,65536
7945,a74125,65536
7948,a77848,262144
7951,a48345,65536
7953,a59669,262144
7956,a63326,262144
7959,a52054,65536
7960,a15750,65536
7963,a50420,262144
7965,a3840,65536
7966,a38471,262144
7969,a21335,131072
7970,a30962,262144
7971,a31191,65536
7973,a1744,131072
7974,a48320,131072
7977,a43383,262144
7978,a15337,262144
7981,a16443,262144
7984,a22305,65536
7985,a36580,262144
7986,a26839,65536
7988,a32569,262144
7990,a41160,65536
8006,a92767,262144
8008,a74419,65536
8010,a34554,65536
8013,a49072,262144
8014,a75309,262144
8017,a46172,65536
8020,a19169,262144
8023,a62047,65536
8026,a82585,65536
8029,a74637,131072
8031,a47569,131072
8033,a77839,65536
8035,a73706,262144
8037,a69516,262144
8038,a89767,65536
8039,a95933,262144
8041,a97154,262144
8044,a3160,65536
8045,a79314,131072
8048,a22720,131072
8049,a26347,65536
8052,a47023,65536
8054,a74528,131072
8057,a67564,262144
8059,a92236,65536
8062,a15842,262144
8063,a78764,131072
8064,a50982,262144
8065,a85852,65536
8067,a98876,65536
8069,a61917,131072
8071,a25365,131072
8074,a16400,65536
8075,a63372,131072
8076,a67315,131072
8078,a84772,262144
8080,a80032,131072
8081,a36026,131072
8083,a24184,65536
8084,a72187,262144
8086,a71057,65536
8087,a26706,262144
8090,a1732,131072
8092,a36638,65536
8094,a89696,262144
8095,a21510,262144
8096,a32376,131072
8097,a57618,65536
8098,a93444,65536
8100,a76147,65536
8101,a66495,65536
8104,a99664,65536
8107,a29064,131072
8109,a3160,65536
8112,a26760,131072
8115,a79347,131072
8117,a65073,262144
8139,a99271,65536
8142,a51975,65536
8145,a92040,262144
8147,a72600,65536
8149,a41255,65536
8152,a48375,131072
8155,a29728,65536
8177,a81931,262144
8178,a98782,65536
8180,a58935,262144
8181,a51531,65536
8184,a79187,65536
8186,a2108,65536
8189,a60658,65536
8190,a93615,131072
8192,a69791,262144
8195,a38045,131072
8196,a83035,65536
8199,a16472,65536
8200,a66501,131072
8201,a76182,131072
8204,a15536,65536
8205,a76802,65536
8208,a31367,65536
8211,a69273,262144
8214,a1791,262144
8215,a148,131072
8217,a74611,262144
8219,a5172,65536
8220,a16190,65536
8223,a69410,65536
8224,a19033,262144
8227,a90507,65536
8229,a20251,65536
8230,a14393,131072
8232,a22730,131072
8233,a24531,262144
8234,a89534,262144
8237,a30683,131072
8239,a2108,65536
8240,a44898,262144
8241,a66538,65536
8244,a84204,65536
8247,a3635,65536
8248,a81208,131072
8251,a23618,65536
8253,a21104,65536
8256,a24244,131072
8259,a90413,131072
8262,a15486,262144
8265,a75619,65536
8266,a90069,262144
8269,a93747,65536
8272,a5374,65536
8274,a32070,65536
8275,a55768,131072
8278,a6659,65536
8279,a73095,262144
8280,a45916,65536
8281,a92714,65536
8282,a71731,65536
8284,a27900,262144
8285,a70688,65536
8287,a44623,262144
8289,a81973,131072
8292,a84526,262144
8294,a56140,131072
8295,a39348,131072
8297,a90167,65536
8298,a31939,65536
8301,a32124,65536
8304,a83712,131072
8305,a30316,131072
8308,a82209,131072
8310,a47384,65536
8311,a69735,262144
8313,a18392,262144
8316,a45024,65536
8318,a29142,262144
8319,a99021,65536
8320,a24765,131072
8321,a55703,65536
8323,a78959,65536
8325,a92582,65536
8328,a22102,65536
8330,a33133,131072
8331,a95010,131072
8333,a34932,131072
8336,a73497,262144
8339,a78579,131072
8341,a27057,65536
8342,a49859,131072
8345,a51257,65536
8346,a6697,65536
8347,a24933,65536
8348,a99571,131072
8349,a79846,65536
8352,a85162,262144
8355,a32436,131072
8358,a82078,262144
8359,a57306,131072
8360,a61292,65536
8361,a47171,65536
8362,a76484,65536
8365,a18995,131072
8368,a35003,262144
8371,a3674,262144
8373,a14169,131072
8375,a18181,131072
8378,a20262,65536
8392,a19003,65536
8393,a2689,65536
8395,a19095,262144
8398,a2999,65536
8401,a74375,65536
8404,a32212,131072
8407,a5733,262144
8408,a37886,131072
8409,a60169,262144
8411,a59809,65536
8413,a8845,262144
8415,a16847,65536
8416,a86451,262144
8418,a50256,262144
8419,a18689,65536
8422,a45644,131072
8424,a78184,131072
8425,a109,262144
8426,a88863,131072
8428,a17533,262144
8430,a33946,262144
8433,a94211,65536
8436,a86117,65536
8439,a61190,65536
8441,a6282,65536
8444,a67751,65536
8446,a80993,65536
8448,a64995,65536
8449,a75903,65536
8452,a10019,65536
8455,a46231,131072
8458,a19493,131072
8460,a18068,65536
8463,a93463,131072
8464,a61622,131072
8466,a16397,65536
8467,a33957,65536
8469,a62912,65536
8472,a66982,262144
8474,a75855,65536
8477,a81425,131072
8478,a43762,262144
8480,a38068,262144
8483,a17521,131072
8484,a57908,262144
8485,a55325,65536
8487,a81071,131072
8488,a76672,131072
8490,a93707,65536
8491,a2445,65536
8492,a72291,262144
8494,a92314,262144
8496,a88075,131072
8508,a98855,262144
8511,a62759,65536
8514,a34138,65536
8516,a81923,65536
8517,a60354,65536
8519,a91833,131072
8522,a43351,131072
8523,a99084,262144
8524,a50805,262144
8526,a884,262144
8529,a52816,65536
8532,a56493,131072
8534,a28571,65536
8536,a19685,262144
8539,a29649,131072
8541,a58408,262144
8543,a93251,65536
8546,a17888,262144
8549,a46957,131072
8550,a78170,131072
8552,a33763,65536
8553,a37944,131072
8554,a42136,262144
8556,a24133,65536
8559,a48053,262144
8561,a24056,65536
8563,a2073,65536
8564,a91215,65536
8583,a72752,131072
8584,a15531,65536
8586,a76897,262144
8587,a18372,65536
8589,a53723,262144
8590,a16127,262144
8591,a19373,262144
8594,a23015,65536
8597,a86143,262144
8598,a60403,65536
8600,a60038,65536
8601,a97894,262144
8603,a19885,65536
8604,a50730,65536
8605,a9933,262144
8606,a16065,65536
8608,a66510,262144
8609,a44368,65536
8611,a75707,131072
8614,a73675,65536
8615,a30494,131072
8618,a92247,262144
8619,a97351,65536
8620,a94448,131072
8622,a1365,65536
8623,a10743,65536
8624,a29240,262144
8625,a5653,262144
8628,a85947,65536
8630,a30497,262144
8632,a60384,65536
8633,a12615,131072
8636,a72008,262144
8638,a90026,262144
8641,a95351,65536
8644,a57017,65536
8646,a91431,65536
8647,a65786,131072
8648,a92972,65536
8651,a30145,65536
8654,a63763,131072
8656,a50883,65536
8658,a98706,262144
8660,a50597,65536
8661,a90363,65536
8662,a28593,65536
8665,a70445,131072
8667,a22401,65536
8670,a74807,65536
8673,a90558,262144
8675,a63653,65536
8677,a81875,262144
8679,a80043,65536
8681,a90378,262144
8682,a40175,262144
8685,a64715,65536
8687,a66365,65536
8690,a12889,131072
8692,a83461,65536
8695,a53458,131072
8697,a24812,131072
8699,a6103,262144
8700,a82032,131072
8701,a21284,131072
8704,a82958,65536
8706,a13073,65536
8707,a33359,65536
8708,a10385,65536
8711,a58068,131072
8712,a37625,262144
8713,a22649,65536
8714,a95168,131072
8716,a13730,65536
8719,a14480,65536
8722,a58226,131072
8725,a74442,65536
8727,a23828,262144
8729,a43203,131072
8730,a87434,262144
8733,a96872,65536
8735,a7899,65536
8738,a72884,262144
8757,a16284,65536
8760,a32922,262144
8762,a75989,65536
8763,a13335,65536
8765,a41106,262144
8768,a51204,131072
8770,a32745,65536
8771,a19497,65536
8774,a79660,131072
8777,a55096,131072
8779,a105,65536
8781,a88932,131072
8782,a99119,262144
8783,a3219,65536
8785,a38526,131072
8786,a20492,65536
8789,a57107,65536
8791,a15183,65536
8793,a22771,131072
8795,a64134,65536
8797,a195,65536
8798,a95424,262144
8800,a98950,262144
8801,a87531,65536
8815,a14754,65536
8818,a91129,65536
8819,a10516,65536
8821,a50147,65536
8824,a20926,65536
8826,a83980,65536
8828,a50324,131072
8830,a13206,65536
8833,a99673,131072
8836,a19496,65536
8839,a46166,65536
8840,a37206,65536
8841,a62590,262144
8843,a78653,262144
8844,a26950,65536
8847,a88750,131072
8849,a5552,65536
8851,a67972,65536
8854,a74065,65536
8855,a85924,65536
8858,a36930,131072
8859,a99106,262144
8861,a44163,65536
8863,a7344,65536
8864,a99370,262144
8865,a49337,131072
8866,a22143,65536
8867,a33100,262144
8868,a10353,131072
8869,a71521,131072
8872,a82018,65536
8873,a16665,65536
8874,a27923,65536
8882,a98935,65536
8885,a35207,262144
8886,a82516,65536
8889,a17231,65536
8891,a59935,262144
8892,a96429,65536
8893,a53520,131072
8896,a33977,65536
8898,a39540,262144
8900,a86396,262144
8903,a13803,262144
8904,a89911,65536
8905,a40635,262144
8906,a26907,65536
8908,a52753,262144
8911,a7622,262144
8912,a38085,262144
8915,a74619,65536
8918,a73859,65536
8920,a96238,65536
