t_ms,asset_id,size_bytes,sector
5155,a73239,131072,151
5157,a82778,131072,151
5160,a76201,65536,151
5162,a3164,65536,151
5164,a35012,262144,151
5167,a38873,131072,151
5169,a85206,131072,151
5171,a93259,131072,151
5173,a25552,65536,151
5175,a65922,65536,151
5178,a57013,262144,151
5181,a20548,65536,151
5183,a64165,131072,151
5186,a91155,65536,151
5211,a87062,131072,75
5214,a5535,131072,75
5217,a41495,65536,75
5220,a12495,131072,75
5223,a99150,65536,75
5225,a87159,131072,75
5226,a59966,262144,75
5227,a64465,262144,75
5229,a86063,65536,75
5230,a5830,131072,75
5233,a87119,65536,75
5234,a98194,131072,75
5235,a89994,131072,75
5236,a1799,131072,75
5239,a56232,131072,75
5240,a89986,262144,75
5243,a91185,131072,75
5244,a27017,131072,75
5247,a92106,65536,75
5248,a49931,65536,75
5251,a29106,65536,75
5253,a98020,131072,75
5256,a39847,65536,75
5259,a35624,65536,75
5262,a81605,65536,75
5263,a33324,131072,75
5265,a98336,65536,75
5266,a73537,262144,75
5269,a64649,65536,75
5272,a28852,65536,75
5275,a57495,65536,75
5276,a29674,131072,75
5279,a35898,65536,75
5281,a15212,262144,75
5283,a14787,262144,75
5285,a33947,65536,75
5288,a34355,262144,75
5290,a1412,65536,75
5293,a61131,262144,75
5295,a78112,65536,75
5298,a830,262144,75
5300,a4584,131072,75
5302,a29323,262144,75
5305,a58479,262144,75
5306,a15267,262144,75
5308,a14930,65536,75
5311,a51354,65536,75
5312,a8223,131072,75
5313,a27866,262144,75
5316,a54936,65536,75
5319,a29116,131072,75
5321,a48345,262144,75
5324,a72490,131072,75
5325,a71133,65536,75
5327,a37300,131072,75
5329,a71728,65536,75
5330,a96394,131072,75
5332,a46431,262144,75
5334,a3864,65536,75
5335,a95208,65536,75
5337,a46675,65536,75
5339,a98776,262144,75
5340,a84820,65536,75
5342,a76838,131072,75
5343,a10131,65536,75
5344,a32201,65536,75
5345,a60976,262144,75
5346,a78026,65536,75
5347,a8218,65536,75
5349,a5052,262144,75
5350,a92730,65536,75
5353,a26999,262144,75
5354,a61512,131072,75
5357,a1006,65536,75
5359,a76909,262144,75
5360,a11211,262144,75
5362,a64400,131072,75
5364,a51759,65536,75
5365,a61466,131072,75
5366,a90261,65536,75
5367,a22755,65536,75
5369,a22265,65536,75
5370,a7172,65536,75
5371,a44483,262144,75
5372,a55888,262144,75
5373,a59715,65536,75
5375,a70268,131072,75
5378,a65942,262144,75
5381,a5324,65536,75
5382,a21254,262144,75
5390,a59466,65536,131
5391,a52816,65536,131
5394,a24580,262144,131
5397,a40027,65536,131
5398,a40408,65536,131
5401,a60818,65536,131
5403,a81369,65536,131
5406,a52196,262144,131
5407,a68334,262144,131
5409,a63821,65536,131
5411,a71648,131072,131
5412,a71408,262144,131
5413,a40027,262144,131
5416,a92161,262144,131
5418,a66247,131072,131
5420,a62282,65536,131
5421,a64307,131072,131
5433,a54126,131072,99
5434,a20075,262144,99
5435,a25890,131072,99
5438,a15460,262144,99
5439,a15913,65536,99
5440,a89057,65536,99
5442,a66711,65536,99
5445,a41904,65536,99
5446,a84135,262144,99
5447,a96337,131072,99
5448,a34875,131072,99
5450,a11036,65536,99
5453,a65659,65536,99
5454,a22412,65536,99
5456,a38064,262144,99
5459,a34704,131072,99
5462,a45235,262144,99
5464,a88191,262144,99
5465,a18225,262144,99
5466,a4023,65536,99
5469,a40931,262144,99
5471,a7058,262144,99
5474,a69068,262144,99
5476,a92030,262144,99
5477,a82763,65536,99
5480,a24825,65536,99
5481,a42646,262144,99
5482,a49093,65536,99
5483,a52319,131072,99
5485,a30225,131072,99
5486,a37246,262144,99
5489,a34858,65536,99
5492,a71838,65536,99
5493,a321,65536,99
5495,a57956,131072,99
5498,a60343,262144,99
5501,a43522,131072,99
5503,a2563,65536,99
5505,a77464,262144,99
5508,a29310,65536,99
5509,a16082,65536,99
5510,a68884,262144,99
5513,a11370,65536,99
5516,a90014,65536,99
5518,a30634,65536,99
5520,a14519,65536,99
5521,a96608,65536,99
5522,a70423,65536,99
5524,a40956,65536,99
5527,a41382,65536,99
5528,a39078,65536,99
5541,a85816,65536,129
5544,a7478,65536,129
5547,a25395,65536,129
5548,a56766,65536,129
5551,a73783,131072,129
5554,a44089,262144,129
5555,a46299,262144,129
5557,a33353,65536,129
5559,a56294,131072,129
5560,a97369,131072,129
5563,a29100,131072,129
5566,a95342,65536,129
5567,a9082,65536,129
5569,a18918,65536,129
5572,a88047,262144,129
5573,a1273,131072,129
5574,a35316,262144,129
5575,a98108,65536,129
5576,a88163,262144,129
5579,a93582,131072,129
5580,a5885,131072,129
5583,a23122,65536,129
5586,a66802,131072,129
5588,a47498,65536,129
5591,a53195,262144,129
5594,a15124,65536,129
5596,a51566,65536,129
5598,a22676,65536,129
5599,a57997,131072,129
5601,a27764,262144,129
5603,a90329,65536,129
5605,a68392,262144,129
5606,a5283,131072,129
5609,a10057,131072,129
5610,a77668,65536,129
5611,a1798,131072,129
5613,a64234,131072,129
5614,a3173,262144,129
5619,a3769,262144,125
5622,a86689,65536,125
5623,a17008,262144,125
5626,a13801,65536,125
5627,a96260,131072,125
5630,a44207,262144,125
5632,a45354,131072,125
5633,a48690,262144,125
5636,a98301,65536,125
5638,a59143,262144,125
5639,a26215,65536,125
5642,a49457,65536,125
5643,a77153,262144,125
5646,a23620,65536,125
5647,a2842,65536,125
5648,a43474,262144,125
5661,a35899,262144,106
5662,a64792,65536,106
5663,a5044,65536,106
5665,a897,262144,106
5666,a56598,65536,106
5669,a35424,262144,106
5671,a73690,65536,106
5673,a61575,65536,106
5675,a33496,131072,106
5677,a7092,65536,106
5680,a73891,131072,106
5681,a91613,262144,106
5684,a11164,65536,106
5699,a36305,65536,50
5701,a5322,262144,50
5703,a54442,65536,50
5704,a61072,131072,50
5706,a68784,65536,50
5707,a38899,65536,50
5708,a77840,65536,50
5709,a3678,65536,50
5712,a53960,65536,50
5732,a46297,65536,70
5735,a93115,262144,70
5736,a27111,131072,70
5739,a91100,65536,70
5742,a98407,262144,70
5745,a28259,131072,70
5747,a73287,65536,70
5748,a23472,65536,70
5749,a87786,131072,70
5752,a91917,65536,70
5754,a95841,65536,70
5756,a2231,65536,70
5757,a66493,65536,70
5760,a84423,65536,70
5762,a52216,65536,70
5763,a2951,65536,70
5765,a40267,65536,70
5768,a40066,262144,70
5771,a69422,131072,70
5774,a25480,131072,70
5776,a84342,262144,70
5777,a25735,262144,70
5779,a74957,262144,70
5780,a98783,131072,70
5783,a86250,65536,70
5785,a6936,65536,70
5788,a15588,262144,70
5789,a87414,65536,70
5790,a53962,65536,70
5793,a97677,262144,70
5794,a56174,131072,70
5795,a904,65536,70
5797,a96474,65536,70
5798,a59359,65536,70
5801,a75278,262144,70
5804,a60928,131072,70
5806,a8995,131072,70
5807,a86668,131072,70
5810,a35369,65536,70
5813,a62228,131072,70
5815,a31360,262144,70
5817,a85053,262144,70
5818,a65303,262144,70
5819,a17086,131072,70
5821,a99811,131072,70
5824,a97051,131072,70
5827,a9941,262144,70
5830,a40996,131072,70
5832,a35443,65536,70
5833,a46289,65536,70
5835,a67070,65536,70
5837,a22010,65536,70
5840,a34915,131072,70
5842,a58338,65536,70
5843,a91085,262144,70
5846,a21313,131072,70
5849,a12209,65536,70
5850,a90991,65536,70
5852,a85353,65536,70
5855,a8080,131072,70
5856,a64683,262144,70
5859,a19703,262144,70
5861,a94891,131072,70
5863,a80906,65536,70
5865,a10353,131072,70
5868,a64822,65536,70
5869,a32029,65536,70
5870,a44205,65536,70
5872,a99176,262144,70
5873,a38057,65536,70
5875,a68127,262144,70
5878,a51980,262144,70
5879,a25647,65536,70
5881,a63535,262144,70
5883,a9985,262144,70
5886,a29162,65536,70
5887,a48012,65536,70
5889,a95605,262144,70
5891,a66436,65536,70
5893,a21557,131072,70
5896,a52633,65536,70
5898,a61569,262144,70
5900,a24045,131072,70
5902,a61923,262144,70
5903,a31550,65536,70
5904,a77762,131072,70
5905,a24537,131072,70
5906,a14006,131072,70
5908,a80742,131072,70
5910,a94349,262144,70
5912,a46604,65536,70
5915,a93045,131072,70
5916,a51861,65536,70
5919,a27856,65536,70
5921,a10040,262144,70
5922,a8647,65536,70
5923,a85698,262144,70
5925,a42350,262144,70
5927,a31207,65536,70
5929,a64522,262144,70
5931,a39858,131072,70
5933,a22532,262144,70
5936,a42869,262144,70
5938,a60928,131072,70
5939,a94794,65536,70
5942,a95932,262144,70
5943,a77777,131072,70
5946,a48868,65536,70
5949,a65165,262144,70
5950,a44380,262144,70
5952,a2414,131072,70
5953,a47741,131072,70
5955,a31543,131072,70
5956,a50533,65536,70
5958,a6272,65536,70
5960,a86121,262144,70
5963,a59447,65536,70
5964,a95867,131072,70
5967,a59983,131072,70
5970,a82594,65536,70
5973,a61966,65536,70
5975,a12458,65536,70
5977,a273,262144,70
5980,a49386,262144,70
5981,a30775,65536,70
5984,a61658,131072,70
5986,a15939,65536,70
5989,a49288,65536,70
5992,a57581,65536,70
5995,a81113,131072,70
5997,a53272,65536,70
6000,a40,65536,70
6003,a63704,65536,70
6005,a62641,131072,70
6008,a77336,131072,70
6009,a13610,65536,70
6010,a59275,262144,70
6011,a74403,262144,70
6013,a20173,65536,70
6014,a63548,65536,70
6017,a38027,65536,70
6018,a50722,65536,70
6020,a58589,65536,70
6021,a85224,65536,70
6022,a2114,65536,70
6025,a15422,65536,70
6028,a42945,262144,70
6030,a58747,262144,70
6033,a98991,131072,70
6034,a23664,65536,70
6037,a68271,65536,70
6050,a21995,262144,152
6052,a34632,262144,152
6054,a75009,131072,152
6056,a5353,131072,152
6058,a73549,65536,152
6060,a29977,262144,152
6061,a67054,262144,152
6064,a87475,65536,152
6066,a85255,65536,152
6069,a25822,262144,152
6070,a57344,65536,152
6072,a75376,65536,152
6073,a79792,65536,152
6074,a31578,65536,152
6077,a66055,262144,152
6078,a43050,65536,152
6079,a14066,65536,152
6081,a26377,65536,152
6084,a81300,131072,152
6087,a28006,65536,152
6090,a52026,65536,152
6093,a31177,262144,152
6096,a47796,65536,152
6097,a83493,65536,152
6098,a13839,131072,152
6099,a69370,65536,152
6101,a15509,65536,152
6104,a51269,262144,152
6106,a87791,65536,152
6107,a22722,131072,152
6110,a559,65536,152
6113,a7036,65536,152
6115,a56932,262144,152
6116,a85513,65536,152
6119,a69136,262144,152
6120,a55581,65536,152
6122,a25054,262144,152
6123,a49800,65536,152
6124,a23379,262144,152
6125,a97209,262144,152
6127,a95505,65536,152
6130,a76742,65536,152
6131,a38347,131072,152
6134,a16324,65536,152
6135,a75670,262144,152
6137,a54612,65536,152
6138,a28211,65536,152
6140,a15878,65536,152
6142,a86157,131072,152
6143,a44028,65536,152
6145,a16970,65536,152
6146,a98172,65536,152
6149,a30148,65536,152
6152,a43756,262144,152
6154,a93914,65536,152
6156,a78368,262144,152
6159,a24140,131072,152
6162,a64526,131072,152
6163,a30397,131072,152
6164,a26470,65536,152
6166,a69950,65536,152
6168,a98881,65536,152
6171,a13383,65536,152
6173,a64788,65536,152
6174,a54641,65536,152
6175,a74709,262144,152
6176,a63368,131072,152
6178,a34023,65536,152
6181,a73323,65536,152
6184,a24840,131072,152
6185,a12518,262144,152
6187,a58081,262144,152
6198,a10597,65536,41
6200,a71383,65536,41
6203,a142,131072,41
6206,a3559,131072,41
6207,a79212,65536,41
6209,a76741,65536,41
6211,a68177,262144,41
6212,a42459,131072,41
6215,a71905,65536,41
6216,a10205,262144,41
6219,a60767,65536,41
6221,a47853,131072,41
6222,a96813,262144,41
6224,a5213,65536,41
6227,a1502,65536,41
6228,a75790,65536,41
6229,a95454,65536,41
6230,a87982,65536,41
6233,a11448,65536,41
6235,a7907,131072,41
6237,a95970,131072,41
6240,a92898,131072,41
6243,a9952,65536,41
6246,a63100,65536,41
6249,a10773,262144,41
6250,a82580,262144,41
6253,a63222,262144,41
6256,a36795,262144,41
6258,a29761,262144,41
6261,a22185,65536,41
6264,a51402,65536,41
6265,a65263,65536,41
6268,a63387,65536,41
6269,a57401,131072,41
6272,a39404,262144,41
6274,a22171,65536,41
6276,a32781,131072,41
6277,a18798,65536,41
6278,a47285,65536,41
6279,a87510,65536,41
6280,a39837,131072,41
6283,a86444,262144,41
6286,a3436,131072,41
6289,a48724,65536,41
6292,a54147,65536,41
6295,a26539,65536,41
6298,a19835,65536,41
6300,a49745,262144,41
6303,a86459,262144,41
6305,a62499,131072,41
6306,a55202,262144,41
6307,a10405,65536,41
6308,a46722,65536,41
6311,a86444,131072,41
6313,a63316,65536,41
6316,a91851,131072,41
6318,a65801,65536,41
6319,a69965,131072,41
6322,a24506,65536,41
6325,a67041,131072,41
6326,a80537,131072,41
6327,a31872,262144,41
6330,a18840,131072,41
6332,a42463,262144,41
6335,a41446,65536,41
6337,a91350,65536,41
6339,a88507,131072,41
6341,a33752,131072,41
6344,a60903,65536,41
6347,a38724,262144,41
6349,a10917,131072,41
6350,a99443,65536,41
6353,a15383,262144,41
6355,a11788,65536,41
6358,a12054,262144,41
6359,a84613,131072,41
6360,a9842,65536,41
6363,a39056,65536,41
6365,a69920,262144,41
6367,a68024,131072,41
6368,a6096,131072,41
6371,a26629,131072,41
6373,a45311,65536,41
6375,a51328,65536,41
6377,a27275,65536,41
6378,a50403,65536,41
6400,a89868,131072,86
6401,a22920,131072,86
6404,a37288,65536,86
6407,a67648,262144,86
6410,a96734,262144,86
6413,a14745,65536,86
6416,a52080,65536,86
6418,a98973,65536,86
6421,a48884,262144,86
6422,a40590,131072,86
6425,a70759,65536,86
6428,a43235,262144,86
6430,a94704,131072,86
6431,a5667,131072,86
6433,a33309,131072,86
6434,a29602,65536,86
6435,a46508,131072,86
6437,a5363,262144,86
6440,a772,65536,86
6441,a82047,65536,86
6442,a89662,131072,86
6444,a14282,65536,86
6445,a75519,65536,86
6447,a51915,131072,86
6450,a25316,65536,86
6451,a69546,262144,86
6454,a63669,65536,86
6455,a14679,262144,86
6456,a13271,131072,86
6458,a18242,131072,86
6461,a76848,65536,86
6463,a61394,131072,86
6465,a14682,65536,86
6468,a13677,131072,86
6471,a62393,131072,86
6472,a34163,131072,86
6474,a32013,131072,86
6476,a43603,131072,86
6479,a74837,65536,86
6480,a93540,65536,86
6481,a16882,131072,86
6483,a78672,65536,86
6486,a77371,65536,86
6488,a24128,262144,86
6491,a7773,131072,86
6493,a68491,262144,86
6494,a70334,65536,86
6496,a70611,65536,86
6497,a91701,65536,86
6499,a17926,262144,86
6500,a22721,131072,86
6502,a32900,131072,86
6505,a7386,65536,86
6508,a9812,262144,86
6509,a45451,65536,86
6512,a25696,262144,86
6513,a74461,262144,86
6516,a47037,131072,86
6517,a90020,131072,86
6519,a82160,65536,86
6521,a64871,65536,86
6522,a46717,262144,86
6523,a48152,65536,86
6524,a78854,262144,86
6527,a62163,131072,86
6530,a92228,131072,86
6532,a47255,131072,86
6534,a16898,65536,86
6536,a39373,65536,86
6539,a52391,65536,86
6542,a97861,131072,86
6544,a91661,131072,86
6545,a78755,131072,86
6547,a37051,262144,86
6550,a32377,262144,86
6553,a61870,65536,86
6556,a61267,65536,86
6559,a2711,131072,86
6561,a42505,131072,86
6564,a88437,131072,86
6567,a35072,65536,86
6568,a16318,65536,86
6569,a57193,131072,86
6570,a32451,131072,86
6571,a3290,131072,86
6574,a37878,262144,86
6577,a27955,65536,86
6596,a94174,65536,109
6598,a34830,65536,109
6599,a24802,65536,109
6601,a22657,65536,109
6602,a39077,131072,109
6605,a42159,65536,109
6607,a71821,131072,109
6610,a84051,65536,109
6612,a461,65536,109
6615,a68011,131072,109
6618,a84164,65536,109
6621,a67206,262144,109
6623,a19995,131072,109
6626,a74793,65536,109
6629,a62653,131072,109
6631,a44595,262144,109
6656,a64680,131072,83
6658,a70376,262144,83
6660,a46858,65536,83
6661,a24569,131072,83
6662,a45147,262144,83
6663,a83813,131072,83
6664,a25654,65536,83
6665,a19301,65536,83
6668,a52965,262144,83
6669,a30267,262144,83
6671,a73981,65536,83
6674,a8514,65536,83
6675,a72219,131072,83
6676,a66530,65536,83
6677,a11433,65536,83
6679,a24374,262144,83
6681,a32760,131072,83
6682,a83295,131072,83
6685,a37530,65536,83
6686,a55604,65536,83
6688,a14236,262144,83
6689,a61365,65536,83
6691,a97302,65536,83
6693,a4221,65536,83
6695,a20497,262144,83
6697,a51054,131072,83
6699,a88357,131072,83
6702,a1052,65536,83
6704,a333,262144,83
6705,a45683,65536,83
6707,a17313,65536,83
6708,a16663,65536,83
6709,a44809,131072,83
6712,a77647,131072,83
6714,a47133,262144,83
6715,a73995,65536,83
6718,a38579,262144,83
6720,a79448,131072,83
6721,a80581,65536,83
6724,a84272,131072,83
6727,a20265,131072,83
6730,a65359,262144,83
6731,a50959,65536,83
6734,a15320,262144,83
6735,a68771,262144,83
6738,a84894,131072,83
6740,a4880,65536,83
6743,a37597,131072,83
6746,a28239,131072,83
6748,a99900,65536,83
6749,a69999,65536,83
6752,a25616,65536,83
6755,a4651,131072,83
6756,a64331,131072,83
6758,a11847,65536,83
6759,a95755,262144,83
6760,a3343,65536,83
6761,a76721,131072,83
6763,a36751,131072,83
6765,a30134,131072,83
6768,a85598,65536,83
6769,a28380,65536,83
6771,a58709,131072,83
6772,a32584,262144,83
6773,a60528,65536,83
6775,a97232,65536,83
6778,a21935,65536,83
6780,a16352,65536,83
6781,a45251,262144,83
6782,a58521,131072,83
6785,a86384,131072,83
6787,a23856,131072,83
6788,a63751,262144,83
6789,a86745,262144,83
6791,a49339,65536,83
6794,a65707,131072,83
6795,a65994,65536,83
6798,a8262,65536,83
6800,a8121,131072,83
6801,a42943,131072,83
6802,a46685,65536,83
6805,a72370,65536,83
6807,a22758,131072,83
6810,a46429,262144,83
6813,a21935,65536,83
6814,a31440,65536,83
6817,a33553,131072,83
6818,a96342,65536,83
6821,a20136,131072,83
6823,a76217,262144,83
6826,a63146,131072,83
6827,a52571,65536,83
6830,a57151,131072,83
6832,a50235,131072,83
6834,a79662,131072,83
6836,a63153,131072,83
6838,a36976,65536,83
6841,a37290,131072,83
6844,a41332,65536,83
6846,a77801,65536,83
6847,a74627,65536,83
6850,a84384,65536,83
6852,a69999,65536,83
6854,a53131,65536,83
6856,a33089,65536,83
6858,a2895,65536,83
6859,a44262,262144,83
6860,a45025,131072,83
6862,a39762,65536,83
6865,a95823,262144,83
6867,a56915,65536,83
6870,a95969,65536,83
6872,a43106,65536,83
6874,a92232,65536,83
6876,a38016,131072,83
6878,a27023,65536,83
6880,a10326,65536,83
6882,a38845,131072,83
6883,a73174,65536,83
6886,a90836,262144,83
6888,a57265,65536,83
6890,a5984,262144,83
6891,a81460,65536,83
6892,a84766,131072,83
6893,a85895,65536,83
6896,a46429,262144,83
6898,a3803,65536,83
6901,a63226,65536,83
6903,a11996,65536,83
6905,a35408,65536,83
6906,a78599,65536,83
6908,a93507,65536,83
6909,a2332,262144,83
6911,a76813,262144,83
6914,a94144,262144,83
6916,a17006,65536,83
6919,a30802,65536,83
6920,a55990,65536,83
6923,a84919,131072,83
6933,a77294,262144,27
6936,a95279,65536,27
6939,a8561,262144,27
6942,a28857,131072,27
6943,a89771,65536,27
6946,a37974,65536,27
6947,a11537,65536,27
6949,a84348,65536,27
6951,a2116,65536,27
6952,a25195,65536,27
6953,a30442,131072,27
6955,a83585,65536,27
6956,a89085,65536,27
6957,a61743,65536,27
6960,a2517,65536,27
6962,a84775,131072,27
6965,a21022,65536,27
6966,a6541,131072,27
6969,a92041,262144,27
6970,a99128,65536,27
6972,a69112,65536,27
6974,a62201,65536,27
6976,a55797,65536,27
6977,a24532,65536,27
6978,a14114,65536,27
6980,a15856,65536,27
6982,a12212,65536,27
6983,a13140,131072,27
6986,a58602,262144,27
6987,a90423,262144,27
6990,a95714,131072,27
6991,a2199,131072,27
6993,a85595,262144,27
6994,a6045,65536,27
6995,a97538,65536,27
6997,a8019,65536,27
6998,a69103,131072,27
7001,a67577,65536,27
7004,a22242,262144,27
7005,a94908,262144,27
7007,a65144,65536,27
7010,a45416,131072,27
7012,a21671,65536,27
7015,a10241,131072,27
7021,a28746,131072,99
7022,a73513,65536,99
7025,a5978,131072,99
7027,a21436,262144,99
7029,a74638,131072,99
7032,a57389,65536,99
7040,a52230,131072,131
7043,a89484,262144,131
7045,a90898,65536,131
7048,a95520,65536,131
7049,a84498,65536,131
7051,a38399,131072,131
7052,a43239,65536,131
7055,a66202,131072,131
7058,a36273,262144,131
7061,a27387,262144,131
7064,a27116,65536,131
7065,a64753,262144,131
7066,a42925,262144,131
7067,a12080,65536,131
7070,a57926,262144,131
7071,a40982,131072,131
7074,a97238,131072,131
7091,a4873,65536,80
7094,a80361,65536,80
7095,a68925,131072,80
7097,a24457,262144,80
7100,a43780,65536,80
7101,a90718,65536,80
7102,a77352,65536,80
7104,a59303,65536,80
7105,a68948,131072,80
7107,a74953,131072,80
7108,a77630,262144,80
7110,a61098,262144,80
7111,a39452,65536,80
7114,a42891,262144,80
7116,a41379,65536,80
7117,a43174,262144,80
7119,a81977,65536,80
7120,a91998,262144,80
7121,a64659,131072,80
7124,a83397,65536,80
7126,a42842,65536,80
7127,a42916,262144,80
7129,a10650,65536,80
7132,a40413,131072,80
7135,a60680,65536,80
7137,a93600,131072,80
7139,a14485,262144,80
7141,a71403,65536,80
7143,a12872,65536,80
7145,a86175,65536,80
7148,a49183,65536,80
7151,a9103,131072,80
7152,a16546,262144,80
7154,a32794,262144,80
7156,a33817,65536,80
7158,a94337,65536,80
7159,a55714,65536,80
7160,a56358,65536,80
7161,a65508,65536,80
7164,a26657,262144,80
7166,a98317,65536,80
7167,a89318,65536,80
7170,a12438,131072,80
7171,a16169,262144,80
7173,a91792,262144,80
7176,a47818,65536,80
7197,a54780,262144,123
7214,a5715,65536,90
7215,a96887,131072,90
7217,a16820,131072,90
7219,a33396,131072,90
7220,a4285,262144,90
7222,a28052,65536,90
7225,a64998,131072,90
7228,a62707,262144,90
7239,a82069,262144,93
7242,a17693,262144,93
7243,a79961,131072,93
7246,a59246,262144,93
7247,a34580,65536,93
7249,a31802,65536,93
7251,a11770,262144,93
7252,a76570,65536,93
7253,a49281,65536,93
7255,a75932,65536,93
7257,a18785,65536,93
7260,a43748,131072,93
7262,a57570,65536,93
7263,a69084,262144,93
7266,a88223,262144,93
7268,a44168,65536,93
7269,a82974,65536,93
7271,a48904,65536,93
7272,a94406,131072,93
7274,a758,65536,93
7275,a43235,262144,93
7276,a66686,65536,93
7278,a90370,131072,93
7280,a65062,65536,93
7282,a94351,131072,93
7285,a70573,65536,93
7286,a88896,131072,93
7289,a76870,65536,93
7292,a28305,65536,93
7294,a58123,262144,93
7297,a36788,131072,93
7298,a91056,131072,93
7300,a51462,65536,93
7301,a43864,262144,93
7304,a26799,262144,93
7305,a62074,262144,93
7307,a2474,65536,93
7308,a59685,131072,93
7310,a5940,65536,93
7312,a71902,65536,93
7315,a49328,131072,93
7316,a39198,65536,93
7318,a38757,65536,93
7319,a74226,65536,93
7321,a94265,65536,93
7323,a32644,65536,93
7324,a59544,65536,93
7326,a87581,65536,93
7328,a75222,65536,93
7331,a67409,65536,93
7334,a43604,65536,93
7355,a18791,65536,36
7357,a36673,262144,36
7358,a41908,262144,36
7359,a75421,262144,36
7361,a76561,65536,36
7363,a77258,131072,36
7364,a44638,65536,36
7367,a9526,131072,36
7368,a77862,65536,36
7369,a51349,262144,36
7370,a95872,65536,36
7373,a95926,65536,36
7376,a58802,262144,36
7377,a94321,131072,36
7380,a96834,131072,36
7382,a83547,262144,36
7383,a85399,65536,36
7385,a20490,65536,36
7386,a23191,262144,36
7389,a90179,262144,36
7390,a8434,65536,36
7391,a92948,65536,36
7392,a8240,65536,36
7395,a4942,262144,36
7397,a75557,65536,36
7398,a48976,262144,36
7401,a57763,65536,36
7403,a67229,131072,36
7406,a31465,65536,36
7408,a47312,131072,36
7411,a96406,131072,36
7412,a37517,131072,36
7413,a52455,131072,36
7416,a73791,65536,36
7419,a55124,131072,36
7422,a95714,65536,36
7424,a52043,65536,36
7426,a2126,65536,36
7429,a82036,65536,36
7431,a2792,262144,36
7432,a83502,131072,36
7435,a21683,262144,36
7436,a37287,131072,36
7439,a6162,65536,36
7442,a65266,131072,36
7443,a83712,262144,36
7449,a55130,262144,151
7450,a10759,262144,151
7452,a34130,131072,151
7454,a98492,65536,151
7455,a69783,65536,151
7456,a39513,131072,151
7457,a3968,65536,151
7460,a16634,65536,151
7461,a13948,65536,151
7463,a34620,65536,151
7466,a38675,262144,151
7468,a93015,131072,151
7471,a53458,65536,151
7472,a28283,65536,151
7475,a81926,65536,151
7478,a58133,262144,151
7481,a62818,262144,151
7483,a14123,65536,151
7486,a2943,131072,151
7488,a2332,65536,151
7491,a78782,262144,151
7494,a48620,65536,151
7497,a28592,65536,151
7499,a13039,131072,151
7502,a86859,65536,151
7504,a34872,131072,151
7506,a687,65536,151
7507,a57789,131072,151
7509,a26097,65536,151
7510,a38315,65536,151
7512,a37053,65536,151
7515,a16315,131072,151
7516,a87937,262144,151
7519,a73629,65536,151
7520,a43190,262144,151
7522,a79191,65536,151
7523,a46491,131072,151
7525,a53017,65536,151
7527,a60674,131072,151
7530,a31703,65536,151
7531,a76791,65536,151
7532,a25355,65536,151
7534,a95596,65536,151
7535,a76823,65536,151
7536,a15121,65536,151
7538,a68737,262144,151
7541,a53797,131072,151
7542,a13890,65536,151
7543,a11342,65536,151
7545,a31316,131072,151
7546,a5308,131072,151
7548,a97024,65536,151
7551,a22611,65536,151
7553,a93505,65536,151
7554,a33554,131072,151
7556,a10129,65536,151
7559,a36985,262144,151
7561,a34495,65536,151
7562,a76930,65536,151
7565,a15007,131072,151
7566,a2133,262144,151
7569,a92710,131072,151
7570,a86281,65536,151
7571,a11893,65536,151
7573,a6869,65536,151
7575,a6364,131072,151
7577,a27395,131072,151
7580,a39572,65536,151
7581,a39264,65536,151
7583,a90729,65536,151
7584,a15600,65536,151
7585,a73001,262144,151
7588,a91561,262144,151
7591,a38217,65536,151
7604,a22706,131072,86
7605,a52694,131072,86
7606,a38128,65536,86
7609,a49022,65536,86
7612,a28718,65536,86
7613,a2836,65536,86
7615,a55606,131072,86
7618,a47851,131072,86
7620,a45098,131072,86
7621,a98081,131072,86
7622,a4159,65536,86
7624,a10365,65536,86
7626,a50656,131072,86
7635,a16898,262144,168
7638,a39037,65536,168
7641,a58353,65536,168
7642,a82234,262144,168
7645,a77174,65536,168
7646,a82966,65536,168
7648,a82966,65536,168
7649,a16312,65536,168
7650,a88557,65536,168
7651,a57324,131072,168
7654,a3443,262144,168
7656,a95681,131072,168
7657,a49827,65536,168
7658,a43685,262144,168
7659,a13663,65536,168
7661,a72710,65536,168
7662,a19066,262144,168
7665,a9039,65536,168
7667,a6391,65536,168
7669,a20189,65536,168
7672,a51851,65536,168
7673,a5919,65536,168
7676,a64976,65536,168
7677,a25390,131072,168
7680,a58734,65536,168
7682,a96309,65536,168
7684,a35409,131072,168
7685,a85918,65536,168
7688,a23761,65536,168
7689,a17555,262144,168
7692,a44158,131072,168
7694,a83875,131072,168
7696,a59800,65536,168
7698,a69845,131072,168
7700,a40072,65536,168
7701,a68295,65536,168
7703,a25759,262144,168
7704,a58710,65536,168
7705,a94732,262144,168
7708,a5532,262144,168
7710,a75486,262144,168
7713,a58107,65536,168
7714,a16233,262144,168
7715,a46397,65536,168
7739,a24419,65536,91
7742,a44755,131072,91
7744,a83283,131072,91
7745,a50529,65536,91
7748,a48920,65536,91
7749,a30998,65536,91
7750,a66732,65536,91
7751,a40155,65536,91
7754,a39046,131072,91
7755,a19720,65536,91
7756,a42995,131072,91
7757,a34667,65536,91
7759,a28117,262144,91
7761,a94171,65536,91
7764,a52317,65536,91
7766,a64998,131072,91
7769,a12269,262144,91
