t_ms,asset_id,size_bytes
5589,a78156,131072
5590,a29826,131072
5593,a78156,262144
5595,a72191,131072
5598,a55952,262144
5600,a61748,131072
5603,a43802,65536
5605,a29826,262144
5608,a29675,262144
5611,a41201,262144
5614,a29675,262144
5619,a45083,262144
5622,a51531,131072
5624,a30839,262144
5625,a62177,131072
5626,a34185,131072
5628,a4116,262144
5629,a66833,262144
5634,a15760,65536
5635,a73811,262144
5638,a75685,262144
5639,a34597,65536
5641,a34337,262144
5643,a4390,65536
5645,a84176,65536
5648,a73811,262144
5649,a54302,65536
5652,a77935,131072
5655,a85143,65536
5656,a86705,65536
5657,a24500,65536
5658,a99256,65536
5660,a91841,131072
5661,a95895,65536
5664,a91560,65536
5665,a10670,65536
5666,a17557,65536
5669,a84176,65536
5671,a75685,131072
5673,a34337,65536
5676,a51542,65536
5677,a73811,262144
5679,a17557,65536
5681,a99256,131072
5683,a19318,65536
5686,a85143,131072
5688,a15760,65536
5690,a77935,65536
5693,a98380,262144
5695,a19318,65536
5697,a19318,65536
5699,a12274,65536
5701,a17557,65536
5703,a41240,65536
5705,a91560,262144
5706,a75685,65536
5707,a17557,65536
5712,a83319,262144
5715,a77576,262144
5718,a89571,131072
5737,a79672,65536
5739,a10618,65536
5741,a60395,131072
5743,a9815,262144
5745,a51614,262144
5747,a60395,131072
5750,a2953,65536
5753,a79530,65536
5755,a96007,131072
5756,a79672,262144
5757,a88211,262144
5780,a87064,65536
5783,a39274,262144
5784,a63429,262144
5786,a72771,131072
5789,a87064,262144
5791,a85151,65536
5792,a44424,131072
5793,a35325,131072
5795,a18380,262144
5797,a97512,65536
5799,a43484,65536
5800,a36040,65536
5803,a87064,262144
5806,a36040,65536
5807,a36040,131072
5809,a73901,131072
5810,a48290,65536
5815,a57652,65536
5818,a28583,262144
5819,a94981,65536
5821,a65662,65536
5823,a52280,131072
5825,a58402,262144
5828,a65662,131072
5831,a43875,65536
5834,a5137,262144
5837,a6965,262144
5838,a95413,65536
5840,a71842,65536
5841,a6965,65536
5843,a60129,262144
5846,a57652,65536
5849,a60129,131072
5852,a58402,131072
5854,a14522,65536
5857,a94981,131072
5858,a66923,65536
5861,a95413,262144
5862,a6965,65536
5863,a45196,65536
5864,a4310,131072
5866,a28583,131072
5867,a22659,262144
5870,a43875,65536
5872,a6965,262144
5873,a89885,131072
5874,a65662,65536
5875,a35437,131072
5876,a43875,131072
5878,a36024,65536
5880,a58792,65536
5882,a93027,65536
5884,a29401,65536
5885,a29401,65536
5886,a93027,131072
5887,a36024,65536
5888,a28583,131072
5889,a65662,131072
5890,a15426,131072
5892,a28583,65536
5893,a71842,65536
5896,a43875,131072
5899,a60129,65536
5900,a99760,65536
5902,a93027,65536
5904,a78203,131072
5906,a65662,262144
5909,a40905,65536
5911,a57652,131072
5913,a6002,131072
5915,a819,65536
5918,a35437,131072
5920,a43875,65536
5921,a78203,131072
5922,a40256,65536
5925,a28583,65536
5926,a95413,65536
5929,a22659,131072
5947,a86710,65536
5949,a18039,65536
5951,a61112,65536
5954,a12611,65536
5957,a74378,65536
5959,a59929,65536
5961,a30019,131072
5962,a40912,65536
5964,a91589,131072
5966,a40912,65536
5969,a91589,262144
5972,a40785,262144
5975,a50844,65536
5976,a10790,65536
5978,a43784,65536
5981,a10790,131072
5982,a40912,262144
5984,a87176,65536
5987,a55815,65536
5990,a30019,262144
5993,a10870,65536
5994,a92592,131072
5995,a7231,65536
5996,a11701,262144
5999,a11618,262144
6000,a10790,65536
6003,a65180,262144
6008,a6685,131072
6011,a3492,131072
6012,a77050,262144
6014,a57277,65536
6017,a6685,65536
6020,a85121,65536
6022,a6685,131072
6023,a10172,131072
6026,a92137,65536
6027,a64146,131072
6029,a87866,65536
6031,a88724,131072
6033,a6685,65536
6035,a88724,65536
6038,a56477,131072
6041,a11065,65536
6042,a88724,131072
6045,a11849,65536
6048,a25983,131072
6051,a93243,262144
6060,a87106,65536
6061,a31887,65536
6064,a68675,262144
6067,a32618,65536
6068,a31494,131072
6070,a36267,65536
6073,a85464,262144
6074,a31494,131072
6077,a46504,131072
6080,a85464,131072
6083,a48207,65536
6085,a91147,262144
6088,a83289,65536
6089,a72126,131072
6091,a72126,65536
6092,a45515,65536
6094,a4231,65536
6095,a17438,65536
6097,a31494,65536
6100,a72126,262144
6101,a48207,262144
6102,a68675,131072
6103,a85740,65536
6104,a40072,65536
6107,a72126,262144
6108,a9443,131072
6111,a68546,131072
6114,a4040,65536
6115,a68546,65536
6118,a40927,65536
6121,a68712,131072
6123,a96403,131072
6124,a17438,65536
6127,a68712,65536
6128,a24520,65536
6129,a68675,131072
6130,a81987,131072
6132,a24520,131072
6135,a6325,65536
6137,a24520,65536
6139,a94721,131072
6140,a58943,262144
6141,a48207,65536
6142,a91147,262144
6144,a48207,262144
6146,a91147,65536
6148,a68712,262144
6151,a68546,262144
6152,a48207,65536
6153,a8488,65536
6155,a4231,262144
6157,a84407,65536
6158,a24520,65536
6160,a68712,65536
6162,a9443,262144
6164,a85464,65536
6165,a80821,262144
6168,a40072,262144
6170,a39560,65536
6171,a48207,131072
6172,a68675,65536
6174,a4040,262144
6177,a68546,262144
6180,a13538,65536
6182,a9443,65536
6184,a39560,65536
6185,a81987,65536
6188,a68675,262144
6190,a3989,262144
6193,a93891,65536
6195,a83289,131072
6197,a23895,65536
6198,a94721,262144
6200,a94721,65536
6201,a13738,65536
6202,a81987,65536
6204,a40927,65536
6206,a10120,65536
6207,a30407,262144
6208,a40072,131072
6210,a40927,131072
6211,a48207,262144
6212,a68712,65536
6214,a24520,65536
6216,a40072,131072
6219,a17438,131072
6220,a17738,262144
6222,a85464,131072
6223,a33821,262144
6225,a50627,65536
6228,a83289,65536
6231,a68675,262144
6232,a48207,131072
6233,a4231,262144
6234,a24520,131072
6236,a8488,65536
6239,a48207,65536
6241,a4231,65536
6243,a72126,65536
6246,a94721,65536
6248,a40072,65536
6250,a85464,262144
6253,a4040,131072
6256,a68712,65536
6259,a68675,65536
6261,a85464,262144
6263,a9443,65536
6266,a24520,65536
6282,a4889,65536
6284,a40953,131072
6286,a86897,65536
6288,a37795,65536
6291,a4889,131072
6293,a93656,262144
6294,a66543,262144
6297,a20292,65536
6298,a64350,262144
6301,a38811,65536
6322,a16959,65536
6323,a52137,262144
6326,a46678,131072
6329,a45348,65536
6330,a78553,65536
6333,a80956,65536
6335,a24886,65536
6338,a15890,65536
6341,a17868,65536
6342,a25460,262144
6343,a70389,65536
6345,a70389,65536
6346,a82490,65536
6348,a46942,262144
6350,a25460,131072
6351,a76020,131072
6353,a41623,65536
6354,a53140,262144
6355,a27713,131072
6356,a80956,262144
6359,a49418,131072
6360,a70389,65536
6363,a82490,131072
6365,a69438,65536
6368,a16959,65536
6370,a53642,65536
6372,a7603,262144
6373,a16959,131072
6375,a57279,65536
6376,a76289,65536
6377,a48025,65536
6380,a46942,131072
6383,a70389,65536
6386,a27713,262144
6388,a53642,131072
6391,a49586,65536
6394,a52137,65536
6396,a83366,262144
6397,a50909,262144
6399,a53642,262144
6402,a79784,65536
6403,a53434,65536
6405,a49418,131072
6407,a48025,131072
6409,a53434,65536
6412,a6118,262144
6415,a70389,262144
6417,a46678,65536
6418,a52137,65536
6420,a71136,65536
6421,a83366,65536
6424,a75847,65536
6427,a16959,131072
6430,a57279,131072
6431,a53642,262144
6432,a52137,262144
6433,a46942,65536
6434,a57279,262144
6437,a25460,262144
6438,a14880,262144
6439,a83366,262144
6441,a25460,262144
6443,a57218,65536
6445,a82490,131072
6447,a52137,262144
6450,a22560,65536
6451,a82867,65536
6452,a25460,65536
6454,a53434,65536
6457,a83366,262144
6458,a24886,65536
6460,a24886,65536
6462,a29809,65536
6465,a82490,262144
6468,a20829,131072
6469,a46678,131072
6472,a25460,262144
6474,a57279,65536
6475,a76289,65536
6476,a27713,131072
6477,a75847,131072
6478,a24886,131072
6480,a57279,65536
6483,a53642,65536
6484,a82490,262144
6485,a22560,131072
6486,a71454,65536
6489,a22560,131072
6492,a25460,65536
6493,a53642,65536
6494,a70668,131072
6497,a16959,131072
6498,a52137,65536
6501,a27136,65536
6503,a57279,65536
6504,a55019,262144
6505,a46942,65536
6506,a75847,65536
6509,a49418,65536
6510,a24886,65536
6533,a31209,131072
6535,a74354,131072
6537,a80505,262144
6540,a5189,65536
6541,a5189,262144
6544,a68935,65536
6546,a23044,262144
6549,a75266,131072
6552,a80505,65536
6554,a13633,262144
6556,a43767,65536
6557,a1165,65536
6560,a20784,262144
6561,a75266,65536
6575,a45439,65536
6576,a10594,262144
6579,a98073,65536
6580,a65420,65536
6581,a78426,262144
6584,a45439,131072
6585,a83765,131072
6588,a48808,131072
6589,a1685,65536
6591,a84179,262144
6592,a66126,131072
6594,a83765,65536
6597,a64784,65536
6600,a85580,131072
6602,a83765,65536
6605,a42282,131072
6607,a67060,131072
6610,a45439,65536
6612,a86038,65536
6615,a12024,131072
6616,a18120,65536
6617,a10594,131072
6619,a94835,65536
6620,a64784,262144
6621,a65420,65536
6623,a66173,262144
6625,a64784,262144
6626,a64784,131072
6627,a85580,65536
6630,a45439,65536
6632,a83765,131072
6634,a39658,65536
6636,a78426,262144
6656,a72420,65536
6658,a77093,262144
6661,a72420,131072
6663,a68462,65536
6664,a33897,131072
6665,a72420,262144
6667,a43128,262144
6668,a33897,131072
6671,a72267,65536
6674,a33897,65536
6676,a72420,131072
6679,a33897,131072
6680,a11112,65536
6681,a89553,262144
6682,a43601,65536
6684,a72420,65536
6685,a89553,65536
6686,a53369,262144
6688,a89553,131072
6691,a11112,131072
6692,a97039,131072
6693,a11274,262144
6695,a90501,262144
6697,a62506,65536
6699,a57677,131072
6700,a13578,131072
6703,a82931,262144
6706,a82931,65536
6708,a82931,65536
6709,a11112,131072
6712,a57677,262144
6715,a23391,65536
6718,a33897,65536
6720,a49975,262144
6721,a74471,262144
6724,a10657,131072
6725,a4686,65536
6728,a89553,131072
6729,a89553,131072
6730,a4686,262144
6731,a49812,131072
6734,a82931,262144
6737,a75988,262144
6738,a89553,65536
6740,a8823,65536
6741,a72420,131072
6743,a90501,65536
6746,a57677,262144
6748,a43601,65536
6751,a33897,65536
6752,a22570,65536
6755,a31222,131072
6756,a57677,65536
6759,a49975,65536
6762,a55124,262144
6763,a2761,262144
6764,a11112,131072
6766,a42564,131072
6768,a58666,65536
6769,a22570,65536
6772,a43601,131072
6775,a43128,65536
6798,a65562,131072
6809,a84862,262144
6811,a91671,65536
6814,a33342,131072
6817,a79983,65536
6818,a83108,65536
6820,a46566,65536
6822,a4797,65536
6825,a84862,65536
6828,a11766,131072
6830,a38597,65536
6833,a31752,131072
6836,a88950,262144
6839,a58151,65536
6842,a31752,131072
6845,a11766,65536
6848,a79983,262144
6851,a98608,131072
6853,a8918,131072
6854,a38597,262144
6855,a8918,262144
6856,a17948,65536
6857,a91671,65536
6859,a58151,131072
6862,a33542,131072
6863,a88950,65536
6865,a88950,65536
6867,a59952,131072
6870,a58151,131072
6873,a51309,262144
6876,a68554,65536
6879,a53325,131072
6880,a48549,65536
6881,a79983,131072
6883,a53325,262144
6885,a88950,65536
6886,a69609,131072
6888,a3642,262144
6889,a31752,262144
6890,a3642,262144
6893,a28325,65536
6896,a47053,262144
6899,a17948,65536
6901,a91671,131072
6903,a39778,262144
6904,a88950,65536
6906,a31752,65536
6907,a38597,131072
6910,a45713,131072
6911,a77732,65536
6912,a91671,65536
6913,a84862,65536
6914,a91671,65536
6917,a64858,65536
6919,a33342,65536
6922,a4558,262144
6925,a39778,65536
6927,a38597,262144
6929,a8918,65536
6931,a88950,131072
6951,a10276,131072
6954,a93215,131072
6956,a1341,65536
6959,a15349,65536
6976,a53778,262144
6979,a24127,131072
6982,a30835,262144
6985,a20056,262144
6986,a41975,65536
6988,a33272,65536
6990,a50213,131072
6991,a11804,262144
6993,a20056,262144
6994,a65111,131072
6995,a41471,131072
7020,a83900,65536
7022,a97814,65536
7024,a28575,65536
7027,a84932,262144
7029,a57499,262144
7030,a61753,262144
7031,a3083,131072
7032,a28575,65536
7033,a74473,262144
7036,a61753,65536
7038,a37820,65536
7041,a3083,65536
7043,a81528,65536
7044,a23911,65536
7046,a40016,262144
7049,a81528,131072
7052,a57499,131072
7055,a3083,262144
7056,a95200,65536
7057,a57499,65536
7059,a82169,131072
7060,a73566,262144
7061,a54425,262144
7062,a23911,65536
7065,a77804,131072
7068,a74473,131072
7070,a3083,65536
7073,a81528,131072
7074,a18785,131072
7075,a78789,131072
7078,a94577,131072
7079,a54415,131072
7081,a60210,65536
7083,a69454,65536
7084,a37820,65536
7087,a35992,65536
7088,a18360,262144
7089,a81528,65536
7091,a37820,131072
7092,a23911,262144
7094,a81528,262144
7097,a97814,65536
7098,a57499,262144
7100,a46372,262144
7103,a28575,65536
7104,a61753,65536
7107,a77804,262144
7109,a74658,65536
7110,a81528,65536
7111,a49850,65536
7112,a79120,262144
7115,a46372,65536
7118,a34405,65536
7119,a94577,65536
7122,a21610,262144
7124,a23911,131072
7126,a81528,262144
7128,a74473,65536
7144,a3158,131072
7147,a14186,65536
7148,a96749,262144
7149,a19162,65536
7150,a26883,65536
7153,a26768,262144
7154,a18122,262144
7155,a4892,65536
7158,a52167,65536
7161,a27851,262144
7163,a30255,262144
7164,a27851,65536
7166,a27851,65536
7169,a26883,65536
7171,a26768,65536
7174,a10079,65536
7176,a29779,262144
7178,a25784,131072
7179,a1777,65536
7182,a34395,262144
7184,a19034,262144
7187,a26768,65536
7190,a34395,65536
7192,a34395,65536
7195,a93850,131072
7196,a98867,131072
7197,a38912,131072
7199,a29779,65536
7200,a4892,65536
7203,a30582,262144
7205,a14893,131072
7208,a19162,65536
7211,a96749,65536
7213,a4780,65536
7214,a27851,65536
7217,a42597,131072
7219,a42597,262144
7220,a27851,131072
7222,a93850,65536
7223,a18122,65536
7225,a10103,131072
7226,a34395,131072
7229,a29779,131072
7231,a96749,262144
7232,a98867,262144
7234,a26768,262144
7235,a80986,262144
7237,a92022,65536
7238,a62884,131072
7241,a96749,65536
7243,a4892,262144
7244,a98867,262144
7247,a93850,131072
7248,a70586,131072
7250,a95264,131072
7251,a14893,65536
7252,a29779,131072
7255,a26883,262144
7257,a701,65536
7258,a4780,65536
7261,a96749,262144
7263,a18122,131072
7264,a4780,131072
7266,a98867,131072
7268,a98867,262144
7271,a4892,262144
7274,a93850,262144
7277,a56238,65536
7278,a4780,131072
7281,a27851,262144
7282,a19162,131072
7285,a1777,65536
7287,a98867,262144
7289,a63644,65536
7292,a18122,65536
7295,a82820,131072
7296,a90874,65536
7298,a14569,262144
7300,a92022,65536
7301,a1777,65536
7302,a1777,262144
7305,a10103,65536
7306,a70586,262144
7308,a70586,65536
7310,a56238,131072
7312,a70586,131072
7315,a58712,65536
7316,a4892,65536
7319,a94075,262144
7321,a4780,65536
7322,a19162,65536
7324,a96749,65536
7327,a92022,65536
7330,a67816,131072
7332,a93850,131072
7335,a29779,262144
7337,a18216,65536
7340,a88632,65536
7342,a92022,262144
7344,a26768,131072
7346,a38159,65536
7349,a92022,65536
7351,a70586,65536
7354,a96749,65536
7357,a26883,65536
7360,a14893,65536
7363,a93850,65536
7365,a70586,262144
7368,a1777,262144
7370,a56238,65536
7371,a91103,65536
7372,a10103,65536
7374,a70586,262144
7376,a19162,131072
7377,a20817,262144
7380,a92022,65536
7383,a10103,65536
7385,a4780,65536
7388,a19162,131072
7390,a27851,65536
7393,a19162,65536
7394,a18122,65536
7396,a26883,65536
7398,a26332,262144
7399,a58785,65536
7401,a78382,65536
7403,a10103,262144
7404,a56238,131072
7406,a68783,65536
7409,a48400,65536
7412,a10103,65536
7433,a271,262144
7436,a70414,131072
7439,a28436,65536
7441,a45103,131072
7444,a40885,131072
7447,a45103,65536
7449,a28436,262144
7451,a46676,262144
7453,a70414,262144
7455,a26082,131072
7456,a75971,262144
7459,a40885,131072
7460,a70908,262144
7463,a2584,262144
7466,a7281,65536
7469,a40885,65536
7471,a45103,65536
7472,a44408,131072
7473,a70434,65536
7476,a26082,65536
7477,a81469,65536
7479,a34445,65536
7481,a32585,262144
7484,a70908,262144
7487,a45103,65536
7489,a51265,131072
7491,a71848,262144
7493,a70819,65536
7494,a57898,65536
7495,a34445,262144
7498,a1880,262144
7500,a81469,131072
7502,a28436,262144
7504,a75971,131072
7512,a8872,131072
7514,a8872,65536
7515,a23514,131072
7517,a77634,262144
7519,a23514,262144
7522,a22316,65536
7523,a23514,65536
7526,a37672,65536
7528,a96120,65536
7530,a41351,65536
7533,a81150,65536
7535,a48438,131072
7538,a41557,65536
7539,a62623,65536
7540,a3931,262144
7542,a32568,65536
7544,a41351,65536
7557,a76964,65536
7559,a76964,65536
7561,a20787,65536
7562,a74788,65536
7563,a99156,65536
7564,a74788,65536
7566,a18929,131072
7568,a95830,65536
7570,a5475,65536
7573,a16672,65536
7574,a58464,65536
7575,a33274,262144
7576,a99156,131072
7577,a5123,65536
7578,a5123,65536
7581,a83444,65536
7582,a79185,262144
7584,a5123,131072
7587,a21066,65536
7589,a63901,65536
7591,a18929,131072
7594,a74788,131072
7597,a84696,65536
7600,a99156,65536
7602,a5123,65536
7603,a79185,65536
7604,a79185,131072
7607,a84696,131072
7610,a5123,65536
7613,a58464,262144
7614,a63901,65536
7616,a35238,131072
7618,a63701,131072
7620,a63901,65536
7623,a25340,65536
7625,a16672,65536
7628,a71894,262144
7631,a31223,131072
7633,a47946,65536
7636,a33274,131072
7637,a74975,131072
7639,a31223,131072
7640,a99156,131072
7643,a99156,65536
7645,a43219,131072
7647,a1202,65536
7650,a79185,65536
7653,a18929,262144
7667,a82651,262144
7669,a3182,65536
7672,a27935,131072
7675,a95354,65536
7677,a27935,131072
7678,a98613,262144
7681,a95354,65536
7684,a14854,65536
7687,a1022,65536
7688,a42171,131072
7689,a98613,262144
7691,a60899,131072
7692,a82651,65536
7693,a26056,131072
7694,a80727,65536
7696,a63458,262144
7698,a18439,65536
7700,a82651,65536
7703,a8796,131072
7704,a26056,131072
7706,a75648,65536
7709,a11061,131072
7710,a82651,131072
7713,a27471,65536
7716,a93220,131072
7719,a27471,65536
7720,a98613,65536
7721,a16615,262144
7723,a60899,131072
7725,a76797,131072
7728,a8796,65536
7731,a30677,131072
7732,a40820,131072
7733,a8796,65536
7736,a98613,131072
7737,a11061,65536
7738,a91213,65536
7754,a99057,65536
7756,a99057,262144
7758,a21339,65536
7761,a95442,65536
7763,a73071,131072
7765,a18286,65536
7766,a99057,262144
7768,a21339,131072
7770,a70227,65536
7771,a33732,262144
7774,a21339,65536
7776,a73071,131072
7778,a9169,262144
7781,a29612,65536
7784,a98811,65536
7785,a52736,262144
7787,a55173,262144
7789,a22589,65536
7790,a73071,65536
7793,a99057,65536
7794,a79873,65536
7796,a33732,65536
7799,a41663,65536
7801,a55173,262144
7804,a75362,65536
7806,a99057,65536
7808,a53106,131072
7809,a41663,262144
7810,a21339,65536
7812,a95442,65536
7813,a73071,262144
7819,a34097,65536
7821,a9418,65536
7823,a65515,262144
7824,a22746,65536
7827,a11066,262144
7830,a51203,262144
7832,a54069,131072
7835,a68418,262144
7838,a68418,262144
7839,a22746,131072
7841,a47910,65536
7844,a93102,262144
7845,a84861,262144
7846,a47910,131072
7848,a27115,65536
7851,a89011,131072
7852,a93102,65536
7859,a64426,65536
7862,a72213,65536
7865,a16872,65536
7868,a54530,65536
7870,a47393,65536
7872,a24110,65536
7874,a19364,131072
7876,a9767,262144
7878,a63436,65536
7879,a27649,262144
7881,a59127,262144
7904,a79074,131072
7906,a26155,65536
7907,a59062,65536
7909,a79074,262144
7910,a70182,131072
7934,a58992,65536
7935,a86726,262144
7938,a53856,65536
7940,a36456,262144
7941,a32943,262144
7944,a61647,65536
7947,a36456,65536
7948,a2247,131072
7951,a58992,262144
7953,a29412,65536
7954,a15038,65536
7955,a84189,131072
7957,a89171,65536
7960,a75399,262144
7963,a2247,65536
7965,a80896,131072
7966,a44931,262144
7967,a80896,131072
7969,a23510,262144
7970,a88311,65536
7973,a7864,131072
7976,a18986,65536
7979,a15948,262144
7980,a80896,65536
7981,a65856,65536
7982,a85499,65536
7985,a19161,131072
7987,a29412,131072
7988,a18986,65536
7989,a15948,262144
7990,a15948,65536
7992,a19161,65536
7995,a61647,131072
7998,a2247,65536
8000,a36456,65536
8002,a74581,65536
8004,a58992,262144
8006,a87888,65536
8008,a6438,131072
8009,a84189,65536
8010,a58031,262144
8012,a71512,131072
8015,a86382,65536
8016,a18986,65536
8019,a7864,65536
8021,a92753,131072
8022,a7864,262144
8025,a18243,65536
8028,a59840,65536
8031,a86312,65536
8034,a15038,262144
8035,a15948,262144
8038,a42791,65536
8039,a84189,65536
8042,a18986,131072
8058,a69340,65536
8060,a41364,65536
8068,a21339,262144
8070,a29612,262144
8073,a97507,65536
8076,a99057,65536
8079,a97647,65536
8082,a33732,65536
8083,a78505,65536
8086,a76304,65536
8089,a82176,65536
8092,a69340,65536
8095,a55173,131072
8097,a21339,65536
8098,a41663,131072
8101,a33732,262144
8104,a73071,65536
8107,a95442,131072
8108,a14116,65536
8111,a9169,65536
8113,a55173,262144
8114,a79873,262144
8115,a25180,131072
8117,a41663,65536
8120,a76304,65536
8122,a46822,65536
8125,a18286,65536
8127,a97507,131072
8128,a41663,65536
8139,a60977,65536
8142,a49365,65536
8143,a39218,262144
8146,a77860,65536
8149,a90215,65536
8151,a30904,65536
8153,a76018,65536
8155,a40307,65536
8156,a4460,262144
8159,a83176,262144
8160,a62944,262144
8163,a60977,262144
8166,a33546,131072
8168,a36397,65536
8170,a86056,262144
8172,a89788,65536
8173,a62944,65536
8174,a36397,262144
8176,a34528,262144
8178,a20882,262144
8180,a60977,65536
8181,a41631,262144
8184,a36397,131072
8186,a29603,131072
8188,a98336,65536
8189,a70630,131072
8192,a80860,131072
8194,a3579,262144
8196,a31545,65536
8198,a80860,262144
8199,a77860,131072
8202,a84830,65536
8204,a93508,65536
8207,a44411,65536
8210,a74053,131072
8213,a18347,65536
8231,a4041,65536
8232,a94940,131072
8233,a33576,131072
8236,a23623,131072
8238,a97646,131072
8239,a35911,65536
8241,a25047,131072
8242,a62897,131072
8243,a26559,65536
8245,a11215,65536
8246,a11582,65536
8249,a82221,65536
8251,a80250,131072
8253,a97646,65536
8254,a16349,65536
8256,a32719,131072
8257,a2268,131072
8260,a75119,131072
8262,a82221,65536
8263,a53307,262144
8266,a3589,262144
8269,a42669,262144
8284,a85143,131072
8287,a77935,131072
8290,a84509,262144
8293,a39188,65536
8295,a15760,65536
8297,a91841,65536
8300,a91841,131072
8301,a99256,131072
8304,a54849,262144
8305,a72050,65536
8308,a75685,262144
8311,a39923,262144
8313,a60611,262144
8314,a85143,262144
8316,a95895,131072
8319,a34337,65536
8321,a91560,65536
8323,a41463,65536
8325,a46151,262144
8326,a87571,262144
8327,a15760,65536
8330,a64602,131072
8332,a77935,65536
8334,a31399,262144
8335,a34337,262144
8337,a54849,65536
8340,a87571,65536
8343,a15760,262144
8345,a99256,65536
8346,a54302,65536
8348,a87571,65536
8350,a91841,262144
8351,a95895,131072
8354,a5555,131072
8357,a91841,131072
8360,a95870,131072
8361,a41463,65536
8364,a99256,262144
8365,a99051,131072
8367,a60611,65536
8368,a18792,65536
8369,a73811,65536
8370,a54302,131072
8373,a91560,262144
8374,a85143,262144
8377,a17557,65536
8378,a73811,65536
8380,a41463,262144
8383,a99256,262144
8384,a77935,262144
8386,a73811,65536
8387,a27667,131072
8390,a34996,262144
8407,a29572,65536
8409,a9998,262144
8412,a59749,262144
8414,a66659,65536
8415,a34203,65536
8418,a29572,65536
8421,a82885,65536
8423,a42013,65536
8425,a57017,131072
8427,a42013,65536
8428,a91657,65536
8429,a96132,131072
8431,a91657,262144
8432,a73907,131072
8434,a80025,262144
8435,a19027,131072
8438,a96132,131072
8439,a80025,65536
8440,a17945,131072
8442,a17945,262144
8445,a77135,131072
8446,a73907,262144
8447,a37805,65536
8448,a32295,65536
8450,a17945,262144
8453,a9998,262144
8454,a66659,65536
8457,a17945,65536
8458,a42013,262144
8460,a19027,65536
8461,a49114,65536
8463,a31956,262144
8466,a31956,131072
8469,a71664,65536
8472,a42013,65536
8474,a11920,131072
8476,a29572,65536
8478,a5729,65536
8481,a9998,262144
8482,a91657,65536
8485,a77657,65536
8486,a17425,65536
8488,a10028,65536
8489,a80025,65536
8492,a74561,65536
8493,a17425,131072
8494,a73907,65536
8495,a19027,262144
8497,a31956,65536
8499,a17425,65536
8501,a77657,262144
8502,a17945,65536
8505,a23973,65536
8506,a37344,65536
8507,a35267,131072
8509,a22698,65536
8511,a96132,262144
8514,a9998,65536
8516,a44243,65536
8517,a26057,262144
8520,a49196,131072
8521,a31956,65536
8523,a71526,262144
8524,a80025,131072
8527,a17945,65536
8529,a5729,65536
8530,a74561,262144
8532,a44243,65536
8535,a29572,65536
8536,a80025,65536
8538,a19066,131072
8540,a17945,262144
8543,a34203,131072
8544,a29572,262144
8546,a65506,131072
8547,a27503,131072
8549,a44243,131072
8552,a96132,65536
8555,a72243,65536
8556,a17945,262144
8557,a5729,65536
8559,a5729,262144
8560,a66659,65536
8562,a19027,65536
8565,a4835,131072
8567,a5729,65536
8569,a91657,65536
8570,a42013,262144
8572,a98345,65536
8573,a31956,65536
8576,a91657,262144
8577,a91657,65536
8580,a98345,65536
8583,a44243,65536
8585,a98345,65536
8588,a17425,131072
8590,a9998,262144
8591,a73949,131072
8593,a17769,262144
8595,a73907,262144
8596,a77657,65536
8599,a29572,65536
8620,a47228,262144
8623,a22116,131072
8626,a71946,65536
8627,a50535,262144
8628,a81590,65536
8630,a50535,65536
8631,a51251,131072
8633,a14755,131072
8634,a81590,65536
8635,a83408,131072
8638,a27086,65536
8639,a83408,131072
8640,a75978,262144
8643,a82887,131072
8645,a50535,131072
8648,a50535,131072
8650,a75978,262144
8651,a22705,65536
8653,a60639,65536
8655,a53056,131072
8657,a1565,131072
8658,a64903,65536
8659,a81590,65536
8662,a83408,131072
8664,a75978,262144
8666,a15735,65536
8668,a75978,65536
8670,a2882,131072
8671,a50535,262144
8674,a70816,131072
8676,a76635,65536
8678,a55278,65536
8680,a58924,65536
8681,a75978,65536
8682,a57815,65536
8683,a2882,65536
8685,a57815,65536
8686,a51251,262144
8689,a48734,131072
8690,a50535,262144
8691,a70816,262144
8692,a81590,65536
8695,a79148,65536
8698,a81590,131072
8700,a27086,262144
8701,a82887,262144
8702,a97774,262144
8703,a1565,131072
8706,a75978,65536
8723,a21130,262144
8725,a1829,131072
8727,a17105,65536
8729,a75649,262144
8730,a18208,131072
8732,a1829,262144
8734,a46771,65536
8737,a62646,131072
8740,a54135,65536
8741,a54725,65536
8742,a62646,65536
8745,a5451,131072
8748,a93231,65536
8751,a18873,65536
8759,a46624,262144
8760,a15658,65536
8763,a68979,262144
8765,a69850,65536
8768,a68410,65536
8771,a57961,262144
8773,a17233,65536
8775,a68410,262144
8778,a56806,262144
8781,a59185,65536
8782,a68410,65536
8783,a90247,65536
8785,a59185,65536
8786,a57961,262144
8788,a68410,65536
8791,a57259,65536
8794,a22531,262144
8796,a69850,65536
8799,a3553,65536
8801,a57961,65536
8802,a90247,262144
8805,a69850,262144
8807,a68979,65536
8808,a69162,65536
8809,a68979,65536
8810,a96167,131072
8812,a57961,262144
8814,a57961,131072
8817,a68410,131072
8819,a56806,65536
8821,a46624,131072
8823,a69162,262144
8824,a5454,262144
8826,a17233,131072
8828,a68979,262144
8829,a68410,131072
8831,a73556,65536
8832,a12855,65536
8834,a27625,65536
8837,a53603,262144
8838,a37774,65536
8841,a77184,262144
8844,a77423,262144
8846,a62362,65536
8849,a69162,262144
8851,a88722,131072
8852,a69162,65536
8853,a90247,65536
8855,a81317,262144
8858,a88136,131072
8860,a59185,65536
