t_ms,asset_id,size_bytes,sector
6925,a11294,65536,19
6926,a9310,131072,19
6929,a19950,65536,19
6931,a20007,65536,19
6938,a4709,131072,14
6940,a20007,65536,14
6943,a20007,65536,14
6945,a20007,131072,14
6947,a8659,65536,14
6948,a18539,262144,14
6970,a4464,65536,4
6971,a342,65536,4
6974,a9090,131072,4
6975,a10973,131072,4
6976,a17787,131072,4
6979,a12768,262144,4
6980,a20008,65536,4
6982,a6158,65536,4
6983,a20008,262144,4
6985,a13026,65536,4
6987,a18520,65536,4
6988,a5821,65536,4
6989,a4486,65536,4
6990,a20008,65536,4
6993,a20008,65536,4
6995,a20008,65536,4
6998,a864,65536,4
6999,a4280,65536,4
7002,a3626,65536,4
7003,a13059,65536,4
7011,a19072,65536,28
7012,a3937,65536,28
7014,a14607,131072,28
7016,a1430,65536,28
7019,a20008,131072,28
7020,a20008,262144,28
7022,a14115,65536,28
7023,a20008,131072,28
7042,a13073,65536,26
7043,a20008,131072,26
7046,a12026,262144,26
7048,a17377,65536,26
7050,a20008,65536,26
7052,a2613,262144,26
7074,a15966,65536,8
7077,a6995,65536,8
7080,a20009,65536,8
7082,a15985,65536,8
7084,a20009,131072,8
7087,a20009,65536,8
7088,a20009,65536,8
7091,a20009,262144,8
7094,a20009,262144,8
7096,a2381,65536,8
7099,a11713,65536,8
7102,a20009,262144,8
7104,a7717,131072,8
7120,a14647,262144,25
7122,a12558,65536,25
7125,a413,65536,25
7128,a6243,65536,25
7130,a20009,65536,25
7147,a4334,65536,4
7148,a18768,65536,4
7150,a11694,131072,4
7153,a14280,131072,4
7156,a16496,65536,4
7157,a20009,65536,4
7158,a5528,65536,4
7159,a20009,65536,4
7161,a20009,262144,4
7163,a19295,131072,4
7165,a15637,262144,4
7167,a29,65536,4
7168,a18999,65536,4
7170,a13846,65536,4
7172,a20009,131072,4
7173,a20009,65536,4
7174,a18067,131072,4
7177,a20009,65536,4
7180,a19441,65536,4
7181,a15855,262144,4
7183,a5191,262144,4
7184,a13946,262144,4
7185,a20009,131072,4
7188,a10060,65536,4
7190,a11467,65536,4
7191,a20009,262144,4
7194,a10774,262144,4
7197,a251,131072,4
7200,a10578,65536,4
7202,a11115,262144,4
7205,a17116,131072,4
7207,a20010,262144,4
7209,a502,65536,4
7211,a20010,262144,4
7212,a19563,131072,4
7214,a424,65536,4
7215,a14914,131072,4
7217,a20010,131072,4
7220,a9986,131072,4
7221,a5528,262144,4
7223,a6011,262144,4
7226,a20010,262144,4
7228,a20010,65536,4
7229,a11826,65536,4
7230,a20010,65536,4
7233,a20010,131072,4
7236,a20010,65536,4
7239,a8526,262144,4
7241,a11339,65536,4
7243,a10846,131072,4
7246,a20010,131072,4
7249,a10840,131072,4
7250,a20010,131072,4
7251,a20010,65536,4
7253,a20010,65536,4
7255,a1519,65536,4
7258,a10578,131072,4
7260,a20010,65536,4
7265,a18075,131072,2
7266,a20010,262144,2
7268,a20010,65536,2
7270,a20010,131072,2
7271,a7115,65536,2
7273,a11249,65536,2
7278,a5532,65536,11
7280,a20010,65536,11
7281,a15557,65536,11
7282,a16130,65536,11
7283,a7286,65536,11
7284,a20010,65536,11
7287,a20010,131072,11
7288,a20010,131072,11
7289,a20010,131072,11
7292,a4027,262144,11
7294,a8672,262144,11
7295,a20010,65536,11
7297,a20010,131072,11
7298,a13437,65536,11
7300,a20010,262144,11
7301,a12393,131072,11
7302,a20010,262144,11
7303,a20010,65536,11
7304,a12619,131072,11
7306,a15607,262144,11
7309,a20010,131072,11
7312,a7320,65536,11
7313,a11442,262144,11
7316,a20010,131072,11
7318,a1804,262144,11
7320,a7621,131072,11
7336,a20011,65536,16
7339,a7773,65536,16
7342,a20011,65536,16
7353,a5680,65536,0
7355,a20011,131072,0
7356,a16677,262144,0
7358,a6814,131072,0
7359,a20011,65536,0
7362,a20011,262144,0
7364,a20011,65536,0
7365,a9496,262144,0
7368,a13997,65536,0
7371,a11242,131072,0
7372,a20011,65536,0
7373,a20011,131072,0
7375,a20011,131072,0
7376,a3597,262144,0
7377,a20011,131072,0
7378,a1623,65536,0
7380,a20011,65536,0
7383,a10433,65536,0
7385,a20011,65536,0
7386,a17331,65536,0
7387,a20011,131072,0
7390,a8295,65536,0
7392,a8381,65536,0
7395,a20011,262144,0
7396,a20011,65536,0
7397,a8623,131072,0
7400,a1402,262144,0
7402,a20011,262144,0
7403,a5623,262144,0
7404,a14426,131072,0
7405,a10497,65536,0
7407,a16911,65536,0
7410,a13955,131072,0
7411,a20011,65536,0
7414,a20011,65536,0
7416,a20011,65536,0
7418,a7974,262144,0
7432,a14402,262144,25
7433,a5638,65536,25
7436,a18114,65536,25
7439,a20011,131072,25
7442,a20012,131072,25
7444,a1627,131072,25
7445,a10595,262144,25
7467,a14255,262144,11
7491,a18549,65536,25
7492,a20012,65536,25
7494,a20012,262144,25
7495,a10037,65536,25
7498,a725,131072,25
7499,a2501,131072,25
7500,a1584,262144,25
7503,a774,262144,25
7511,a12854,65536,11
7512,a20012,131072,11
7513,a20012,65536,11
7514,a20012,262144,11
7515,a14520,262144,11
7516,a12757,131072,11
7519,a6969,65536,11
7520,a20012,131072,11
7523,a2799,131072,11
7526,a1624,262144,11
7528,a640,131072,11
7530,a1732,65536,11
7532,a2453,262144,11
7533,a941,65536,11
7535,a20012,65536,11
7536,a19242,262144,11
7538,a12619,65536,11
7541,a7353,131072,11
7543,a20012,262144,11
7544,a20012,131072,11
7547,a2370,131072,11
7549,a7479,131072,11
7551,a20012,131072,11
7552,a58,262144,11
7554,a5879,131072,11
7555,a17533,131072,11
7556,a20012,65536,11
7559,a20012,262144,11
7561,a20013,65536,11
7562,a9236,65536,11
7563,a19871,131072,11
7565,a3305,65536,11
7567,a18743,262144,11
7570,a20013,65536,11
7572,a13093,65536,11
7595,a5528,65536,4
7598,a8870,65536,4
7601,a3631,65536,4
7604,a20013,131072,4
7605,a6452,65536,4
7608,a1437,65536,4
7609,a13364,65536,4
7612,a20013,65536,4
7614,a20013,131072,4
7617,a16576,131072,4
7618,a502,131072,4
7619,a2874,131072,4
7620,a4415,262144,4
7622,a17500,131072,4
7625,a16761,65536,4
7626,a16838,65536,4
7629,a20013,65536,4
7631,a20013,65536,4
7633,a20013,262144,4
7636,a20013,262144,4
7638,a20013,65536,4
7639,a14914,262144,4
7640,a20013,262144,4
7641,a12023,131072,4
7643,a20013,65536,4
7645,a20013,262144,4
7648,a20013,65536,4
7649,a20013,131072,4
7650,a20013,65536,4
7652,a20013,65536,4
7653,a3244,65536,4
7655,a20013,262144,4
7656,a20013,131072,4
7658,a1220,262144,4
7660,a4004,65536,4
7676,a12048,262144,1
7677,a2732,131072,1
7679,a9959,131072,1
7682,a656,65536,1
7702,a16987,262144,20
7703,a12819,65536,20
7705,a20014,131072,20
7707,a16101,262144,20
7709,a20014,65536,20
7712,a14122,131072,20
7713,a20014,65536,20
7716,a20014,65536,20
7721,a907,262144,1
7722,a1744,262144,1
7723,a20014,131072,1
7726,a90,131072,1
7729,a20014,131072,1
7732,a2732,65536,1
7735,a11309,65536,1
7737,a20014,262144,1
7739,a20014,131072,1
7741,a2995,262144,1
7743,a4248,65536,1
7744,a20014,131072,1
7745,a11815,65536,1
7747,a20014,65536,1
7750,a20014,65536,1
7752,a20014,65536,1
7753,a7075,262144,1
7754,a20014,65536,1
7755,a176,262144,1
7756,a20014,65536,1
7758,a4617,65536,1
7760,a8997,65536,1
7761,a7074,65536,1
7764,a20014,131072,1
7766,a1391,131072,1
7768,a11275,131072,1
7782,a15588,65536,19
7784,a17916,65536,19
7785,a20014,65536,19
7787,a20014,262144,19
7807,a15866,262144,10
7809,a11892,65536,10
7811,a20015,65536,10
7812,a5230,262144,10
7814,a20015,65536,10
7815,a20015,65536,10
7818,a20015,262144,10
7819,a10769,262144,10
7821,a20015,131072,10
7824,a18481,65536,10
7827,a3064,131072,10
7828,a10283,65536,10
7850,a20015,262144,4
7852,a20015,262144,4
7854,a20015,65536,4
7855,a16801,65536,4
7858,a20015,65536,4
7860,a20015,65536,4
7863,a18760,65536,4
7865,a20015,65536,4
7866,a4906,262144,4
7869,a20015,262144,4
7871,a10914,131072,4
7874,a2387,262144,4
7877,a11339,131072,4
7880,a9090,262144,4
7883,a11243,262144,4
7884,a7617,262144,4
7885,a20015,262144,4
7887,a5930,65536,4
7890,a20015,65536,4
7893,a9020,131072,4
7896,a11115,65536,4
7897,a20015,65536,4
7899,a20015,65536,4
7902,a20015,65536,4
7903,a7779,131072,4
7906,a17298,131072,4
7908,a1543,65536,4
7909,a20015,262144,4
7911,a2667,131072,4
7913,a20015,65536,4
7914,a20015,131072,4
7915,a1646,65536,4
7916,a20015,65536,4
7941,a5881,65536,8
7943,a15547,262144,8
7944,a2402,65536,8
7945,a16066,65536,8
7946,a20016,131072,8
7948,a20016,262144,8
7950,a20016,65536,8
7951,a13428,262144,8
7952,a4610,65536,8
7954,a3842,262144,8
7956,a16880,131072,8
7957,a20016,131072,8
7960,a20016,131072,8
7963,a3348,262144,8
7964,a13184,131072,8
7965,a5311,65536,8
7968,a11280,65536,8
7971,a20016,131072,8
7974,a15216,262144,8
7976,a20016,131072,8
7979,a19490,131072,8
7980,a20016,131072,8
7981,a2151,65536,8
7984,a15985,262144,8
7985,a9723,65536,8
7986,a20016,65536,8
7988,a15341,65536,8
7989,a3386,65536,8
7992,a12854,65536,8
7994,a13330,131072,8
7995,a16753,65536,8
7998,a11713,65536,8
8001,a20016,65536,8
8003,a20016,262144,8
8006,a9320,262144,8
8007,a784,65536,8
8010,a19993,131072,8
8012,a4562,65536,8
8013,a20016,262144,8
8016,a20016,65536,8
8019,a19281,131072,8
8021,a4430,65536,8
8022,a448,65536,8
8025,a20016,65536,8
8027,a7307,131072,8
8030,a9210,262144,8
8033,a20016,262144,8
8054,a20017,65536,24
8055,a14934,65536,24
8058,a17029,131072,24
8061,a20017,262144,24
8062,a20017,65536,24
8065,a16200,65536,24
8066,a20017,65536,24
8069,a20017,131072,24
8071,a20017,131072,24
8087,a8082,65536,6
8109,a18419,262144,10
8110,a14799,262144,10
8111,a1023,131072,10
8112,a8961,65536,10
8113,a10279,262144,10
8114,a20017,65536,10
8115,a2827,131072,10
8117,a20017,65536,10
8120,a13190,131072,10
8122,a16112,65536,10
8124,a16146,131072,10
8127,a20017,65536,10
8128,a20017,131072,10
8130,a20017,65536,10
8131,a3237,65536,10
8134,a11160,131072,10
8137,a4682,65536,10
8139,a18374,131072,10
8142,a5118,65536,10
8159,a3371,131072,6
8162,a12771,65536,6
8163,a2971,131072,6
8165,a4241,65536,6
8166,a10336,65536,6
8167,a2446,65536,6
8168,a20018,262144,6
8169,a14836,65536,6
8170,a8961,65536,6
8171,a8489,131072,6
8174,a18195,65536,6
8177,a20018,262144,6
8179,a3082,65536,6
8182,a14019,262144,6
8185,a9806,262144,6
8186,a20018,65536,6
8187,a20018,262144,6
8188,a20018,65536,6
8189,a20018,65536,6
8192,a8216,262144,6
8195,a20018,65536,6
8196,a1086,65536,6
8199,a17638,262144,6
8201,a20018,65536,6
8202,a20018,131072,6
8204,a20018,65536,6
8207,a20018,65536,6
8209,a3011,65536,6
8211,a20018,65536,6
8214,a9780,65536,6
8215,a8868,65536,6
8218,a20018,262144,6
8221,a17693,65536,6
8222,a20018,65536,6
8223,a4767,65536,6
8226,a635,262144,6
8227,a20018,65536,6
8230,a5010,65536,6
8232,a20018,65536,6
8233,a3754,262144,6
8235,a20018,131072,6
8237,a4773,131072,6
8238,a14312,131072,6
8239,a20018,65536,6
8241,a6542,65536,6
8244,a17063,262144,6
8246,a20018,65536,6
8249,a16158,131072,6
8251,a10298,131072,6
8252,a20018,65536,6
8255,a13201,262144,6
8256,a4553,131072,6
8261,a289,65536,16
8278,a20018,65536,14
8280,a20019,131072,14
8283,a10894,65536,14
8284,a13405,65536,14
8287,a20019,262144,14
8297,a20019,65536,13
8316,a17632,65536,11
8318,a20019,65536,11
8320,a20019,65536,11
8321,a20019,65536,11
8323,a20019,65536,11
8325,a20019,65536,11
8326,a5947,131072,11
8328,a13533,131072,11
8331,a20019,262144,11
8332,a20019,131072,11
8333,a4442,65536,11
8334,a12972,131072,11
8336,a15821,65536,11
8337,a12677,65536,11
8340,a20019,131072,11
8343,a20019,65536,11
8346,a20019,65536,11
8348,a20019,65536,11
8350,a20019,131072,11
8352,a20019,65536,11
8355,a18830,262144,11
8357,a20019,65536,11
8360,a20019,65536,11
8361,a11270,65536,11
8364,a11859,262144,11
8366,a11548,65536,11
8369,a20019,65536,11
8371,a20019,65536,11
8374,a10718,131072,11
8375,a20019,262144,11
8378,a17430,65536,11
8379,a6191,262144,11
8382,a20019,131072,11
8405,a20020,65536,11
8407,a20020,65536,11
8408,a3115,262144,11
8411,a13375,262144,11
8414,a20020,131072,11
8417,a20020,131072,11
8420,a2799,131072,11
8421,a20020,262144,11
8435,a1139,262144,16
8437,a5531,262144,16
8440,a20020,65536,16
8441,a6243,131072,16
8444,a16345,131072,16
8446,a20020,65536,16
8447,a20020,262144,16
8448,a20020,65536,16
8450,a14080,262144,16
8451,a20020,65536,16
8454,a15249,65536,16
8457,a11523,131072,16
8460,a20020,131072,16
8462,a20020,131072,16
8465,a10080,262144,16
8466,a18577,65536,16
8468,a6910,65536,16
8470,a10736,262144,16
8473,a20020,131072,16
8476,a3865,65536,16
8479,a13932,262144,16
8482,a17989,131072,16
8485,a20020,262144,16
8488,a3405,65536,16
8491,a10946,65536,16
8492,a9390,262144,16
8493,a14944,65536,16
8496,a13824,262144,16
8498,a20020,131072,16
8499,a7576,131072,16
8501,a20020,131072,16
8508,a20020,65536,12
8511,a5758,65536,12
8513,a6931,65536,12
8516,a20020,65536,12
8519,a13578,131072,12
8520,a20021,65536,12
8522,a20021,131072,12
8524,a12609,131072,12
8527,a20021,65536,12
8529,a20021,65536,12
8531,a6417,131072,12
8532,a6417,262144,12
8534,a20021,262144,12
8542,a20021,65536,11
8544,a20021,131072,11
8546,a20021,65536,11
8547,a20021,65536,11
8549,a14432,65536,11
8552,a20021,65536,11
8555,a10748,65536,11
8564,a20021,65536,6
8567,a20021,131072,6
8570,a20021,65536,6
8571,a20021,65536,6
8574,a9073,65536,6
8577,a2444,262144,6
8580,a13661,65536,6
8583,a3539,131072,6
8586,a16710,65536,6
8589,a20021,262144,6
8592,a7655,131072,6
8593,a13033,262144,6
8596,a16376,65536,6
8599,a537,65536,6
8602,a12681,65536,6
8604,a20021,131072,6
8605,a20021,65536,6
8606,a6901,65536,6
8609,a1086,65536,6
8610,a20021,131072,6
8613,a12846,65536,6
8614,a1986,65536,6
8617,a20021,65536,6
8620,a13853,262144,6
8621,a20021,262144,6
8626,a4267,131072,2
8629,a18562,65536,2
8632,a8401,131072,2
8633,a20021,262144,2
8655,a379,131072,10
8658,a1978,262144,10
8660,a20022,262144,10
8663,a20022,65536,10
8664,a20022,65536,10
8665,a13731,65536,10
8666,a20022,65536,10
8669,a20022,65536,10
8672,a16484,262144,10
8674,a2572,65536,10
8675,a5625,131072,10
8678,a6048,131072,10
8679,a2755,65536,10
8681,a15900,262144,10
8683,a4748,65536,10
8686,a20022,65536,10
8689,a6163,262144,10
8691,a20022,131072,10
8693,a13113,131072,10
8694,a20022,65536,10
8696,a20022,131072,10
8699,a18378,262144,10
8700,a15403,65536,10
8702,a20022,65536,10
8703,a20022,131072,10
8706,a20022,262144,10
8708,a11653,65536,10
8710,a20022,65536,10
8711,a20022,131072,10
8712,a20022,262144,10
8714,a20022,65536,10
8726,a20022,262144,6
8728,a7001,65536,6
8731,a20022,131072,6
8732,a20022,65536,6
8733,a1502,65536,6
8750,a20022,131072,6
8751,a19863,65536,6
8754,a20022,131072,6
8756,a5777,65536,6
8758,a20022,131072,6
8760,a20023,65536,6
8761,a20023,131072,6
8763,a3645,262144,6
8766,a20023,65536,6
8769,a20023,131072,6
8771,a20023,65536,6
8773,a14870,131072,6
8774,a7590,131072,6
8775,a11163,262144,6
8778,a5511,65536,6
8779,a20023,131072,6
8780,a6872,65536,6
8783,a20023,262144,6
8786,a15315,65536,6
8789,a6872,65536,6
8790,a12411,131072,6
8791,a20023,65536,6
8793,a20023,65536,6
8794,a20023,262144,6
8795,a20023,65536,6
8796,a8324,65536,6
8797,a6942,65536,6
8799,a8629,262144,6
8801,a2831,262144,6
8803,a20023,131072,6
8810,a6648,262144,24
8811,a9636,65536,24
8812,a14503,65536,24
8814,a15918,262144,24
8815,a20023,131072,24
8817,a19289,131072,24
8819,a17261,262144,24
8822,a5186,131072,24
8823,a11848,131072,24
8826,a20023,131072,24
8829,a20023,65536,24
8831,a10178,65536,24
8832,a4505,65536,24
8833,a20023,65536,24
8836,a20023,65536,24
8839,a20023,131072,24
8859,a17486,262144,11
8861,a20023,262144,11
8864,a13622,262144,11
8865,a2459,262144,11
8868,a20023,65536,11
8871,a20023,131072,11
8872,a941,262144,11
8873,a3207,65536,11
8876,a20023,65536,11
8877,a20023,131072,11
8880,a3662,262144,11
8882,a20024,131072,11
8883,a12128,262144,11
8886,a877,131072,11
8888,a20024,65536,11
8890,a6104,65536,11
8895,a20024,131072,24
8896,a1268,262144,24
8899,a20024,131072,24
8901,a20024,131072,24
8903,a20024,65536,24
8904,a3725,262144,24
8907,a20024,262144,24
8910,a20024,262144,24
8912,a2808,131072,24
8913,a20024,262144,24
8914,a18298,262144,24
8917,a20024,131072,24
8919,a15546,262144,24
8922,a12205,131072,24
8923,a6769,262144,24
8926,a20024,65536,24
8929,a20024,65536,24
8931,a58,262144,24
8932,a20024,65536,24
8934,a13323,65536,24
8936,a20024,65536,24
8946,a261,131072,24
8947,a20024,65536,24
8948,a18668,262144,24
8951,a20024,65536,24
8953,a20024,131072,24
8954,a1065,65536,24
8955,a10654,262144,24
8958,a8108,65536,24
8961,a20024,262144,24
8964,a20024,131072,24
8966,a20024,131072,24
8969,a7436,65536,24
8970,a20024,65536,24
8972,a13397,65536,24
8975,a4665,65536,24
8977,a20024,65536,24
8979,a17146,131072,24
8980,a20024,131072,24
8982,a8083,65536,24
8984,a8683,65536,24
8987,a20024,262144,24
8990,a20024,131072,24
8992,a17989,65536,24
8994,a444,65536,24
8997,a13966,131072,24
9000,a14628,65536,24
9001,a3928,65536,24
9002,a20025,65536,24
9004,a20025,65536,24
9005,a20025,65536,24
9008,a20025,65536,24
9009,a20025,262144,24
9011,a20025,65536,24
9031,a20025,65536,2
9033,a15470,262144,2
9036,a20025,65536,2
9038,a20025,131072,2
9041,a20025,262144,2
9042,a20025,131072,2
9043,a20025,65536,2
9045,a15892,65536,2
9047,a20025,262144,2
9050,a20025,131072,2
9053,a20025,262144,2
9055,a18462,131072,2
9058,a20025,65536,2
9061,a20025,65536,2
9080,a13309,65536,22
9081,a5860,65536,22
9098,a7268,262144,22
9099,a20025,131072,22
9101,a16746,262144,22
9109,a245,65536,9
9111,a20025,131072,9
9112,a16227,131072,9
9113,a20025,131072,9
9115,a16382,131072,9
9116,a20025,65536,9
9119,a19664,131072,9
9122,a20026,65536,9
9125,a8437,131072,9
9128,a365,65536,9
9130,a9764,131072,9
9131,a20026,131072,9
9133,a7885,262144,9
9136,a12608,262144,9
9137,a1337,65536,9
9139,a11895,131072,9
9141,a20026,65536,9
9144,a20026,131072,9
9146,a20026,262144,9
9147,a7570,65536,9
9148,a377,262144,9
9149,a84,65536,9
9150,a20026,65536,9
9152,a20026,131072,9
9153,a12416,131072,9
9155,a20026,262144,9
9156,a20026,131072,9
9157,a20026,131072,9
9159,a20026,262144,9
9160,a20026,65536,9
9163,a20026,131072,9
9164,a20026,262144,9
9167,a20026,65536,9
9170,a12793,65536,9
9173,a20026,65536,9
9176,a20026,131072,9
9178,a20026,65536,9
9181,a20026,65536,9
9183,a20026,262144,9
9185,a20026,65536,9
9188,a9678,65536,9
9191,a512,262144,9
9192,a13996,131072,9
9193,a20026,65536,9
9196,a2774,65536,9
9198,a20026,65536,9
9201,a20026,131072,9
9204,a20026,131072,9
9206,a20026,262144,9
9209,a20026,262144,9
9212,a12793,131072,9
9215,a16711,65536,9
9216,a313,131072,9
9219,a5758,262144,9
9222,a20026,65536,9
9225,a20026,131072,9
9228,a11428,262144,9
9230,a13665,131072,9
9233,a20026,65536,9
9235,a20026,65536,9
9237,a6962,262144,9
9238,a13908,65536,9
9241,a20027,65536,9
9243,a18665,65536,9
9245,a20027,131072,9
9246,a14951,262144,9
9248,a4199,262144,9
9250,a14362,65536,9
9251,a20027,65536,9
9254,a17067,65536,9
9257,a9416,65536,9
9259,a11610,65536,9
9260,a20027,65536,9
9263,a20027,262144,9
9266,a20027,65536,9
9267,a20027,131072,9
9269,a20027,65536,9
9272,a13767,262144,9
9273,a1906,262144,9
9276,a18873,262144,9
9278,a3134,65536,9
9281,a15014,65536,9
9283,a10457,65536,9
9284,a17067,131072,9
9285,a20027,262144,9
9288,a10386,131072,9
9289,a20027,65536,9
9290,a20027,131072,9
9293,a10500,65536,9
9296,a17928,131072,9
9299,a10461,131072,9
9300,a19096,65536,9
9303,a1337,262144,9
9306,a377,65536,9
9307,a20027,65536,9
9309,a5742,65536,9
9312,a20027,65536,9
9314,a14719,65536,9
9315,a19807,65536,9
9317,a16822,262144,9
9319,a12608,65536,9
9321,a20027,65536,9
9324,a20027,262144,9
9326,a8467,65536,9
9329,a20027,131072,9
9332,a9644,262144,9
9335,a20027,65536,9
9338,a20027,65536,9
9339,a9236,65536,9
9342,a14176,262144,9
9344,a14953,262144,9
9346,a20027,65536,9
9349,a20027,262144,9
9352,a20027,131072,9
9355,a16659,262144,9
9357,a11766,65536,9
9365,a18413,65536,10
9368,a1986,65536,10
9371,a7968,262144,10
9374,a3161,131072,10
9376,a16571,65536,10
9377,a20028,131072,10
9380,a20028,65536,10
9381,a20028,131072,10
9382,a5230,65536,10
9385,a7082,131072,10
9388,a16709,65536,10
9389,a20028,131072,10
9392,a5407,65536,10
9395,a8683,65536,10
9396,a20028,65536,10
9397,a20028,262144,10
9400,a19477,262144,10
9403,a15262,262144,10
9406,a20028,65536,10
9407,a20028,65536,10
9409,a3682,131072,10
9411,a20028,131072,10
9412,a20028,65536,10
9414,a5833,65536,10
9416,a20028,131072,10
9418,a7050,131072,10
9421,a8636,262144,10
9423,a20028,262144,10
9426,a18773,65536,10
9428,a17069,65536,10
9430,a9888,262144,10
9433,a20028,262144,10
9434,a13222,131072,10
9437,a20028,262144,10
9438,a20028,65536,10
9441,a7699,65536,10
9443,a20028,131072,10
9446,a10354,262144,10
9448,a20028,65536,10
9449,a6227,65536,10
9450,a20028,262144,10
9453,a20028,65536,10
9454,a20028,65536,10
9455,a20028,65536,10
9457,a13860,131072,10
9458,a20028,262144,10
9459,a18773,65536,10
9461,a15261,262144,10
9462,a20028,262144,10
9465,a20028,131072,10
9466,a20028,65536,10
9467,a5791,65536,10
9468,a14979,65536,10
9470,a20028,131072,10
9471,a770,131072,10
9474,a9580,262144,10
9475,a19030,65536,10
9477,a7799,131072,10
9479,a15232,65536,10
9480,a1363,262144,10
9482,a16168,65536,10
9483,a20029,65536,10
9486,a20029,65536,10
9487,a3881,262144,10
9488,a20029,131072,10
9490,a20029,131072,10
9493,a20029,131072,10
9494,a20029,131072,10
9496,a5044,131072,10
9498,a20029,65536,10
9499,a20029,131072,10
9502,a20029,131072,10
9504,a20029,131072,10
9505,a20029,65536,10
9507,a16982,65536,10
9508,a20029,65536,10
9516,a4350,65536,13
9519,a20029,65536,13
9520,a19945,65536,13
9545,a20029,262144,28
9547,a20029,262144,28
9549,a20029,65536,28
9555,a20029,65536,23
9558,a20029,65536,23
9559,a19238,65536,23
9574,a10246,131072,0
9576,a20029,65536,0
9579,a16479,65536,0
9580,a4578,65536,0
9582,a15099,131072,0
9585,a17563,65536,0
9587,a20029,262144,0
9590,a20029,65536,0
9591,a20029,65536,0
9593,a8747,262144,0
9594,a20029,262144,0
9597,a20029,65536,0
9598,a20029,262144,0
9601,a20030,65536,0
9604,a12954,262144,0
9606,a20030,65536,0
9609,a20030,65536,0
9611,a18494,65536,0
9613,a15966,65536,0
9615,a19902,65536,0
9639,a20030,65536,20
9642,a9214,131072,20
9644,a20030,262144,20
9645,a9647,65536,20
9646,a18120,131072,20
9647,a8212,65536,20
9649,a20030,65536,20
9652,a20030,65536,20
9654,a7765,131072,20
9656,a20030,65536,20
9658,a4586,65536,20
9659,a20030,262144,20
9662,a20030,131072,20
9663,a20030,65536,20
9666,a10648,262144,20
9689,a3140,65536,17
9691,a18873,65536,17
9692,a20030,262144,17
9694,a2502,65536,17
9697,a18726,65536,17
9700,a20030,131072,17
9703,a20030,262144,17
9706,a20030,131072,17
9707,a5322,262144,17
9710,a20030,65536,17
9711,a9613,131072,17
9713,a2325,65536,17
9714,a4895,65536,17
9717,a8188,131072,17
9718,a3283,65536,17
9721,a20031,262144,17
9724,a8085,262144,17
9726,a20031,65536,17
9727,a20031,262144,17
9730,a1593,65536,17
9731,a13835,65536,17
9733,a11362,131072,17
9736,a20031,65536,17
9739,a20031,65536,17
9741,a20031,65536,17
9742,a14043,65536,17
9745,a14931,262144,17
9747,a10686,262144,17
9750,a11787,65536,17
9751,a7412,65536,17
9752,a20031,131072,17
9754,a6317,65536,17
9756,a20031,131072,17
9757,a15112,131072,17
9759,a15514,65536,17
9760,a20031,262144,17
9762,a20031,65536,17
9764,a20031,65536,17
9782,a20031,262144,14
9783,a20031,131072,14
9785,a20031,65536,14
9788,a8374,262144,14
9790,a20031,262144,14
9792,a20031,65536,14
9794,a20031,131072,14
9796,a20031,65536,14
9799,a8541,262144,14
9800,a16945,65536,14
9801,a7736,131072,14
9804,a20031,65536,14
9806,a20031,65536,14
9807,a20031,65536,14
9810,a5510,65536,14
9812,a20031,131072,14
9814,a20031,262144,14
9816,a10182,262144,14
9818,a20031,65536,14
9821,a18306,131072,14
9822,a20031,262144,14
9825,a14891,65536,14
9827,a14530,262144,14
9829,a3991,65536,14
9832,a20031,65536,14
9834,a9935,131072,14
9835,a18306,262144,14
9837,a20031,65536,14
9838,a20031,65536,14
9841,a2187,262144,14
9843,a20032,131072,14
9846,a4612,65536,14
9849,a13252,262144,14
9852,a20032,262144,14
9853,a11471,65536,14
9855,a20032,131072,14
9857,a20032,65536,14
9859,a20032,131072,14
9862,a20032,131072,14
9865,a14563,131072,14
9866,a7019,65536,14
9867,a20032,65536,14
9868,a7854,65536,14
9871,a1769,65536,14
9873,a12426,65536,14
9876,a18985,65536,14
9879,a2866,65536,14
9882,a20032,131072,14
9883,a20032,131072,14
9885,a18159,131072,14
9893,a7165,131072,29
9894,a10020,131072,29
9895,a1146,65536,29
9898,a10014,131072,29
9901,a12750,65536,29
9902,a20032,262144,29
9905,a12900,65536,29
9908,a20032,65536,29
9909,a18523,131072,29
9910,a5138,131072,29
9911,a7872,65536,29
9914,a15727,262144,29
9915,a14362,65536,29
9917,a20032,65536,29
9920,a20032,65536,29
9921,a15561,262144,29
9924,a6297,65536,29
9927,a20032,131072,29
9929,a1001,262144,29
9951,a20032,65536,25
9954,a20032,131072,25
9956,a20032,262144,25
9958,a20032,131072,25
9974,a20033,65536,29
9975,a20033,65536,29
9977,a20033,65536,29
9978,a5791,262144,29
9979,a16834,65536,29
9982,a19991,262144,29
9983,a20033,65536,29
9986,a4926,65536,29
9989,a20033,262144,29
9991,a20033,262144,29
9994,a14960,65536,29
9997,a20033,65536,29
9999,a13968,131072,29
10001,a16264,131072,29
10004,a4036,65536,29
10005,a2652,262144,29
10006,a3518,131072,29
10007,a20033,262144,29
10008,a20033,262144,29
10010,a13968,65536,29
10011,a20033,262144,29
10012,a20033,65536,29
10014,a7168,65536,29
10017,a20033,65536,29
10019,a20033,65536,29
10020,a6423,65536,29
10022,a20033,65536,29
10023,a18412,262144,29
10024,a653,131072,29
