t_ms,asset_id,sector,hit
2905,a39665,85,1
2906,a62611,85,1
2907,a3416,85,1
2909,a77231,85,1
2910,a40179,85,1
2911,a94154,85,1
2913,a20514,85,1
2916,a4595,85,1
2918,a55854,85,1
2919,a67639,85,1
2922,a86751,85,1
2923,a80170,85,1
2926,a50842,85,1
2928,a81835,85,1
2929,a25384,85,1
2930,a86657,85,1
2932,a31807,85,1
2935,a71953,85,1
2938,a66458,85,1
2939,a64762,85,1
2941,a13299,85,1
2944,a72090,85,1
2947,a69049,85,1
2950,a88819,85,1
2952,a31150,85,1
2953,a92204,85,1
2955,a74621,85,1
2957,a9405,85,1
2960,a92801,85,1
2962,a95636,85,1
2964,a49868,85,1
2966,a49489,85,1
2967,a19006,85,1
2970,a16870,85,1
2971,a51383,85,1
2973,a32377,85,1
2975,a59675,85,1
2978,a50249,85,1
2981,a27782,85,1
2983,a10592,85,1
2986,a33988,85,1
2989,a18655,85,1
2990,a43124,85,1
2992,a9563,85,1
2995,a96988,85,1
2997,a24586,85,1
2999,a60172,85,1
3002,a51264,85,1
3005,a95529,85,1
3008,a36951,85,1
3011,a53352,85,1
3014,a23412,85,1
3015,a94162,85,1
3016,a51596,85,1
3019,a1312,85,1
3022,a50415,85,1
3024,a36426,85,1
3026,a28763,85,1
3042,a78129,137,1
3043,a46252,137,1
3045,a55387,137,1
3046,a25778,137,1
3047,a51953,137,1
3049,a30715,137,1
3051,a77801,137,1
3054,a88886,137,1
3057,a28779,137,1
3060,a95374,137,1
3062,a46925,137,1
3065,a13746,137,1
3066,a97984,137,1
3067,a58800,137,1
3069,a10693,137,1
3070,a12189,137,1
3072,a35690,137,1
3075,a76366,137,1
3078,a94099,137,1
3080,a45687,137,1
3083,a17440,137,1
3086,a27911,137,1
3087,a53573,137,1
3090,a97786,137,1
3091,a63854,137,1
3093,a96522,137,1
3094,a20174,137,1
3097,a64601,137,1
3098,a38622,137,1
3100,a22504,137,1
3101,a77104,137,1
3102,a52307,137,1
3105,a28652,137,1
3106,a58295,137,1
3107,a56847,137,1
3110,a7582,137,1
3113,a84983,137,1
3114,a53907,137,1
3122,a42734,161,1
3125,a84616,161,1
3126,a98280,161,1
3128,a34269,161,1
3129,a36092,161,1
3131,a49007,161,1
3132,a61587,161,1
3133,a98510,161,1
3152,a85214,70,1
3155,a16063,70,1
3157,a60298,70,1
3158,a90911,70,1
3161,a95841,70,1
3164,a41950,70,1
3165,a5960,70,1
3166,a33723,70,1
3169,a1175,70,1
3171,a4179,70,1
3174,a39513,70,1
3177,a51904,70,1
3180,a18796,70,1
3183,a98180,70,1
3186,a88663,70,1
3189,a30033,70,1
3191,a75074,70,1
3194,a77521,70,1
3197,a79049,70,1
3199,a43714,70,1
3201,a53355,70,1
3203,a65716,70,1
3205,a33168,70,1
3207,a70617,70,1
3210,a75481,70,1
3213,a73055,70,1
3216,a72146,70,1
3218,a32456,70,1
3239,a17476,189,1
3240,a7255,189,1
3241,a21695,189,1
3243,a54877,189,1
3245,a41238,189,1
3247,a17365,189,1
3248,a56116,189,1
3250,a64076,189,1
3251,a9688,189,1
3253,a55148,189,1
3256,a1138,189,1
3258,a13883,189,1
3259,a67289,189,1
3260,a66115,189,1
3261,a59020,189,1
3263,a23737,189,1
3265,a75342,189,1
3268,a49488,189,1
3285,a71468,163,1
3288,a40854,163,1
3289,a3138,163,1
3290,a65376,163,1
3293,a16530,163,1
3295,a20622,163,1
3296,a25147,163,1
3299,a73215,163,1
3300,a56898,163,1
3303,a53717,163,1
3305,a7825,163,1
3306,a3435,163,1
3309,a65999,163,1
3312,a86474,163,1
3314,a48552,163,1
3315,a10609,163,1
3317,a76547,163,1
3318,a71694,163,1
3319,a87381,163,1
3322,a79705,163,1
3325,a81687,163,1
3327,a95408,163,1
3330,a61460,163,1
3331,a38677,163,1
3332,a31744,163,1
3334,a46427,163,1
3336,a35623,163,1
3339,a95455,163,1
3340,a11332,163,1
3341,a57545,163,1
3344,a49090,163,1
3347,a71225,163,1
3350,a51874,163,1
3353,a81723,163,1
3356,a15942,163,1
3357,a62860,163,1
3358,a3276,163,1
3359,a77788,163,1
3362,a79074,163,1
3365,a54333,163,1
3366,a34694,163,1
3368,a72422,163,1
3369,a45497,163,1
3371,a54671,163,1
3372,a96515,163,1
3373,a41320,163,1
3374,a54494,163,1
3376,a97878,163,1
3379,a77389,163,1
3380,a25802,163,1
3383,a57347,163,1
3386,a85862,163,1
3389,a94427,163,1
3391,a40760,163,1
3392,a66796,163,1
3393,a74107,163,1
3396,a9613,163,1
3397,a32575,163,1
3400,a50746,163,1
3401,a9197,163,1
3402,a74072,163,1
3404,a68946,163,1
3405,a55178,163,1
3407,a88740,163,1
3410,a33752,163,1
3412,a54055,163,1
3414,a35720,163,1
3415,a16472,163,1
3416,a66260,163,1
3418,a43597,163,1
3419,a71225,163,1
3421,a70168,163,1
3422,a83982,163,1
3425,a96634,163,1
3428,a82838,163,1
3431,a5445,163,1
3432,a94281,163,1
3433,a78400,163,1
3435,a23902,163,1
3437,a5847,163,1
3440,a1653,163,1
3442,a70465,163,1
3462,a9957,98,1
3463,a94874,98,1
3465,a1274,98,1
3468,a99568,98,1
3471,a87821,98,1
3472,a35228,98,1
3474,a44520,98,1
3476,a26841,98,1
3478,a91422,98,1
3479,a23001,98,1
3481,a1264,98,1
3484,a29685,98,1
3486,a57406,98,1
3488,a88107,98,1
3491,a91832,98,1
3493,a1482,98,1
3495,a63310,98,1
3496,a4105,98,1
3498,a32975,98,1
3501,a30078,98,1
3504,a83699,98,1
3507,a39201,98,1
3509,a29264,98,1
3511,a79973,98,1
3512,a97580,98,1
3515,a61841,98,1
3517,a3872,98,1
3518,a34139,98,1
3521,a32621,98,1
3524,a32225,98,1
3526,a43503,98,1
3527,a873,98,1
3528,a54181,98,1
3531,a85211,98,1
3533,a34450,98,1
3535,a67834,98,1
3536,a82573,98,1
3538,a24166,98,1
3541,a41397,98,1
3544,a41557,98,1
3546,a67099,98,1
3549,a76408,98,1
3552,a98722,98,1
3553,a89352,98,1
3554,a84834,98,1
3556,a69970,98,1
3559,a24195,98,1
3560,a71753,98,1
3563,a21183,98,1
3565,a65670,98,1
3567,a24811,98,1
3570,a14325,98,1
3572,a50889,98,1
3573,a59044,98,1
3576,a98678,98,1
3577,a45703,98,1
3578,a72642,98,1
3581,a22376,98,1
3582,a9029,98,1
3584,a14822,98,1
3587,a14745,98,1
3589,a32146,98,1
3590,a26711,98,1
3591,a59566,98,1
3593,a8425,98,1
3596,a67826,98,1
3597,a8606,98,1
3600,a56006,98,1
3602,a23800,98,1
3603,a20027,98,1
3604,a33721,98,1
3605,a31242,98,1
3607,a75354,98,1
3608,a43836,98,1
3610,a2954,98,1
3611,a36681,98,1
3613,a83910,98,1
3616,a27309,98,1
3619,a91206,98,1
3621,a30790,98,1
3624,a47951,98,1
3625,a72916,98,1
3626,a71620,98,1
3628,a52259,98,1
3630,a70516,98,1
3633,a53385,98,1
3634,a19817,98,1
3635,a79785,98,1
3637,a44048,98,1
3639,a23369,98,1
3648,a11136,199,1
3651,a96706,199,1
3652,a20940,199,1
3654,a4938,199,1
3657,a85525,199,1
3658,a46071,199,1
3659,a95533,199,1
3662,a57722,199,1
3665,a22941,199,1
3668,a45257,199,1
3669,a53590,199,1
3672,a66806,199,1
3674,a36590,199,1
3676,a79617,199,1
3678,a50487,199,1
3680,a59672,199,1
3681,a44523,199,1
3684,a73217,199,1
3685,a32367,199,1
3687,a23097,199,1
3688,a53362,199,1
3691,a87630,199,1
3694,a35946,199,1
3695,a54120,199,1
3696,a63057,199,1
3697,a9314,199,1
3698,a26481,199,1
3699,a3423,199,1
3701,a92314,199,1
3704,a3905,199,1
3706,a42043,199,1
3709,a41002,199,1
3711,a70530,199,1
3712,a6512,199,1
3713,a20486,199,1
3715,a82971,199,1
3717,a90132,199,1
3720,a7562,199,1
3722,a63543,199,1
3723,a72746,199,1
3726,a36281,199,1
3727,a7425,199,1
3730,a29141,199,1
3733,a90110,199,1
3735,a58895,199,1
3738,a51255,199,1
3741,a94296,199,1
3744,a78018,199,1
3747,a7344,199,1
3748,a54529,199,1
3751,a57280,199,1
3752,a38260,199,1
3755,a719,199,1
3757,a13579,199,1
3760,a16473,199,1
3761,a19171,199,1
3764,a85736,199,1
3765,a64955,199,1
3766,a56104,199,1
3767,a39308,199,1
3769,a62873,199,1
3782,a10035,158,1
3784,a64352,158,1
3786,a55259,158,1
3789,a9452,158,1
3791,a23035,158,1
3792,a81084,158,1
3794,a6229,158,1
3796,a3895,158,1
3799,a55348,158,1
3802,a64736,158,1
3805,a10155,158,1
3806,a71055,158,1
3809,a16443,158,1
3812,a51207,158,1
3813,a21942,158,1
3815,a18608,158,1
3818,a55392,158,1
3819,a81962,158,1
3821,a32927,158,1
3822,a79079,158,1
3824,a586,158,1
3825,a89637,158,1
3828,a13693,158,1
3844,a19053,96,1
3846,a82863,96,1
3849,a75987,96,1
3852,a15707,96,1
3874,a10414,106,1
3875,a69707,106,1
3877,a35896,106,1
3878,a3163,106,1
3880,a42347,106,1
3883,a57490,106,1
3884,a19483,106,1
3887,a18709,106,1
3889,a63164,106,1
3891,a35353,106,1
3893,a38333,106,1
3895,a57582,106,1
3896,a18955,106,1
3899,a88904,106,1
3900,a41703,106,1
3903,a45050,106,1
3906,a61561,106,1
3907,a86961,106,1
3909,a93947,106,1
3912,a15414,106,1
3924,a87262,177,1
3925,a30240,177,1
3926,a35085,177,1
3928,a89552,177,1
3929,a90887,177,1
3931,a33334,177,1
3932,a2306,177,1
3935,a32206,177,1
3936,a33624,177,1
3938,a42291,177,1
3941,a73679,177,1
3943,a12622,177,1
3946,a43571,177,1
3947,a71,177,1
3950,a32293,177,1
3951,a67157,177,1
3952,a1642,177,1
3954,a52015,177,1
3955,a87189,177,1
3957,a96414,177,1
3958,a86822,177,1
3959,a58975,177,1
3962,a53096,177,1
3965,a51364,177,1
3968,a33359,177,1
3970,a7888,177,1
3972,a53960,177,1
3974,a38852,177,1
3975,a75386,177,1
3978,a20583,177,1
3981,a56954,177,1
3984,a19028,177,1
3985,a92603,177,1
3988,a51078,177,1
3990,a96193,177,1
3991,a86400,177,1
3994,a41977,177,1
3996,a14113,177,1
3998,a35114,177,1
4001,a58437,177,1
4002,a45482,177,1
4004,a82871,177,1
4007,a66923,177,1
4009,a11244,177,1
4012,a73805,177,1
4015,a93748,177,1
4018,a98106,177,1
4019,a97260,177,1
4022,a12789,177,1
4023,a23592,177,1
4025,a32872,177,1
4026,a32757,177,1
4027,a33748,177,1
4030,a32863,177,1
4033,a87729,177,1
4035,a20871,177,1
4038,a32757,177,1
4041,a85104,177,1
4044,a43818,177,1
4046,a17501,177,1
4047,a3548,177,1
4049,a16696,177,1
4050,a97476,177,1
4053,a44532,177,1
4056,a8390,177,1
4057,a76401,177,1
4058,a64198,177,1
4059,a53599,177,1
4060,a93401,177,1
4062,a94697,177,1
4063,a51675,177,1
4066,a84572,177,1
4068,a26181,177,1
4070,a36028,177,1
4072,a41072,177,1
4074,a25355,177,1
4075,a73545,177,1
4076,a40180,177,1
4078,a62813,177,1
4079,a33782,177,1
4081,a72429,177,1
4084,a11114,177,1
4086,a61135,177,1
4088,a41892,177,1
4089,a44279,177,1
4091,a10308,177,1
4093,a28061,177,1
4112,a89768,193,1
4114,a34217,193,1
4116,a71981,193,1
4118,a73764,193,1
4121,a24648,193,1
4123,a63225,193,1
4125,a2290,193,1
4144,a80111,196,1
4146,a37836,196,1
4148,a65480,196,1
4151,a19047,196,1
4152,a63652,196,1
4155,a20120,196,1
4158,a36034,196,1
4159,a53450,196,1
4161,a43130,196,1
4163,a50546,196,1
4165,a75395,196,1
4167,a36968,196,1
4168,a33210,196,1
4171,a68566,196,1
4173,a62664,196,1
4175,a16783,196,1
4176,a22001,196,1
4177,a53658,196,1
4179,a35006,196,1
4180,a62870,196,1
4182,a80752,196,1
4183,a37909,196,1
4184,a69480,196,1
4187,a91938,196,1
4190,a85936,196,1
4191,a20626,196,1
4194,a25688,196,1
4196,a70144,196,1
4197,a13678,196,1
4200,a71036,196,1
4203,a13079,196,1
4205,a86700,196,1
4208,a50006,196,1
4210,a15587,196,1
4212,a4021,196,1
4214,a83560,196,1
4217,a78368,196,1
4219,a72068,196,1
4220,a36766,196,1
4221,a11030,196,1
4223,a8548,196,1
4226,a17845,196,1
4227,a86889,196,1
4230,a87787,196,1
4233,a20273,196,1
4235,a87797,196,1
4237,a15040,196,1
4238,a24725,196,1
4239,a47274,196,1
4240,a58647,196,1
4242,a61372,196,1
4245,a28078,196,1
4247,a23844,196,1
4250,a67197,196,1
4252,a10661,196,1
4253,a82271,196,1
4254,a4179,196,1
4255,a366,196,1
4258,a10575,196,1
4259,a60662,196,1
4261,a86836,196,1
4262,a44974,196,1
4265,a79185,196,1
4267,a59431,196,1
4269,a94180,196,1
4270,a18594,196,1
4273,a91224,196,1
4276,a97726,196,1
4279,a74509,196,1
4284,a43104,43,1
4287,a43182,43,1
4288,a50040,43,1
4289,a79543,43,1
4291,a62803,43,1
4294,a40683,43,1
4296,a40036,43,1
4297,a48254,43,1
4299,a52421,43,1
4301,a2839,43,1
4303,a8054,43,1
4304,a59770,43,1
4305,a48800,43,1
4306,a87023,43,1
4307,a34648,43,1
4310,a97472,43,1
4311,a8101,43,1
4312,a17946,43,1
4315,a61062,43,1
4334,a19066,53,1
4346,a8840,125,1
4347,a45315,125,1
4348,a22250,125,1
4349,a45791,125,1
4352,a39085,125,1
4355,a86127,125,1
4357,a50001,125,1
4359,a22693,125,1
4360,a43354,125,1
4363,a34167,125,1
4366,a96020,125,1
4367,a16961,125,1
4369,a34628,125,1
4371,a19072,125,1
4373,a23110,125,1
4375,a96360,125,1
4377,a67836,125,1
4380,a49957,125,1
4381,a21068,125,1
4384,a59282,125,1
4386,a94460,125,1
4387,a12759,125,1
4389,a89504,125,1
4391,a67843,125,1
4393,a13705,125,1
4396,a64921,125,1
4398,a98474,125,1
4400,a36705,125,1
4401,a71863,125,1
4402,a30172,125,1
4405,a21393,125,1
4406,a9023,125,1
4407,a17850,125,1
4410,a16719,125,1
4411,a25767,125,1
4414,a21658,125,1
4415,a61933,125,1
4418,a38179,125,1
4419,a98083,125,1
4421,a33954,125,1
4422,a34486,125,1
4425,a53319,125,1
4427,a18399,125,1
4428,a83065,125,1
4430,a27364,125,1
4431,a35327,125,1
4433,a15340,125,1
4435,a9405,125,1
4436,a78403,125,1
4437,a41388,125,1
4438,a42728,125,1
4440,a95299,125,1
4442,a96004,125,1
4445,a89057,125,1
4447,a65716,125,1
4448,a13840,125,1
4451,a12458,125,1
4454,a73468,125,1
4455,a45495,125,1
4457,a7041,125,1
4459,a7323,125,1
4461,a65959,125,1
4464,a13608,125,1
4466,a70897,125,1
4467,a92832,125,1
4470,a2981,125,1
4471,a87746,125,1
4474,a70581,125,1
4475,a62379,125,1
4477,a53376,125,1
4478,a19642,125,1
4479,a51794,125,1
4480,a6691,125,1
4482,a86799,125,1
4483,a63479,125,1
4486,a62413,125,1
4488,a78720,125,1
4491,a92699,125,1
4492,a56476,125,1
4494,a61077,125,1
4495,a55212,125,1
4496,a7085,125,1
4499,a91086,125,1
4500,a75335,125,1
4502,a76071,125,1
4503,a54088,125,1
4505,a71439,125,1
4508,a20332,125,1
4509,a68068,125,1
4510,a855,125,1
4512,a67421,125,1
4514,a73730,125,1
4516,a14630,125,1
4519,a46715,125,1
4521,a65639,125,1
4524,a14529,125,1
4526,a71050,125,1
4528,a78327,125,1
4531,a27572,125,1
4532,a48492,125,1
4533,a62179,125,1
4535,a74120,125,1
4537,a24169,125,1
4540,a55676,125,1
4541,a85292,125,1
4543,a70813,125,1
4559,a61939,187,1
4560,a1566,187,1
4563,a79284,187,1
4565,a97801,187,1
4568,a27510,187,1
4571,a94977,187,1
4574,a11695,187,1
4577,a49936,187,1
4578,a79787,187,1
4580,a39733,187,1
4582,a74946,187,1
4585,a65209,187,1
4587,a31739,187,1
4588,a93875,187,1
4591,a20125,187,1
4594,a53949,187,1
4595,a33771,187,1
4597,a11696,187,1
4599,a72978,187,1
4601,a13922,187,1
4603,a29750,187,1
4606,a16300,187,1
4608,a89468,187,1
4611,a31721,187,1
4612,a34005,187,1
4613,a38576,187,1
4614,a73440,187,1
4616,a1058,187,1
4619,a29626,187,1
4620,a51027,187,1
4621,a2005,187,1
4623,a34112,187,1
4624,a8046,187,1
4627,a48866,187,1
4630,a54130,187,1
4632,a20481,187,1
4633,a6259,187,1
4635,a53092,187,1
4636,a8341,187,1
4638,a12480,187,1
4641,a35183,187,1
4643,a82490,187,1
4645,a88601,187,1
4648,a36087,187,1
4651,a56657,187,1
4652,a35942,187,1
4655,a63139,187,1
4658,a67916,187,1
4661,a13774,187,1
4663,a47215,187,1
4664,a12749,187,1
4666,a61155,187,1
4668,a76181,187,1
4669,a34639,187,1
4670,a92154,187,1
4673,a41365,187,1
4675,a22377,187,1
4677,a88064,187,1
4678,a44111,187,1
4681,a8629,187,1
4684,a3708,187,1
4685,a49984,187,1
4687,a85110,187,1
4688,a89589,187,1
4690,a25645,187,1
4692,a45105,187,1
4694,a14353,187,1
4697,a57926,187,1
4700,a37211,187,1
4709,a46629,120,1
4712,a36937,120,1
4713,a39302,120,1
4715,a67271,120,1
4717,a40823,120,1
4719,a35656,120,1
4721,a43193,120,1
4723,a44896,120,1
4726,a27929,120,1
4729,a57882,120,1
4731,a81485,120,1
4733,a71406,120,1
4734,a42833,120,1
4736,a71406,120,1
4737,a58941,120,1
4738,a93706,120,1
4740,a80017,120,1
4742,a27882,120,1
4745,a25475,120,1
4748,a57356,120,1
4749,a81564,120,1
4751,a39216,120,1
4754,a95302,120,1
4756,a86542,120,1
4758,a49301,120,1
4761,a71490,120,1
4764,a44869,120,1
4766,a58453,120,1
4769,a57484,120,1
4771,a90347,120,1
4772,a31221,120,1
4775,a73992,120,1
4776,a36305,120,1
4779,a44993,120,1
4780,a24065,120,1
4782,a59873,120,1
4784,a70767,120,1
4809,a39090,125,1
4810,a31192,125,1
4811,a16758,125,1
4813,a10241,125,1
4816,a67800,125,1
4818,a16370,125,1
4821,a94528,125,1
4823,a41922,125,1
4826,a46374,125,1
4827,a62354,125,1
4830,a17520,125,1
4833,a75324,125,1
4834,a43781,125,1
4836,a49925,125,1
4838,a30782,125,1
4841,a77926,125,1
4842,a32848,125,1
4845,a94039,125,1
4846,a81329,125,1
4847,a43433,125,1
4850,a80459,125,1
4851,a18830,125,1
4853,a99941,125,1
4856,a88905,125,1
4858,a79450,125,1
4860,a52042,125,1
4863,a47927,125,1
4865,a41450,125,1
4868,a64267,125,1
4869,a94913,125,1
4871,a37141,125,1
4872,a968,125,1
4874,a50544,125,1
4877,a80263,125,1
4880,a41021,125,1
4883,a27415,125,1
4884,a35942,125,1
4887,a89884,125,1
4890,a5809,125,1
4893,a88690,125,1
4895,a80951,125,1
4896,a62833,125,1
4899,a95340,125,1
4902,a85947,125,1
4903,a55342,125,1
4905,a453,125,1
4906,a54607,125,1
4907,a8983,125,1
4908,a2555,125,1
4909,a43707,125,1
4910,a17473,125,1
4913,a60613,125,1
4914,a67513,125,1
4915,a46525,125,1
4918,a88765,125,1
4921,a47013,125,1
4924,a12472,125,1
4926,a76107,125,1
4927,a48028,125,1
4929,a99279,125,1
4931,a41013,125,1
4934,a59453,125,1
4935,a70202,125,1
4945,a60003,167,1
4948,a71787,167,1
4949,a58258,167,1
4950,a75179,167,1
4952,a77392,167,1
4953,a65908,167,1
4954,a53124,167,1
4956,a35269,167,1
4957,a21991,167,1
4958,a2249,167,1
4960,a35879,167,1
4961,a8269,167,1
4964,a40377,167,1
4967,a76156,167,1
4969,a24601,167,1
4970,a60224,167,1
4971,a18619,167,1
4974,a51496,167,1
4975,a13286,167,1
4977,a36877,167,1
4980,a39451,167,1
4982,a41377,167,1
4983,a7576,167,1
4986,a13737,167,1
4987,a13240,167,1
4990,a69247,167,1
5008,a88772,78,1
5011,a45862,78,1
5012,a60815,78,1
5014,a71796,78,1
5016,a68600,78,1
5018,a43064,78,1
5019,a36116,78,1
5020,a62798,78,1
5021,a92615,78,1
5022,a54667,78,1
5024,a63535,78,1
5027,a71108,78,1
5030,a94792,78,1
5033,a9451,78,1
5034,a24589,78,1
5036,a66631,78,1
5039,a55483,78,1
5040,a74236,78,1
5042,a87987,78,1
5043,a26565,78,1
5044,a33597,78,1
5045,a38205,78,1
5046,a83518,78,1
5049,a64912,78,1
5050,a9561,78,1
5053,a46800,78,1
5054,a21729,78,1
5055,a92311,78,1
5057,a38200,78,1
5059,a84258,78,1
5062,a37318,78,1
5065,a5586,78,1
5079,a34597,198,1
5080,a63253,198,1
5082,a3718,198,1
5084,a68279,198,1
5087,a83546,198,1
5090,a80003,198,1
5092,a55968,198,1
5094,a49624,198,1
5095,a15043,198,1
5097,a63003,198,1
5100,a44098,198,1
5103,a3448,198,1
5106,a5942,198,1
5109,a85383,198,1
5110,a43800,198,1
5111,a60825,198,1
5113,a62056,198,1
5127,a20158,151,1
5129,a74369,151,1
5130,a34181,151,1
5132,a3005,151,1
5133,a13044,151,1
5136,a75651,151,1
5138,a27395,151,1
5139,a58714,151,1
5140,a98331,151,1
5141,a91989,151,1
5144,a34178,151,1
5145,a60434,151,1
5148,a74310,151,1
5149,a35864,151,1
5150,a69447,151,1
5152,a30404,151,1
5155,a73239,151,1
5157,a82778,151,1
5160,a76201,151,1
5162,a3164,151,1
5164,a35012,151,1
5167,a38873,151,1
5169,a85206,151,1
5171,a93259,151,1
5173,a25552,151,1
5175,a65922,151,1
5178,a57013,151,1
5181,a20548,151,1
5183,a64165,151,1
5186,a91155,151,1
5211,a87062,75,1
5214,a5535,75,1
5217,a41495,75,1
5220,a12495,75,1
5223,a99150,75,1
5225,a87159,75,1
5226,a59966,75,1
5227,a64465,75,1
5229,a86063,75,1
5230,a5830,75,1
5233,a87119,75,1
5234,a98194,75,1
5235,a89994,75,1
5236,a1799,75,1
5239,a56232,75,1
5240,a89986,75,1
5243,a91185,75,1
5244,a27017,75,1
5247,a92106,75,1
5248,a49931,75,1
5251,a29106,75,1
5253,a98020,75,1
5256,a39847,75,1
5259,a35624,75,1
5262,a81605,75,1
5263,a33324,75,1
5265,a98336,75,1
5266,a73537,75,1
5269,a64649,75,1
5272,a28852,75,1
5275,a57495,75,1
5276,a29674,75,1
5279,a35898,75,1
5281,a15212,75,1
5283,a14787,75,1
5285,a33947,75,1
5288,a34355,75,1
5290,a1412,75,1
5293,a61131,75,1
5295,a78112,75,1
5298,a830,75,1
5300,a4584,75,1
5302,a29323,75,1
5305,a58479,75,1
5306,a15267,75,1
5308,a14930,75,1
5311,a51354,75,1
5312,a8223,75,1
5313,a27866,75,1
5316,a54936,75,1
5319,a29116,75,1
5321,a48345,75,1
5324,a72490,75,1
5325,a71133,75,1
5327,a37300,75,1
5329,a71728,75,1
5330,a96394,75,1
5332,a46431,75,1
5334,a3864,75,1
5335,a95208,75,1
5337,a46675,75,1
5339,a98776,75,1
5340,a84820,75,1
5342,a76838,75,1
5343,a10131,75,1
5344,a32201,75,1
5345,a60976,75,1
5346,a78026,75,1
5347,a8218,75,1
5349,a5052,75,1
5350,a92730,75,1
5353,a26999,75,1
5354,a61512,75,1
5357,a1006,75,1
5359,a76909,75,1
5360,a11211,75,1
5362,a64400,75,1
5364,a51759,75,1
5365,a61466,75,1
5366,a90261,75,1
5367,a22755,75,1
5369,a22265,75,1
5370,a7172,75,1
5371,a44483,75,1
5372,a55888,75,1
5373,a59715,75,1
5375,a70268,75,1
5378,a65942,75,1
5381,a5324,75,1
5382,a21254,75,1
5390,a59466,131,1
5391,a52816,131,1
5394,a24580,131,1
5397,a40027,131,1
5398,a40408,131,1
5401,a60818,131,1
5403,a81369,131,1
5406,a52196,131,1
5407,a68334,131,1
5409,a63821,131,1
5411,a71648,131,1
5412,a71408,131,1
5413,a40027,131,1
5416,a92161,131,1
5418,a66247,131,1
5420,a62282,131,1
5421,a64307,131,1
5433,a54126,99,1
5434,a20075,99,1
5435,a25890,99,1
5438,a15460,99,1
5439,a15913,99,1
5440,a89057,99,1
5442,a66711,99,1
5445,a41904,99,1
5446,a84135,99,1
5447,a96337,99,1
5448,a34875,99,1
5450,a11036,99,1
5453,a65659,99,1
5454,a22412,99,1
5456,a38064,99,1
5459,a34704,99,1
5462,a45235,99,1
5464,a88191,99,1
5465,a18225,99,1
5466,a4023,99,1
5469,a40931,99,1
5471,a7058,99,1
5474,a69068,99,1
5476,a92030,99,1
5477,a82763,99,1
5480,a24825,99,1
5481,a42646,99,1
5482,a49093,99,1
5483,a52319,99,1
5485,a30225,99,1
5486,a37246,99,1
5489,a34858,99,1
5492,a71838,99,1
5493,a321,99,1
5495,a57956,99,1
5498,a60343,99,1
5501,a43522,99,1
5503,a2563,99,1
5505,a77464,99,1
5508,a29310,99,1
5509,a16082,99,1
5510,a68884,99,1
5513,a11370,99,1
5516,a90014,99,1
5518,a30634,99,1
5520,a14519,99,1
5521,a96608,99,1
5522,a70423,99,1
5524,a40956,99,1
5527,a41382,99,1
5528,a39078,99,1
5541,a85816,129,1
5544,a7478,129,1
5547,a25395,129,1
5548,a56766,129,1
5551,a73783,129,1
5554,a44089,129,1
5555,a46299,129,1
5557,a33353,129,1
5559,a56294,129,1
5560,a97369,129,1
5563,a29100,129,1
5566,a95342,129,1
5567,a9082,129,1
5569,a18918,129,1
5572,a88047,129,1
5573,a1273,129,1
5574,a35316,129,1
5575,a98108,129,1
5576,a88163,129,1
5579,a93582,129,1
5580,a5885,129,1
5583,a23122,129,1
5586,a66802,129,1
5588,a47498,129,1
5591,a53195,129,1
5594,a15124,129,1
5596,a51566,129,1
5598,a22676,129,1
5599,a57997,129,1
5601,a27764,129,1
5603,a90329,129,1
5605,a68392,129,1
5606,a5283,129,1
5609,a10057,129,1
5610,a77668,129,1
5611,a1798,129,1
5613,a64234,129,1
5614,a3173,129,1
5619,a3769,125,1
5622,a86689,125,1
5623,a17008,125,1
5626,a13801,125,1
5627,a96260,125,1
5630,a44207,125,1
5632,a45354,125,1
5633,a48690,125,1
5636,a98301,125,1
5638,a59143,125,1
5639,a26215,125,1
5642,a49457,125,1
5643,a77153,125,1
5646,a23620,125,1
5647,a2842,125,1
5648,a43474,125,1
5661,a35899,106,1
5662,a64792,106,1
5663,a5044,106,1
5665,a897,106,1
5666,a56598,106,1
5669,a35424,106,1
5671,a73690,106,1
5673,a61575,106,1
5675,a33496,106,1
5677,a7092,106,1
5680,a73891,106,1
5681,a91613,106,1
5684,a11164,106,1
5699,a36305,50,1
5701,a5322,50,1
5703,a54442,50,1
5704,a61072,50,1
5706,a68784,50,1
5707,a38899,50,1
5708,a77840,50,1
5709,a3678,50,1
5712,a53960,50,1
5732,a46297,70,1
5735,a93115,70,1
5736,a27111,70,1
5739,a91100,70,1
5742,a98407,70,1
5745,a28259,70,1
5747,a73287,70,1
5748,a23472,70,1
5749,a87786,70,1
5752,a91917,70,1
5754,a95841,70,1
5756,a2231,70,1
5757,a66493,70,1
5760,a84423,70,1
5762,a52216,70,1
5763,a2951,70,1
5765,a40267,70,1
5768,a40066,70,1
5771,a69422,70,1
5774,a25480,70,1
5776,a84342,70,1
5777,a25735,70,1
5779,a74957,70,1
5780,a98783,70,1
5783,a86250,70,1
5785,a6936,70,1
5788,a15588,70,1
5789,a87414,70,1
5790,a53962,70,1
5793,a97677,70,1
5794,a56174,70,1
5795,a904,70,1
5797,a96474,70,1
5798,a59359,70,1
5801,a75278,70,1
5804,a60928,70,1
5806,a8995,70,1
5807,a86668,70,1
5810,a35369,70,1
5813,a62228,70,1
5815,a31360,70,1
5817,a85053,70,1
5818,a65303,70,1
5819,a17086,70,1
5821,a99811,70,1
