t_ms,asset_id,sector,hit
2895,a181,-1,1
2897,a185,-1,1
2900,a171,-1,1
2901,a157,-1,1
2902,a19,-1,1
2905,a25,-1,1
2908,a216,-1,1
2910,a103,-1,1
2911,a202,-1,1
2913,a185,-1,1
2915,a181,-1,1
2916,a103,-1,1
2918,a83,-1,1
2919,a185,-1,1
2921,a222,-1,1
2924,a222,-1,1
2927,a36,-1,1
2929,a157,-1,1
2931,a181,-1,1
2933,a252,-1,1
2935,a215,-1,1
2937,a152,-1,1
2940,a185,-1,1
2943,a185,-1,1
2945,a119,-1,1
2947,a152,-1,1
2948,a103,-1,1
2949,a25,-1,1
2950,a157,-1,1
2953,a181,-1,1
2954,a169,-1,1
2955,a230,-1,1
2957,a5,-1,1
2958,a181,-1,1
2960,a169,-1,1
2963,a152,-1,1
2965,a181,-1,1
2966,a222,-1,1
2967,a152,-1,1
2968,a277,-1,1
2971,a245,-1,1
2974,a298,-1,1
2976,a123,-1,1
2979,a206,-1,1
2980,a8,-1,1
2981,a181,-1,1
2983,a202,-1,1
2985,a272,-1,1
2987,a25,-1,1
2989,a185,-1,1
2990,a272,-1,1
2993,a252,-1,1
2996,a202,-1,1
2999,a211,-1,1
3000,a252,-1,1
3003,a258,-1,1
3005,a252,-1,1
3008,a180,-1,1
3009,a108,-1,1
3011,a181,-1,1
3012,a272,-1,1
3014,a66,-1,1
3015,a262,-1,1
3017,a216,-1,1
3020,a202,-1,1
3022,a36,-1,1
3024,a271,-1,1
3025,a83,-1,1
3028,a247,-1,1
3030,a185,-1,1
3031,a25,-1,1
3034,a181,-1,1
3036,a123,-1,1
3037,a222,-1,1
3040,a152,-1,1
3043,a181,-1,1
3044,a284,-1,1
3046,a262,-1,1
3048,a226,-1,1
3051,a185,-1,1
3052,a25,-1,1
3054,a83,-1,1
3055,a181,-1,1
3056,a21,-1,1
3059,a262,-1,1
3060,a298,-1,1
3063,a227,-1,1
3065,a123,-1,1
3067,a157,-1,1
3068,a275,-1,1
3071,a123,-1,1
3072,a169,-1,1
3075,a222,-1,1
3078,a33,-1,1
3081,a181,-1,1
3083,a185,-1,1
3085,a103,-1,1
3087,a8,-1,1
3090,a252,-1,1
3093,a181,-1,1
3094,a66,-1,1
3096,a103,-1,1
3097,a103,-1,1
3098,a202,-1,1
3101,a95,-1,1
3102,a216,-1,1
3103,a36,-1,1
3106,a272,-1,1
3107,a36,-1,1
3109,a277,-1,1
3111,a25,-1,1
3113,a299,-1,1
3116,a178,-1,1
3118,a272,-1,1
3119,a272,-1,1
3122,a103,-1,1
3125,a222,-1,1
3126,a103,-1,1
3129,a222,-1,1
3131,a25,-1,1
3133,a202,-1,1
3134,a36,-1,1
3136,a216,-1,1
3137,a202,-1,1
3140,a272,-1,1
3141,a25,-1,1
3142,a185,-1,1
3145,a157,-1,1
3147,a36,-1,1
3148,a279,-1,1
3150,a25,-1,1
3151,a277,-1,1
3154,a152,-1,1
3156,a181,-1,1
3157,a222,-1,1
3160,a169,-1,1
3162,a123,-1,1
3163,a36,-1,1
3164,a277,-1,1
3165,a262,-1,1
3167,a169,-1,1
3169,a66,-1,1
3172,a185,-1,1
3174,a169,-1,1
3176,a169,-1,1
3177,a152,-1,1
3179,a83,-1,1
3181,a261,-1,1
3182,a157,-1,1
3185,a76,-1,1
3188,a154,-1,1
3190,a83,-1,1
3192,a157,-1,1
3200,a128,-1,1
3201,a167,-1,1
3204,a34,-1,1
3206,a241,-1,1
3209,a8,-1,1
3210,a99,-1,1
3211,a76,-1,1
3228,a136,-1,1
3230,a284,-1,1
3233,a198,-1,1
3235,a284,-1,1
3238,a285,-1,1
3239,a198,-1,1
3240,a149,-1,1
3242,a265,-1,1
3243,a235,-1,1
3246,a152,-1,1
3247,a235,-1,1
3250,a275,-1,1
3253,a16,-1,1
3255,a63,-1,1
3258,a141,-1,1
3259,a161,-1,1
3262,a16,-1,1
3265,a147,-1,1
3268,a16,-1,1
3269,a294,-1,1
3270,a58,-1,1
3271,a199,-1,1
3274,a48,-1,1
3275,a198,-1,1
3276,a81,-1,1
3278,a63,-1,1
3280,a155,-1,1
3281,a63,-1,1
3284,a147,-1,1
3286,a275,-1,1
3288,a147,-1,1
3289,a149,-1,1
3291,a143,-1,1
3294,a246,-1,1
3295,a71,-1,1
3298,a24,-1,1
3300,a226,-1,1
3303,a294,-1,1
3306,a141,-1,1
3307,a58,-1,1
3308,a284,-1,1
3310,a218,-1,1
3312,a269,-1,1
3315,a284,-1,1
3316,a210,-1,1
3318,a148,-1,1
3319,a148,-1,1
3321,a96,-1,1
3323,a17,-1,1
3326,a149,-1,1
3329,a58,-1,1
3331,a16,-1,1
3332,a257,-1,1
3334,a96,-1,1
3336,a63,-1,1
3339,a205,-1,1
3341,a96,-1,1
3342,a2,-1,1
3345,a205,-1,1
3346,a16,-1,1
3349,a265,-1,1
3350,a17,-1,1
3351,a235,-1,1
3352,a275,-1,1
3354,a257,-1,1
3356,a63,-1,1
3359,a275,-1,1
3360,a136,-1,1
3361,a16,-1,1
3364,a141,-1,1
3366,a205,-1,1
3367,a84,-1,1
3368,a294,-1,1
3371,a282,-1,1
3373,a16,-1,1
3374,a136,-1,1
3375,a141,-1,1
3376,a16,-1,1
3377,a284,-1,1
3378,a161,-1,1
3381,a205,-1,1
3382,a235,-1,1
3383,a136,-1,1
3386,a148,-1,1
3389,a235,-1,1
3390,a147,-1,1
3392,a284,-1,1
3393,a226,-1,1
3394,a136,-1,1
3395,a96,-1,1
3398,a58,-1,1
3401,a294,-1,1
3403,a141,-1,1
3404,a284,-1,1
3407,a16,-1,1
3408,a96,-1,1
3411,a16,-1,1
3414,a265,-1,1
3417,a148,-1,1
3419,a69,-1,1
3420,a161,-1,1
3423,a136,-1,1
3425,a30,-1,1
3427,a48,-1,1
3430,a96,-1,1
3431,a284,-1,1
3434,a3,-1,1
3436,a96,-1,1
3439,a141,-1,1
3440,a161,-1,1
3441,a58,-1,1
3444,a48,-1,1
3445,a148,-1,1
3447,a253,-1,1
3448,a17,-1,1
3450,a226,-1,1
3453,a188,-1,1
3454,a226,-1,1
3457,a16,-1,1
3460,a142,-1,1
3467,a119,-1,1
3468,a120,-1,1
3469,a108,-1,1
3472,a95,-1,1
3473,a272,-1,1
3476,a210,-1,1
3478,a21,-1,1
3480,a15,-1,1
3483,a85,-1,1
3486,a249,-1,1
3487,a241,-1,1
3498,a248,-1,1
3500,a184,-1,1
3501,a72,-1,1
3502,a215,-1,1
3503,a140,-1,1
3505,a295,-1,1
3508,a104,-1,1
3509,a63,-1,1
3512,a42,-1,1
3513,a72,-1,1
3515,a112,-1,1
3538,a282,-1,1
3541,a102,-1,1
3544,a105,-1,1
3546,a164,-1,1
3547,a146,-1,1
3549,a33,-1,1
3550,a142,-1,1
3552,a29,-1,1
3554,a79,-1,1
3555,a164,-1,1
3558,a196,-1,1
3560,a33,-1,1
3561,a102,-1,1
3562,a282,-1,1
3564,a126,-1,1
3565,a196,-1,1
3567,a21,-1,1
3570,a142,-1,1
3573,a164,-1,1
3574,a96,-1,1
3575,a147,-1,1
3576,a29,-1,1
3577,a122,-1,1
3578,a134,-1,1
3580,a21,-1,1
3583,a282,-1,1
3586,a29,-1,1
3587,a65,-1,1
3588,a129,-1,1
3591,a177,-1,1
3594,a161,-1,1
3595,a164,-1,1
3596,a142,-1,1
3599,a161,-1,1
3601,a172,-1,1
3602,a241,-1,1
3603,a161,-1,1
3606,a161,-1,1
3609,a122,-1,1
3611,a29,-1,1
3613,a164,-1,1
3616,a177,-1,1
3618,a126,-1,1
3619,a52,-1,1
3621,a196,-1,1
3623,a232,-1,1
3624,a6,-1,1
3625,a21,-1,1
3626,a177,-1,1
3627,a134,-1,1
3629,a164,-1,1
3631,a21,-1,1
3632,a257,-1,1
3634,a222,-1,1
3635,a102,-1,1
3636,a164,-1,1
3639,a143,-1,1
3641,a251,-1,1
3643,a222,-1,1
3646,a161,-1,1
3647,a33,-1,1
3672,a44,-1,1
3673,a78,-1,1
3675,a171,-1,1
3676,a44,-1,1
3678,a53,-1,1
3680,a53,-1,1
3683,a11,-1,1
3686,a171,-1,1
3689,a199,-1,1
3692,a8,-1,1
3693,a53,-1,1
3694,a55,-1,1
3695,a251,-1,1
3697,a125,-1,1
3698,a232,-1,1
3699,a287,-1,1
3702,a4,-1,1
3704,a222,-1,1
3726,a171,-1,1
3729,a188,-1,1
3731,a287,-1,1
3732,a28,-1,1
3733,a244,-1,1
3734,a199,-1,1
3736,a54,-1,1
3737,a67,-1,1
3740,a125,-1,1
3743,a125,-1,1
3746,a232,-1,1
3747,a44,-1,1
3749,a287,-1,1
3751,a251,-1,1
3754,a222,-1,1
3755,a232,-1,1
3756,a200,-1,1
3759,a139,-1,1
3760,a4,-1,1
3763,a251,-1,1
3766,a83,-1,1
3768,a222,-1,1
3770,a95,-1,1
3771,a135,-1,1
3774,a199,-1,1
3775,a83,-1,1
3776,a209,-1,1
3777,a199,-1,1
3779,a88,-1,1
3782,a287,-1,1
3785,a125,-1,1
3788,a171,-1,1
3790,a171,-1,1
3793,a78,-1,1
3795,a251,-1,1
3797,a67,-1,1
3798,a67,-1,1
3800,a74,-1,1
3802,a67,-1,1
3803,a106,-1,1
3804,a88,-1,1
3807,a48,-1,1
3809,a44,-1,1
3810,a251,-1,1
3812,a44,-1,1
3815,a83,-1,1
3818,a276,-1,1
3820,a182,-1,1
3821,a200,-1,1
3824,a125,-1,1
3826,a188,-1,1
3829,a251,-1,1
3832,a188,-1,1
3834,a171,-1,1
3836,a88,-1,1
3837,a199,-1,1
3840,a172,-1,1
3841,a270,-1,1
3843,a200,-1,1
3846,a287,-1,1
3849,a53,-1,1
3850,a298,-1,1
3852,a44,-1,1
3854,a251,-1,1
3856,a44,-1,1
3857,a175,-1,1
3860,a150,-1,1
3862,a8,-1,1
3864,a214,-1,1
3866,a4,-1,1
3868,a195,-1,1
3869,a215,-1,1
3872,a199,-1,1
3875,a78,-1,1
3878,a209,-1,1
3881,a125,-1,1
3884,a78,-1,1
3886,a205,-1,1
3888,a188,-1,1
3890,a78,-1,1
3891,a78,-1,1
3893,a188,-1,1
3895,a182,-1,1
3896,a199,-1,1
3897,a171,-1,1
3900,a88,-1,1
3902,a44,-1,1
3904,a4,-1,1
3906,a78,-1,1
3908,a200,-1,1
3910,a188,-1,1
3912,a222,-1,1
3914,a116,-1,1
3915,a222,-1,1
3918,a88,-1,1
3921,a229,-1,1
3922,a171,-1,1
3923,a182,-1,1
3926,a44,-1,1
3927,a171,-1,1
3929,a200,-1,1
3932,a182,-1,1
3934,a222,-1,1
3935,a102,-1,1
3937,a171,-1,1
3938,a78,-1,1
3941,a90,-1,1
3942,a287,-1,1
3944,a209,-1,1
3947,a182,-1,1
3950,a222,-1,1
3952,a8,-1,1
3953,a53,-1,1
3955,a200,-1,1
3958,a89,-1,1
3960,a67,-1,1
3961,a8,-1,1
3963,a209,-1,1
3965,a98,-1,1
3968,a88,-1,1
3970,a196,-1,1
3972,a53,-1,1
3974,a98,-1,1
3975,a199,-1,1
3978,a232,-1,1
3980,a232,-1,1
3983,a251,-1,1
3986,a232,-1,1
3988,a67,-1,1
3989,a251,-1,1
3991,a83,-1,1
3992,a125,-1,1
3994,a251,-1,1
3996,a171,-1,1
3997,a78,-1,1
4000,a200,-1,1
4003,a287,-1,1
4006,a88,-1,1
4007,a125,-1,1
4009,a110,-1,1
4010,a271,-1,1
4011,a83,-1,1
4014,a4,-1,1
4017,a98,-1,1
4019,a287,-1,1
4020,a199,-1,1
4023,a225,-1,1
4026,a83,-1,1
4028,a179,-1,1
4030,a232,-1,1
4033,a222,-1,1
4035,a222,-1,1
4037,a222,-1,1
4039,a88,-1,1
4042,a188,-1,1
4043,a125,-1,1
4045,a171,-1,1
4048,a53,-1,1
4049,a275,-1,1
4050,a199,-1,1
4053,a9,-1,1
4056,a287,-1,1
4059,a188,-1,1
4062,a209,-1,1
4065,a37,-1,1
4068,a8,-1,1
4071,a251,-1,1
4072,a134,-1,1
4075,a209,-1,1
4077,a226,-1,1
4080,a287,-1,1
4082,a8,-1,1
4084,a209,-1,1
4085,a88,-1,1
4087,a83,-1,1
4090,a8,-1,1
4092,a88,-1,1
4093,a53,-1,1
4096,a232,-1,1
4099,a253,-1,1
4101,a125,-1,1
4103,a88,-1,1
4104,a109,-1,1
4107,a44,-1,1
4110,a125,-1,1
4111,a8,-1,1
4114,a52,-1,1
4116,a108,-1,1
4118,a188,-1,1
4119,a67,-1,1
4121,a287,-1,1
4123,a125,-1,1
4125,a4,-1,1
4128,a8,-1,1
4130,a171,-1,1
4133,a209,-1,1
4134,a88,-1,1
4137,a193,-1,1
4139,a266,-1,1
4140,a287,-1,1
4143,a78,-1,1
4146,a8,-1,1
4148,a200,-1,1
4151,a88,-1,1
4154,a27,-1,1
4156,a78,-1,1
4159,a98,-1,1
4161,a125,-1,1
4162,a212,-1,1
4163,a83,-1,1
4166,a188,-1,1
4167,a251,-1,1
4168,a125,-1,1
4170,a88,-1,1
4172,a88,-1,1
4175,a171,-1,1
4178,a251,-1,1
4179,a8,-1,1
4182,a44,-1,1
4183,a44,-1,1
4185,a78,-1,1
4187,a83,-1,1
4188,a171,-1,1
4191,a125,-1,1
4193,a182,-1,1
4194,a88,-1,1
4195,a98,-1,1
4220,a187,-1,1
4222,a174,-1,1
4223,a48,-1,1
4226,a174,-1,1
4248,a252,-1,1
4251,a248,-1,1
4254,a157,-1,1
4256,a152,-1,1
4258,a248,-1,1
4260,a181,-1,1
4262,a277,-1,1
4265,a152,-1,1
4266,a66,-1,1
4267,a298,-1,1
4270,a202,-1,1
4273,a169,-1,1
4276,a33,-1,1
4277,a252,-1,1
4280,a215,-1,1
4282,a157,-1,1
4283,a59,-1,1
4286,a36,-1,1
4287,a152,-1,1
4289,a277,-1,1
4290,a244,-1,1
4293,a298,-1,1
4294,a83,-1,1
4295,a66,-1,1
4296,a103,-1,1
4297,a8,-1,1
4299,a169,-1,1
4301,a181,-1,1
4304,a103,-1,1
4306,a36,-1,1
4308,a169,-1,1
4310,a252,-1,1
4311,a216,-1,1
4314,a8,-1,1
4315,a252,-1,1
4316,a277,-1,1
4319,a92,-1,1
4320,a83,-1,1
4322,a8,-1,1
4325,a83,-1,1
4327,a277,-1,1
4329,a152,-1,1
4330,a202,-1,1
4333,a216,-1,1
4335,a240,-1,1
4337,a25,-1,1
4340,a126,-1,1
4341,a222,-1,1
4344,a66,-1,1
4345,a181,-1,1
4348,a222,-1,1
4351,a25,-1,1
4352,a103,-1,1
4354,a252,-1,1
4355,a157,-1,1
4357,a169,-1,1
4358,a123,-1,1
4359,a298,-1,1
4362,a20,-1,1
4365,a66,-1,1
4368,a185,-1,1
4370,a83,-1,1
4371,a169,-1,1
4374,a185,-1,1
4377,a152,-1,1
4380,a216,-1,1
4381,a25,-1,1
4383,a25,-1,1
4386,a36,-1,1
4389,a272,-1,1
4392,a298,-1,1
4394,a36,-1,1
4396,a252,-1,1
4397,a262,-1,1
4398,a123,-1,1
4401,a8,-1,1
4402,a152,-1,1
4403,a181,-1,1
4404,a66,-1,1
4407,a298,-1,1
4408,a195,-1,1
4410,a272,-1,1
4412,a181,-1,1
4413,a254,-1,1
4415,a252,-1,1
4418,a123,-1,1
4420,a181,-1,1
4421,a181,-1,1
4422,a216,-1,1
4425,a295,-1,1
4428,a8,-1,1
4430,a298,-1,1
4431,a25,-1,1
4434,a169,-1,1
4437,a157,-1,1
4438,a83,-1,1
4441,a66,-1,1
4442,a36,-1,1
4444,a185,-1,1
4445,a252,-1,1
4446,a185,-1,1
4449,a277,-1,1
4451,a36,-1,1
4452,a124,-1,1
4453,a36,-1,1
4455,a272,-1,1
4457,a202,-1,1
4459,a30,-1,1
4462,a222,-1,1
4463,a8,-1,1
4464,a262,-1,1
4465,a83,-1,1
4466,a181,-1,1
4469,a42,-1,1
4470,a25,-1,1
4473,a36,-1,1
4475,a202,-1,1
4478,a252,-1,1
4480,a181,-1,1
4500,a209,-1,1
4501,a4,-1,1
4502,a232,-1,1
4505,a222,-1,1
4508,a4,-1,1
4511,a53,-1,1
4512,a83,-1,1
4514,a88,-1,1
4515,a277,-1,1
4516,a4,-1,1
4518,a232,-1,1
4521,a209,-1,1
4524,a182,-1,1
4526,a125,-1,1
4527,a171,-1,1
4528,a288,-1,1
4529,a125,-1,1
4531,a67,-1,1
4534,a4,-1,1
4536,a287,-1,1
4539,a130,-1,1
4541,a251,-1,1
4542,a129,-1,1
4544,a142,-1,1
4546,a225,-1,1
4549,a117,-1,1
4552,a88,-1,1
4553,a125,-1,1
4555,a287,-1,1
4558,a287,-1,1
4559,a4,-1,1
4561,a83,-1,1
4563,a200,-1,1
4565,a4,-1,1
4566,a199,-1,1
4567,a4,-1,1
4570,a188,-1,1
4572,a270,-1,1
4574,a222,-1,1
4575,a222,-1,1
4577,a171,-1,1
4579,a188,-1,1
4582,a209,-1,1
4584,a182,-1,1
4599,a162,-1,1
4602,a240,-1,1
4603,a18,-1,1
4604,a141,-1,1
4605,a119,-1,1
4607,a119,-1,1
4609,a157,-1,1
4610,a194,-1,1
4611,a260,-1,1
4614,a240,-1,1
4616,a18,-1,1
4617,a240,-1,1
4619,a232,-1,1
4620,a68,-1,1
4621,a37,-1,1
4624,a37,-1,1
4626,a240,-1,1
4629,a208,-1,1
4631,a64,-1,1
4632,a208,-1,1
4635,a240,-1,1
4637,a11,-1,1
4638,a64,-1,1
4639,a157,-1,1
4641,a10,-1,1
4644,a141,-1,1
4646,a162,-1,1
4649,a34,-1,1
4652,a11,-1,1
4653,a71,-1,1
4654,a13,-1,1
4655,a92,-1,1
4656,a160,-1,1
4659,a188,-1,1
4661,a64,-1,1
4663,a11,-1,1
4664,a16,-1,1
4666,a11,-1,1
4668,a119,-1,1
4669,a157,-1,1
4670,a22,-1,1
4672,a125,-1,1
4674,a71,-1,1
4675,a265,-1,1
4677,a162,-1,1
4679,a64,-1,1
4680,a59,-1,1
4682,a38,-1,1
4685,a260,-1,1
4688,a68,-1,1
4689,a68,-1,1
4691,a37,-1,1
4693,a15,-1,1
4696,a271,-1,1
4699,a141,-1,1
4701,a160,-1,1
4702,a68,-1,1
4704,a165,-1,1
4707,a119,-1,1
4708,a260,-1,1
4709,a71,-1,1
4712,a96,-1,1
4715,a141,-1,1
4717,a141,-1,1
4719,a162,-1,1
4720,a18,-1,1
4722,a160,-1,1
4723,a15,-1,1
4724,a232,-1,1
4727,a165,-1,1
4729,a18,-1,1
4732,a63,-1,1
4735,a232,-1,1
4736,a92,-1,1
4737,a203,-1,1
4738,a72,-1,1
4739,a241,-1,1
4740,a18,-1,1
4743,a165,-1,1
4746,a160,-1,1
4749,a162,-1,1
4750,a243,-1,1
4753,a68,-1,1
4756,a71,-1,1
4758,a18,-1,1
4759,a160,-1,1
4761,a208,-1,1
4764,a162,-1,1
4766,a188,-1,1
4769,a157,-1,1
4770,a188,-1,1
4771,a96,-1,1
4774,a71,-1,1
4775,a92,-1,1
4778,a92,-1,1
4781,a260,-1,1
4782,a208,-1,1
4783,a260,-1,1
4786,a71,-1,1
4789,a260,-1,1
4791,a160,-1,1
4794,a37,-1,1
4797,a232,-1,1
4800,a162,-1,1
4801,a7,-1,1
4804,a155,-1,1
4807,a180,-1,1
4808,a208,-1,1
4811,a141,-1,1
4812,a8,-1,1
4814,a232,-1,1
4817,a11,-1,1
4819,a157,-1,1
4820,a92,-1,1
4821,a57,-1,1
4824,a157,-1,1
4825,a18,-1,1
4827,a240,-1,1
4830,a68,-1,1
4832,a240,-1,1
4833,a232,-1,1
4836,a119,-1,1
4838,a15,-1,1
4841,a232,-1,1
4843,a260,-1,1
4844,a3,-1,1
4847,a260,-1,1
4849,a240,-1,1
4852,a188,-1,1
4855,a162,-1,1
4856,a260,-1,1
4858,a188,-1,1
4859,a120,-1,1
4861,a232,-1,1
4862,a11,-1,1
4865,a165,-1,1
4867,a165,-1,1
4868,a232,-1,1
4870,a68,-1,1
4871,a160,-1,1
4872,a157,-1,1
4873,a141,-1,1
4876,a79,-1,1
4879,a208,-1,1
4881,a37,-1,1
4884,a208,-1,1
4885,a3,-1,1
4887,a34,-1,1
4890,a18,-1,1
4892,a18,-1,1
4895,a187,-1,1
4898,a64,-1,1
4901,a119,-1,1
4904,a232,-1,1
4916,a28,-1,1
4918,a39,-1,1
4919,a78,-1,1
4921,a55,-1,1
4922,a28,-1,1
4924,a224,-1,1
4926,a192,-1,1
4927,a202,-1,1
4928,a175,-1,1
4931,a70,-1,1
4934,a25,-1,1
4935,a164,-1,1
4938,a55,-1,1
4940,a29,-1,1
4943,a12,-1,1
4946,a39,-1,1
4947,a49,-1,1
4948,a277,-1,1
4950,a25,-1,1
4952,a192,-1,1
4954,a267,-1,1
4957,a49,-1,1
4959,a43,-1,1
4961,a211,-1,1
4962,a267,-1,1
4965,a267,-1,1
4966,a187,-1,1
4988,a73,-1,1
4989,a57,-1,1
4992,a279,-1,1
4993,a179,-1,1
4994,a199,-1,1
4997,a268,-1,1
4998,a214,-1,1
4999,a189,-1,1
5000,a110,-1,1
5001,a106,-1,1
5003,a160,-1,1
5004,a152,-1,1
5005,a250,-1,1
5007,a211,-1,1
5010,a51,-1,1
5013,a73,-1,1
5016,a53,-1,1
5019,a138,-1,1
5022,a298,-1,1
5023,a234,-1,1
5025,a49,-1,1
5027,a54,-1,1
5028,a49,-1,1
5031,a226,-1,1
5034,a298,-1,1
5037,a298,-1,1
5038,a138,-1,1
5039,a234,-1,1
5040,a57,-1,1
5042,a138,-1,1
5064,a115,-1,1
5065,a51,-1,1
5066,a152,-1,1
5069,a57,-1,1
5071,a189,-1,1
5074,a51,-1,1
5077,a234,-1,1
5080,a110,-1,1
5081,a247,-1,1
5084,a57,-1,1
5086,a268,-1,1
5087,a154,-1,1
5090,a298,-1,1
5093,a268,-1,1
5094,a154,-1,1
5096,a53,-1,1
5097,a298,-1,1
5098,a154,-1,1
5100,a73,-1,1
5102,a57,-1,1
5105,a106,-1,1
5106,a76,-1,1
5109,a167,-1,1
5112,a53,-1,1
5114,a119,-1,1
5115,a194,-1,1
5118,a49,-1,1
5121,a110,-1,1
5123,a57,-1,1
5126,a148,-1,1
5127,a279,-1,1
5130,a57,-1,1
5133,a270,-1,1
5136,a115,-1,1
5137,a46,-1,1
5139,a154,-1,1
5140,a110,-1,1
5142,a51,-1,1
5160,a235,-1,1
5162,a87,-1,1
5163,a195,-1,1
5166,a139,-1,1
5167,a298,-1,1
5169,a174,-1,1
5171,a235,-1,1
5172,a172,-1,1
5175,a146,-1,1
5177,a219,-1,1
5178,a132,-1,1
5181,a250,-1,1
5182,a238,-1,1
5185,a177,-1,1
5209,a202,-1,1
5211,a143,-1,1
5214,a266,-1,1
5217,a277,-1,1
5219,a28,-1,1
5221,a28,-1,1
5222,a267,-1,1
5224,a143,-1,1
5226,a7,-1,1
5227,a39,-1,1
5228,a267,-1,1
5230,a277,-1,1
5232,a43,-1,1
5233,a70,-1,1
5235,a25,-1,1
5237,a277,-1,1
5239,a49,-1,1
5242,a175,-1,1
5245,a143,-1,1
5246,a12,-1,1
5249,a96,-1,1
5250,a43,-1,1
5252,a25,-1,1
5254,a49,-1,1
5257,a227,-1,1
5260,a143,-1,1
5262,a30,-1,1
5265,a202,-1,1
5267,a266,-1,1
5270,a252,-1,1
5272,a49,-1,1
5274,a55,-1,1
5275,a39,-1,1
5276,a211,-1,1
5279,a267,-1,1
5281,a163,-1,1
5304,a161,-1,1
5307,a196,-1,1
5309,a18,-1,1
5311,a251,-1,1
5312,a12,-1,1
5313,a196,-1,1
5315,a154,-1,1
5338,a39,-1,1
5341,a0,-1,1
5343,a149,-1,1
5346,a195,-1,1
5347,a120,-1,1
5350,a248,-1,1
5352,a76,-1,1
5353,a149,-1,1
5356,a285,-1,1
5358,a285,-1,1
5359,a170,-1,1
5361,a39,-1,1
5362,a39,-1,1
5363,a32,-1,1
5366,a176,-1,1
5369,a176,-1,1
5372,a213,-1,1
5374,a142,-1,1
5377,a39,-1,1
5380,a263,-1,1
5381,a246,-1,1
5384,a213,-1,1
5386,a141,-1,1
5389,a146,-1,1
5392,a112,-1,1
5395,a246,-1,1
5396,a195,-1,1
5399,a39,-1,1
5400,a39,-1,1
5403,a272,-1,1
5404,a246,-1,1
5406,a146,-1,1
5407,a76,-1,1
5408,a101,-1,1
5409,a195,-1,1
5412,a8,-1,1
5413,a192,-1,1
5414,a213,-1,1
5416,a146,-1,1
5418,a170,-1,1
5420,a272,-1,1
5421,a254,-1,1
5422,a170,-1,1
5425,a254,-1,1
5426,a192,-1,1
5427,a292,-1,1
5430,a146,-1,1
5431,a263,-1,1
5432,a76,-1,1
5435,a176,-1,1
5438,a7,-1,1
5441,a176,-1,1
5444,a8,-1,1
5445,a272,-1,1
5447,a254,-1,1
5449,a192,-1,1
5452,a146,-1,1
5454,a176,-1,1
5457,a263,-1,1
5460,a275,-1,1
5462,a19,-1,1
5464,a272,-1,1
5467,a246,-1,1
5468,a297,-1,1
5470,a0,-1,1
5473,a176,-1,1
5475,a195,-1,1
5477,a226,-1,1
5479,a0,-1,1
5482,a263,-1,1
5485,a275,-1,1
5487,a113,-1,1
5490,a295,-1,1
5491,a275,-1,1
5494,a0,-1,1
5495,a26,-1,1
5498,a227,-1,1
5501,a272,-1,1
5504,a130,-1,1
5507,a102,-1,1
5509,a213,-1,1
5512,a39,-1,1
5514,a76,-1,1
5515,a8,-1,1
5517,a141,-1,1
5518,a292,-1,1
5519,a39,-1,1
5520,a115,-1,1
5523,a8,-1,1
5526,a246,-1,1
5527,a189,-1,1
5530,a192,-1,1
5533,a275,-1,1
5536,a254,-1,1
5538,a8,-1,1
5540,a275,-1,1
5543,a263,-1,1
5545,a195,-1,1
5548,a58,-1,1
5549,a254,-1,1
5551,a292,-1,1
5552,a182,-1,1
5576,a41,-1,1
5577,a167,-1,1
5578,a76,-1,1
5579,a13,-1,1
5582,a32,-1,1
5584,a280,-1,1
5586,a84,-1,1
5588,a167,-1,1
5589,a236,-1,1
5592,a104,-1,1
5595,a239,-1,1
5598,a45,-1,1
5599,a32,-1,1
5602,a220,-1,1
5604,a256,-1,1
5607,a241,-1,1
5610,a57,-1,1
5612,a197,-1,1
5613,a57,-1,1
5615,a279,-1,1
5617,a225,-1,1
5618,a225,-1,1
5621,a57,-1,1
5622,a57,-1,1
5625,a256,-1,1
5627,a47,-1,1
5629,a83,-1,1
5631,a26,-1,1
5632,a41,-1,1
5633,a279,-1,1
5636,a127,-1,1
5638,a241,-1,1
5639,a99,-1,1
5642,a32,-1,1
5645,a235,-1,1
5646,a104,-1,1
5648,a7,-1,1
5651,a268,-1,1
5653,a227,-1,1
5654,a292,-1,1
5655,a268,-1,1
5656,a144,-1,1
5657,a128,-1,1
5660,a167,-1,1
5661,a222,-1,1
5663,a15,-1,1
5664,a14,-1,1
5666,a167,-1,1
5669,a268,-1,1
5672,a279,-1,1
5675,a279,-1,1
5676,a244,-1,1
5689,a22,-1,1
5691,a68,-1,1
5693,a78,-1,1
5694,a66,-1,1
5697,a163,-1,1
5698,a40,-1,1
5701,a74,-1,1
5702,a273,-1,1
5704,a225,-1,1
5705,a132,-1,1
5707,a195,-1,1
5708,a163,-1,1
5711,a204,-1,1
5713,a268,-1,1
5714,a204,-1,1
5716,a78,-1,1
5718,a78,-1,1
5719,a20,-1,1
5722,a204,-1,1
5723,a22,-1,1
5725,a267,-1,1
5726,a68,-1,1
5727,a163,-1,1
5728,a244,-1,1
5750,a157,-1,1
5751,a185,-1,1
5752,a272,-1,1
5753,a222,-1,1
5756,a66,-1,1
5757,a277,-1,1
5758,a222,-1,1
5759,a292,-1,1
5762,a222,-1,1
5763,a66,-1,1
5765,a152,-1,1
5767,a169,-1,1
